case,frequency_real,frequency_imag,v(out)_real,v(out)_imag,v(vn)_real,v(vn)_imag,v(sum)_real,v(sum)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(iin)_real,i(iin)_imag,i(rf)_real,i(rf)_imag,i(cf)_real,i(cf)_imag,i(vn)_real,i(vn)_imag,i(ci)_real,i(ci)_imag
1,926118.7281287787,0.0,8329.915485398356,9961.554866425307,0.0,0.0,924.9610445045039,-772.3761473606319,0.0,0.0,0.2753198018824037,-0.2690663488170344,1.0,0.0,0.07404954440893853,0.1073393101378594,-0.6246048250332796,0.4308924910169121,0.2753198018824037,-0.2690663488170344,0.4494437944146144,0.538232573530919
1,962350.6263980733,0.0,8081.516364249463,9163.122168924632,0.0,0.0,884.1560435572285,-778.6652923794665,0.0,0.0,0.2646255145947407,-0.2672621665013821,1.0,0.0,0.07197360320692235,0.099417874613041,-0.6011428363477399,0.4351975551919582,0.2646255145947407,-0.2672621665013821,0.470829882703139,0.5346162084702916
1,999999.9999999839,0.0,7817.963746654683,8415.249775644772,0.0,0.0,843.8075135130648,-782.7456856664542,0.0,0.0,0.2541323272904492,-0.2650477577825541,1.0,0.0,0.06974156233141618,0.09197995461311227,-0.5779270993801429,0.4381991597404964,0.2541323272904492,-0.2650477577825541,0.4918136191437597,0.5301798970992944
1,1039122.303835152,0.0,7542.555728234103,7716.454776551385,0.0,0.0,804.0574358428731,-784.7187719266742,0.0,0.0,0.2438663940551464,-0.2624457795739659,1.0,0.0,0.0673849829239123,0.08501173548478061,-0.5550414502612343,0.4399564181890236,0.2438663940551464,-0.2624457795739659,0.5123427286052423,0.5249689383925761
1,1079775.162327692,0.0,7258.339271781227,7065.074077789919,0.0,0.0,765.0343897078478,-784.6946895010984,0.0,0.0,0.2338511267170134,-0.2594805891419583,1.0,0.0,0.0649330488207338,0.07849768767291018,-0.5325618658317456,0.4405335578572436,0.2338511267170134,-0.2594805891419583,0.5323704179545986,0.5190320302248433
1,1122018.454301945,0.0,6968.105205534572,6459.295919647354,0.0,0.0,726.853135494356,-782.7905307867011,0.0,0.0,0.2241070969046177,-0.2561778832720165,1.0,0.0,0.06241252070040216,0.07242086450434056,-0.5105562219544325,0.4399989007248084,0.2241070969046177,-0.2561778832720165,0.551855571892834,0.5124205480196798
1,1165914.401179813,0.0,6674.386895497459,5897.19051312982,0.0,0.0,689.6144335715497,-779.12862356714,0.0,0.0,0.2146519895654819,-0.2525643394890835,1.0,0.0,0.05984772461925909,0.06676319136696961,-0.4890841891007372,0.4384238570029753,0.2146519895654819,-0.2525643394890835,0.5707628459040882,0.5051878274985686
1,1211527.658628569,0.0,6379.462315685668,5376.739347352498,0.0,0.0,653.405084042175,-773.8348669861532,0.0,0.0,0.2055006050781572,-0.2486672670737562,1.0,0.0,0.05726057231643493,0.06150574214338652,-0.4681972568590873,0.435881951025591,0.2055006050781572,-0.2486672670737562,0.5890626620522637,0.4973884670038445
1,1258925.411794147,0.0,6085.359180888257,4895.862784543796,0.0,0.0,618.2981683023329,-767.0371515677448,0.0,0.0,0.1966649059226597,-0.2445142746478268,1.0,0.0,0.05467061012585926,0.05662899936111541,-0.4479388761366913,0.4324478965506879,0.1966649059226597,-0.2445142746478268,0.6067311156909997,0.4890776629489549
1,1308177.474260173,0.0,5793.862762848469,4452.445631840622,0.0,0.0,584.3534694417166,-758.8638876997923,0.0,0.0,0.1881541029778759,-0.2401329599967141,1.0,0.0,0.05209509293406753,0.05211309519540414,-0.4283447056321765,0.4281967356583334,0.1881541029778759,-0.2401329599967141,0.6237498029484214,0.4803105897176255
1,1359356.390878503,0.0,5506.525983256756,4044.360455232294,0.0,0.0,551.6180459462676,-749.4426616531716,0.0,0.0,0.1799747758918784,-0.2355506265847964,1.0,0.0,0.04954907937310489,0.04793803116885467,-0.4094429476682327,0.4232030523179287,0.1799747758918784,-0.2355506265847964,0.6401055800868262,0.4711418329294449
1,1412537.544622731,0.0,5224.681365156977,3669.488477273419,0.0,0.0,520.1269317809083,-738.8990327903563,0.0,0.0,0.1721310216262282,-0.230794030003068,1.0,0.0,0.04704554433376069,0.04408387510063776,-0.3912547576744476,0.4175402685437181,0.1721310216262282,-0.230794030003068,0.6557902665323815,0.4616248825433886
1,1467799.267622045,0.0,4949.454427042121,3325.737973267003,0.0,0.0,489.9039356406496,-727.3554803742676,0.0,0.0,0.1646246251813182,-0.2258891563965051,1.0,0.0,0.04459550491401472,0.04053093453641271,-0.3737947114481618,0.4112800280053595,0.1646246251813182,-0.2258891563965051,0.6708003035619174,0.4518116898972526
1,1525222.956538993,0.0,4681.778119187438,3011.060147862165,0.0,0.0,460.9625128280183,-714.9305035229914,0.0,0.0,0.1574552466263697,-0.2208610338173287,1.0,0.0,0.0422081560635942,0.03725990651385156,-0.3570713147163138,0.4044916691290165,0.1574552466263697,-0.2208610338173287,0.6851363803847675,0.4417522905733716
1,1584893.192461087,0.0,4422.407927372749,2723.462533445408,0.0,0.0,433.3066846779253,-701.7378735208188,0.0,0.0,0.1506206188757062,-0.2157335764632933,1.0,0.0,0.03989101242694824,0.03425200406966227,-0.3410875403776357,0.3972417872019608,0.1506206188757062,-0.2157335764632933,0.698803038742628,0.4314944930094965
1,1646897.865482841,0.0,4171.93730263129,2461.020002054675,0.0,0.0,406.9319825282147,-687.8860339913073,0.0,0.0,0.1441167510948276,-0.2105294609159358,1.0,0.0,0.03765005320103075,0.03148906036045982,-0.3258413800176996,0.3895938828383803,0.1441167510948276,-0.2105294609159358,0.7118082662513487,0.421083631084874
1,1711328.304161752,0.0,3930.813114575853,2221.883523189158,0.0,0.0,381.8263957448535,-673.4776414155009,0.0,0.0,0.1379381331748846,-0.205270032801053,1.0,0.0,0.03548986718831,0.02895361164604659,-0.3113263977542778,0.3816080924060797,0.1379381331748846,-0.205270032801053,0.7241630876076364,0.4105623775297677
1,1778279.410038893,0.0,3699.350867883839,2004.286830775905,0.0,0.0,357.9713060848541,-658.6092361473427,0.0,0.0,0.1320779373237144,-0.1999752417613365,1.0,0.0,0.03341379561798985,0.02662896066923248,-0.2975322760882756,0.3733409946583363,0.1320779373237144,-0.1999752417613365,0.735881161558408,0.3999706139368049
1,1847849.79742226,0.0,3477.749464612693,1806.551184106068,0.0,0.0,335.3423935654735,-643.3710324130733,0.0,0.0,0.126528213465491,-0.1946636022433665,1.0,0.0,0.0314240707104722,0.02449922216519141,-0.284445345117636,0.364845486847375,0.126528213465491,-0.1946636022433665,0.7469783902504425,0.3893453523835987
1,1920141.938638769,0.0,3266.10533742657,1627.088420542565,0.0,0.0,313.9105018759536,-627.8468147298796,0.0,0.0,0.1212800757752461,-0.1893521773589555,1.0,0.0,0.02952194835550616,0.02254935235272445,-0.2720490881430491,0.3561707229853665,0.1212800757752461,-0.1893521773589555,0.757472546301955,0.3787207031849057
1,1995262.314968846,0.0,3064.42581915706,1464.402503241809,0.0,0.0,293.6424541146239,-612.1139276709529,0.0,0.0,0.1163238782908991,-0.1840565829544829,1.0,0.0,0.02770783365042436,0.02076516430912762,-0.2603246182948638,0.3473621066245893,0.1163238782908991,-0.1840565829544829,0.7673829217131064,0.3681278830476445
1,2073321.57348592,0.0,2872.641651362476,1317.089766176033,0.0,0.0,274.5018121818334,-596.2433458586047,0.0,0.0,0.1116493781109682,-0.1787910090079947,1.0,0.0,0.02598139839180643,0.01913333112034638,-0.2492511222950747,0.3384613305033298,0.1116493781109682,-0.1787910090079947,0.7767300015949196,0.3575952578670221
1,2154434.690031847,0.0,2690.618567993069,1183.838052589122,0.0,0.0,256.4495754545632,-580.2998113993023,0.0,0.0,0.1072458852029285,-0.1735682555393367,1.0,0.0,0.02434168992538506,0.01764137863988425,-0.2388062688056649,0.3295064555988573,0.1072458852029285,-0.1735682555393367,0.7855351646701447,0.3471484145385528
1,2238721.138568301,0.0,2518.167919512975,1063.424932842983,0.0,0.0,239.4448163800851,-564.3420266008618,0.0,0.0,0.1031023982923074,-0.1683997803557418,1.0,0.0,0.0227872310313289,0.01627766959443845,-0.228966579986516,0.320532022494709,0.1031023982923074,-0.1683997803557418,0.7938204115999965,0.336810256431174
1,2326305.067153586,0.0,2355.056327725506,954.715174511633,0.0,0.0,223.445252340492,-548.422890654173,0.0,0.0,0.09920772669170219,-0.1632957561386021,1.0,0.0,0.02131611075385014,0.01503138065165806,-0.2197077658849489,0.3115691884609381,0.09920772669170219,-0.1632957561386021,0.8016081214236489,0.3266011175354869
1,2417315.480804062,0.0,2201.014382151876,856.6576225418187,0.0,0.0,208.4077545591549,-532.5897699492072,0.0,0.0,0.09555059824211298,-0.1582651345954389,1.0,0.0,0.01992606627592721,0.01389247392491026,-0.2110050221057976,0.3026458842218607,0.09555059824211298,-0.1582651345954389,0.8089208357623751,0.3165388907365409
1,2511886.431509537,0.0,2055.744405333971,768.2816311728516,0.0,0.0,194.2887959572488,-516.884792766607,0.0,0.0,0.0921197537959273,-0.1533157156382998,1.0,0.0,0.01861455609376722,0.01285166423939459,-0.2028332918733926,0.2937869850106345,0.0921197537959273,-0.1533157156382998,0.8157810699315786,0.3066391661348218
1,2610157.215682491,0.0,1918.927327188152,688.6931728036876,0.0,0.0,181.0448407447317,-501.3451601908791,0.0,0.0,0.08890402886551385,-0.1484542197947079,1.0,0.0,0.0173788248644342,0.01190038332994567,-0.1951674941073638,0.2850144911540303,0.08890402886551385,-0.1484542197947079,0.8222111497122297,0.2969153758291363
1,2712272.579331981,0.0,1790.228717917026,617.0707326796486,0.0,0.0,168.63267917196,-486.0034661881406,0.0,0.0,0.08589242320562107,-0.1436863623010076,1.0,0.0,0.01621596038745066,0.01103074198867789,-0.1879827195081351,0.2763477140701871,0.08589242320562107,-0.1436863623010076,0.8282330722466367,0.2873789420623313
1,2818382.931264404,0.0,1669.304035413504,552.6610825802887,0.0,0.0,157.0097113047251,-470.8880208490328,0.0,0.0,0.08307415919438199,-0.1390169275634356,1.0,0.0,0.01512294324108779,0.01023549103429322,-0.1812543969024286,0.2678034641786295,0.08307415919438199,-0.1390169275634356,0.8338683893289478,0.2780394261009436
1,2928644.564625185,0.0,1555.80314699895,494.7750119396882,0.0,0.0,146.13418394693,-456.0231717927956,0.0,0.0,0.08043872993611956,-0.1344498428931011,1.0,0.0,0.0140966896305202,0.009507981837324838,-0.1749584322515104,0.2593962378020133,0.08043872993611956,-0.1344498428931011,0.8391381112448257,0.2689046756625099
1,3043219.887107668,0.0,1449.374187146529,442.7830812333935,0.0,0.0,135.9653849507781,-441.4296196460872,0.0,0.0,0.07797593803431369,-0.1299882506256367,1.0,0.0,0.01313408802195751,0.008842127008794809,-0.1690713227924019,0.2511384006738971,0.07797593803431369,-0.1299882506256367,0.8440626292641707,0.2599809691123116
1,3162277.660168324,0.0,1349.666812948134,396.1114501476479,0.0,0.0,126.4637991519206,-427.124724340637,0.0,0.0,0.07567592598196882,-0.1256345779206711,1.0,0.0,0.01223203013796213,0.008232361744882849,-0.1635702487810008,0.2430403661509214,0.07567592598196882,-0.1256345779206711,0.8486616548931623,0.2512731550205286
1,3285993.247600596,0.0,1256.33491784934,354.2378220611168,0.0,0.0,117.5912300717434,-413.122799712984,0.0,0.0,0.07352919909421018,-0.1213906037006183,1.0,0.0,0.01138743687777597,0.007673606217741008,-0.1584331452506859,0.2351107666586532,0.07352919909421018,-0.1213906037006183,0.8529541740358599,0.242784785999194
1,3414548.873833541,0.0,1169.038861922486,316.6875367163818,0.0,0.0,109.3108913633537,-399.4353945371753,0.0,0.0,0.07152664187125879,-0.1172575223320287,1.0,0.0,0.01059727970559133,0.007161229312535572,-0.1536387561036253,0.2273566172778743,0.07152664187125879,-0.1172575223320287,0.8569584142910746,0.2345182460258043
1,3548133.892335691,0.0,1087.447273951287,283.0298345958936,0.0,0.0,101.5874717613323,-386.0715586800985,0.0,0.0,0.06965952862922364,-0.1132360037767786,1.0,0.0,0.009858598021899548,0.006691013932759921,-0.1491666727260119,0.2197834707038807,0.06965952862922364,-0.1132360037767786,0.860691823708416,0.2264748707081994
1,3686945.06451951,0.0,1011.238477097325,252.8743093729875,0.0,0.0,94.38717704447522,-373.038093544002,0.0,0.0,0.06791952918103306,-0.1093262500452727,1.0,0.0,0.009168513000528499,0.006259124029169896,-0.1449973591724313,0.2123955630882501,0.06791952918103306,-0.1093262500452727,0.8641710594409201,0.2186550601555135
1,3831186.849557219,0.0,940.1015861053112,225.8675587916243,0.0,0.0,87.67775224927433,-360.3397863580221,0.0,0.0,0.06629871028734868,-0.105528047871875,1.0,0.0,0.008524238338560369,0.005862073451496465,-0.1411121658065261,0.205195950504204,0.06629871028734868,-0.105528047871875,0.867411984854282,0.2110583842954868
1,3981071.705534901,0.0,873.7373200389735,201.6900393358257,0.0,0.0,81.4284870908762,-347.9796282073204,0.0,0.0,0.06478953353421701,-0.1018408176046446,1.0,0.0,0.007923088329480974,0.00549669667543146,-0.1374933331215038,0.1981866359673043,0.06478953353421701,-0.1018408176046446,0.8704296737794901,0.2036836806223639
1,4136820.402388433,0.0,811.8585705489228,180.0531259734652,0.0,0.0,75.61020726649531,-335.9590159522694,0.0,0.0,0.06338485023111673,-0.09826365835927575,1.0,0.0,0.007362483632824275,0.005160121419257346,-0.1341239872999733,0.1913686870971546,0.06338485023111673,-0.09826365835927575,0.8732384207226436,0.1965291444754278
1,4298662.3470822,0.0,754.1907617545796,160.6963749911311,0.0,0.0,70.19525404046752,-324.277938398541,0.0,0.0,0.0620778938602129,-0.09479538953297606,1.0,0.0,0.006839955077141122,0.004849743133896721,-0.130988128911994,0.1847423446274195,0.0620778938602129,-0.09479538953297606,0.875851755969893,0.1895924120392546
1,4466835.921509551,0.0,700.4720340464893,143.3849853725948,0.0,0.0,65.15745424529119,-312.9351472392487,0.0,0.0,0.06086227054872495,-0.09143458880847888,1.0,0.0,0.006353145798011981,0.004563201326118435,-0.1280706159959905,0.1783071220650796,0.06086227054872495,-0.09143458880847888,0.878282464644567,0.1828706363263453
1,4641588.833612694,0.0,650.4532805342797,127.9074522143958,0.0,0.0,60.47208258263947,-301.9283134093824,0.0,0.0,0.05973194797972781,-0.08817962680422031,1.0,0.0,0.005899811979516402,0.004298357656237783,-0.1253571426213711,0.1720618968694303,0.05973194797972781,-0.08817962680422031,0.8805426088860626,0.1763605564539814
1,4823178.482239218,0.0,603.8980615132024,114.0734042269954,0.0,0.0,56.11581787472439,-291.2541695769913,0.0,0.0,0.05868124310408618,-0.0850286985444626,1.0,0.0,0.00547782243638478,0.004053275738039867,-0.1228342138956267,0.1660049935705936,0.05868124310408618,-0.0850286985444626,0.88264355242494,0.1700585605628031
1,5011872.336272631,0.0,560.5824192188968,101.7116163562144,0.0,0.0,52.06669470089953,-280.9086395507108,0.0,0.0,0.05770480896841335,-0.08197985193451363,1.0,0.0,0.005085157245179973,0.003826202559069253,-0.1204891182531625,0.1601342592796395,0.05770480896841335,-0.08197985193451363,0.8845959869253227,0.1639607427473483
1,5207948.328595368,0.0,520.2946122948342,90.66818790320443,0.0,0.0,48.30405165754325,-270.8869554144298,0.0,0.0,0.05679762092918494,-0.07903101343227803,1.0,0.0,0.00471990560637291,0.003615551433176343,-0.1183098977484425,0.1544471320607663,0.05679762092918494,-0.07903101343227803,0.8864099595538787,0.158062954380898
1,5411695.265464537,0.0,482.8347868106803,80.80487615683568,0.0,0.0,44.80847730104945,-261.1837632117031,0.0,0.0,0.05595496248384535,-0.07618001110911177,1.0,0.0,0.004380263095096309,0.003419886393685389,-0.1162853169722019,0.1489407026430513,0.05595496248384535,-0.07618001110911177,0.888094901314417,0.1523608502204999
1,5623413.251903387,0.0,448.0145983368517,71.99757542318689,0.0,0.0,41.56175467368475,-251.7932179988711,0.0,0.0,0.05517241091348524,-0.07342459529133771,1.0,0.0,0.00406452843663167,0.003237907934220581,-0.1144048311162152,0.1436117699473238,0.05517241091348524,-0.07342459529133771,0.8896596557586619,0.1468499296747623
1,5843414.133735067,0.0,415.6567974906712,64.13493139383066,0.0,0.0,38.54680516936178,-242.7090690701559,0.0,0.0,0.0544458229002025,-0.07076245696946781,1.0,0.0,0.003771099923213095,0.003068440004639866,-0.1126585536289494,0.1384568908947244,0.0544458229002025,-0.07076245696946781,0.8911125077474588,0.1415255736084333
1,6072021.956909773,0.0,385.594789509298,57.11708099602183,0.0,0.0,35.74763237001277,-233.9247361331244,0.0,0.0,0.05377132025376952,-0.06819124415592759,1.0,0.0,0.003498471571392853,0.002910418171291462,-0.111037223830787,0.1334724249491676,0.05377132025376952,-0.06819124415592759,0.8924612119929733,0.1363830770451951
1,6309573.444801815,0.0,357.6721767586743,50.85450817850066,0.0,0.0,33.14926637209047,-225.4333771812899,0.0,0.0,0.05314527585776219,-0.0657085763642411,1.0,0.0,0.003245229103865838,0.002762878853597906,-0.1095321747927134,0.1286545738276387,0.05314527585776219,-0.0657085763642411,0.8937130211618861,0.1314176781146138
1,6556418.494179667,0.0,331.7422916395041,45.26700647698711,0.0,0.0,30.7377090255468,-217.2279487742484,0.0,0.0,0.05256429992355294,-0.06331205737400092,1.0,0.0,0.003010045826139574,0.002624949552512355,-0.1081353017257121,0.1239994167911885,0.05256429992355294,-0.06331205737400092,0.8948747133627183,0.1266245835716496
1,6812920.690579485,0.0,307.6677260839158,40.28273964931758,0.0,0.0,28.49988042322056,-209.3012593962952,0.0,0.0,0.05202522662194831,-0.06099928643639574,1.0,0.0,0.002791678456606952,0.002495839990456128,-0.1068390310788918,0.1195029419066221,0.05202522662194831,-0.06099928643639574,0.8959526188778346,0.1219989911983376
1,7079457.843841247,0.0,285.3198627330547,35.83739215171151,0.0,0.0,26.42356690566342,-201.646016523247,0.0,0.0,0.05152510114615616,-0.05876786806545442,1.0,0.0,0.002588962958273912,0.002374834086749585,-0.1056362905018503,0.1151610736449695,0.05152510114615616,-0.05876786806545442,0.8969526460328567,0.1175361093777356
1,7356422.544596274,0.0,264.5784119301989,31.87340172892447,0.0,0.0,24.49737078388396,-194.254867985303,0.0,0.0,0.05106116724585696,-0.05661542055018232,1.0,0.0,0.00240081041146315,0.002261282697142275,-0.1045204797903007,0.1109696971585191,0.05106116724585696,-0.05661542055018232,0.8978803061237917,0.1132311741105294
1,7644222.742525859,0.0,245.3309578404526,28.33926689932574,0.0,0.0,22.71066192915319,-187.1204381720331,0.0,0.0,0.05063085526072086,-0.05453958331307374,1.0,0.0,0.002226202959112994,0.002154597050713588,-0.103485442902858,0.1069246795539617,0.05063085526072086,-0.05453958331307374,0.8987407373455929,0.1090794637251135
1,7943282.347242665,0.0,227.4725163021327,25.18892262135038,0.0,0.0,21.05353133385487,-180.23535958464,0.0,0.0,0.05023177067139528,-0.05253802323086543,1.0,0.0,0.002064189849682779,0.002054242822059904,-0.1025254411105332,0.1030218884554247,0.05023177067139528,-0.05253802323086543,0.8995387276856182,0.1050763115128441
1,8254041.852680027,0.0,210.9051064130292,22.38117792271176,0.0,0.0,19.51674670939637,-173.5923002009896,0.0,0.0,0.04986168317823214,-0.05060844002417597,1.0,0.0,0.001913883597036328,0.001959734781237014,-0.1016351273183093,0.09925720812814699,0.04986168317823214,-0.05060844002417597,0.9002787367619801,0.1012171165016842
1,8576958.985908778,0.0,195.5373373443826,19.87920975257613,0.0,0.0,18.09171015553805,-167.1839870808856,0.0,0.0,0.04951851631071946,-0.04874857081383022,1.0,0.0,0.001774456271888446,0.001870631968334617,-0.1008095215796841,0.09562655341146495,0.04951851631071946,-0.04874857081383022,0.9009649166004942,0.09749735256378665
1,8912509.381337285,0.0,181.2840114453222,17.65010777551711,0.0,0.0,16.77041790933664,-161.0032266029314,0.0,0.0,0.0492003375652672,-0.04695619393329431,1.0,0.0,0.001645135935359856,0.001786533343784486,-0.1000439878097755,0.09212588168878842,0.0492003375652672,-0.04695619393329431,0.9016011313551663,0.0939125760357995
1,9261187.281287758,0.0,168.0657443404212,15.66446526170796,0.0,0.0,15.54542216050315,-155.0429216902269,0.0,0.0,0.04890534906423305,-0.04522913207873158,1.0,0.0,0.00152520322179918,0.001707073869519349,-0.09933421169006931,0.08875120310243743,0.04890534906423305,-0.04522913207873158,0.9021909759863077,0.09045843201487846
1,9623506.263980702,0.0,155.8086024237433,13.89601163873296,0.0,0.0,14.40979490269564,-149.296086350168,0.0,0.0,0.04863187872556907,-0.04356525487080054,1.0,0.0,0.001413988075210477,0.00163192097988901,-0.09867617974777904,0.08549858920263073,0.04863187872556907,-0.04356525487080054,0.9027377939176363,0.08713065947860608
1,10000000.0,0.0,144.443757906046,12.32128265568918,0.0,0.0,13.35709377651778,-143.7558578237958,0.0,0.0,0.04837837192948591,-0.04196248089543053,1.0,0.0,0.001310866641295282,0.001560771404794849,-0.0980661595847304,0.0823641802025837,0.04837837192948591,-0.04196248089543053,0.9032446936994711,0.08392509536323638
2,10.0,0.0,-99999.86029343327,62.93204619610965,0.0,0.0,0.1002810135832988,0.100144873212983,0.0,0.0,0.4994989606339004,3.149681173653107e-07,1.0,0.0,-0.9999996057444687,0.0006283190132289668,-3.94784479214182e-07,-0.0006283182829999024,0.4994989606339004,3.149681173653107e-07,-6.292287959611776e-10,6.300841911356593e-10
2,10.39122303835169,0.0,-99999.85714402702,65.3940907754032,0.0,0.0,0.1002860407752451,0.1040627680933426,0.0,0.0,0.4994989606748277,3.272903685846984e-07,1.0,0.0,-0.999999574300678,0.0006529002800730986,-4.262784617455805e-07,-0.0006528995212429718,0.4994989606748277,3.272903685846984e-07,-6.794256039046367e-10,6.547673588291272e-10
2,10.7977516232771,0.0,-99999.85374337656,67.9524559602848,0.0,0.0,0.100291469017975,0.1081339396477006,0.0,0.0,0.4994989607184834,3.40094692852233e-07,1.0,0.0,-0.9999995403484558,0.000678443220206371,-4.602848796254403e-07,-0.0006784424316522373,0.4994989607184834,3.40094692852233e-07,-7.336268667999447e-10,6.804201939014928e-10
2,11.22018454301963,0.0,-99999.85007143891,70.61091000418635,0.0,0.0,0.1002973303111503,0.112364384363957,0.0,0.0,0.4994989607675961,3.533999466398541e-07,1.0,0.0,-0.9999995036876923,0.000704985456198224,-4.970041624231377e-07,-0.0007049846367527191,0.4994989607675961,3.533999466398541e-07,-7.921520401024786e-10,7.070811206998005e-10
2,11.65914401179831,0.0,-99999.84610657216,73.37336857956605,0.0,0.0,0.1003036591719138,0.1167603333203715,0.0,0.0,0.4994989608185278,3.672257289366598e-07,1.0,0.0,-0.9999994641023134,0.0007325660824624568,-5.366527289483629e-07,-0.0007325652309119973,0.4994989608185278,3.672257289366598e-07,-8.55346063779974e-10,7.347901261982415e-10
2,12.11527658628588,0.0,-99999.8418254079,76.24390054482494,0.0,0.0,0.1003104928968241,0.1213282613626632,0.0,0.0,0.499498960874007,3.815924030092788e-07,1.0,0.0,-0.9999994213590081,0.0007612257228346228,-5.794642627852184e-07,-0.0007612248379175329,0.499498960874007,3.815924030092788e-07,-9.235813953281482e-10,7.635888288119252e-10
2,12.58925411794167,0.0,-99999.83720271346,79.22673393678369,0.0,0.0,0.1003178718092386,0.1260748966399774,0.0,0.0,0.4994989609340337,3.965211305967387e-07,1.0,0.0,-0.9999993752058528,0.0007910065904014372,-6.256910895805782e-07,-0.0007910056708059895,0.4994989609340337,3.965211305967387e-07,-9.972602049673507e-10,7.93520550629956e-10
2,13.08177474260194,0.0,-99999.8322112433,82.3262621975357,0.0,0.0,0.1003258393757278,0.1310072305138021,0.0,0.0,0.4994989609986078,4.120338967794623e-07,1.0,0.0,-0.9999993253708268,0.000821952549670219,-6.756056642038842e-07,-0.0008219515940325966,0.4994989609986078,4.120338967794623e-07,-1.076816745958146e-09,8.246303922950969e-10
2,13.59356390878525,0.0,-99999.82682157835,85.54705064484016,0.0,0.0,0.1003344425407704,0.1361325278541869,0.0,0.0,0.4994989610668199,4.281535526118319e-07,1.0,0.0,-0.999999271560209,0.0008541091811698597,-7.295021765430775e-07,-0.0008541081880720187,0.4994989610668199,4.281535526118319e-07,-1.162719914003484e-09,8.569653134447686e-10
2,14.12537544622754,0.0,-99999.82100195262,88.89384319557246,0.0,0.0,0.1003437320468947,0.1414583377391807,0.0,0.0,0.4994989611432175,4.44903837326649e-07,1.0,0.0,-0.9999992134568467,0.0008875238485783328,-7.876982854004835e-07,-0.0008875228165457778,0.4994989611432175,4.44903837326649e-07,-1.255476010827676e-09,8.905742173648015e-10
2,14.67799267622069,0.0,-99999.81471806615,92.37156935212403,0.0,0.0,0.1003537625947502,0.146992504572296,0.0,0.0,0.499498961225072,4.623094254085913e-07,1.0,0.0,-0.9999991507182875,0.0009222457684755174,-8.505369907074218e-07,-0.000922244695974974,0.499498961225072,4.623094254085913e-07,-1.355631728212006e-09,9.255080387584529e-10
2,15.25222956539018,0.0,-99999.8079328824,95.98535146202707,0.0,0.0,0.100364593352424,0.1527431796347969,0.0,0.0,0.499498961313293,4.803959514632083e-07,1.0,0.0,-0.9999990829747576,0.0009583260828239228,-9.183886550914115e-07,-0.0009583249682609042,0.499498961313293,4.803959514632083e-07,-1.463777370076661e-09,9.618198394028742e-10
2,15.84893192461113,0.0,-99999.80060641059,99.74051226148248,0.0,0.0,0.1003762881300645,0.1587188330898073,0.0,0.0,0.4994989614087899,4.991900528494853e-07,1.0,0.0,-0.9999990098269872,0.0009958179342839269,-9.916531867100099e-07,-0.0009958167760001873,0.4994989614087899,4.991900528494853e-07,-1.580550331598321e-09,9.995649060676617e-10
2,16.46897865482867,0.0,-99999.79269546948,103.6425827138824,0.0,0.0,0.1003889158600941,0.1649282664562008,0.0,0.0,0.4994989615115628,5.187194114242288e-07,1.0,0.0,-0.9999989308438535,0.001034776544474262,-1.070762396215629e-06,-0.001034775340745139,0.4994989615115628,5.187194114242288e-07,-1.706638855870625e-09,1.038800856801961e-09
2,17.11328304161779,0.0,-99999.78415343318,107.6973101548558,0.0,0.0,0.1004025509755593,0.1713806255695545,0.0,0.0,0.4994989616216117,5.390127917337395e-07,1.0,0.0,-0.9999988455598416,0.001075259295292863,-1.156182541741884e-06,-0.001075258044324485,0.4994989616216117,5.390127917337395e-07,-1.842786090236526e-09,1.079587752391149e-09
2,17.78279410038921,0.0,-99999.77492995621,111.9106667558095,0.0,0.0,0.1004172738175839,0.1780854140504573,0.0,0.0,0.499498961741665,5.601000809818402e-07,1.0,0.0,-0.9999987534723004,0.00111732581341759,-1.248417076909923e-06,-0.001117324513343962,0.499498961741665,5.601000809818402e-07,-1.989794466209771e-09,1.121988214584982e-09
2,18.47849797422289,0.0,-99999.76497067674,116.2888583184069,0.0,0.0,0.1004331711592386,0.1850525072994742,0.0,0.0,0.4994989618708132,5.820123343269756e-07,1.0,0.0,-0.9999986540384791,0.001161038058111075,-1.348009618049601e-06,-0.001161036706991015,0.4994989618708132,5.820123343269756e-07,-2.148530428793407e-09,1.16606755263593e-09
2,19.201419386388,0.0,-99999.75421689634,120.838333412911,0.0,0.0,0.1004503367439611,0.1922921670387439,0.0,0.0,0.4994989620108754,6.047818299492747e-07,1.0,0.0,-0.9999985466723309,0.001206460412458722,-1.455547148122115e-06,-0.001206459008272657,0.4994989620108754,6.047818299492747e-07,-2.319929543059425e-09,1.211893897766671e-09
2,19.95262314968878,0.0,-99999.74260523396,125.5657928738174,0.0,0.0,0.1004688717075624,0.199815056423148,0.0,0.0,0.4994989621618515,6.284420974722593e-07,1.0,0.0,-0.9999984307410568,0.001253659778173943,-1.571663476225445e-06,-0.001253658318820542,0.4994989621618515,6.284420974722593e-07,-2.505002008101559e-09,1.259538344528805e-09
2,20.73321573485953,0.0,-99999.73006725239,130.4781996667331,0.0,0.0,0.10048888529127,0.2076322557410322,0.0,0.0,0.4994989623246511,6.530279890171187e-07,1.0,0.0,-0.9999983055613768,0.001302705674109921,-1.697042973070058e-06,-0.001302704157402561,0.4994989623246511,6.530279890171187e-07,-2.704838610830155e-09,1.309075104564282e-09
