case,frequency_real,frequency_imag,v(base)_real,v(base)_imag,v(col)_real,v(col)_imag,v(out)_real,v(out)_imag,v(em)_real,v(em)_imag,v(vcc)_real,v(vcc)_imag,i(vcc)_real,i(vcc)_imag,i(vin)_real,i(vin)_imag,i(rc)_real,i(rc)_imag,i(co)_real,i(co)_imag,i(vb)_real,i(vb)_imag,ic(q1)_real,ic(q1)_imag,ib(q1)_real,ib(q1)_imag,i(rl)_real,i(rl)_imag
1,35481.33892335714,0.0,0.0,0.0,34.20606904324052,-0.01252185506410149,34.20606909872025,-0.01236842046591555,1.0,0.0,0.0,0.0,0.03420606904324052,-1.252185506410149e-05,-0.03475960404255295,-5.893838150805794e-06,-0.03420606904324052,1.252185506410149e-05,0.0003420606909872013,-1.236841974156043e-07,0.0002114743083252246,1.853937741843665e-05,-0.03454812973422772,1.264553926763086e-05,-0.0002114743083252296,-1.853937741843665e-05,0.0003420606909872025,-1.236842046591555e-07
1,36869.45064519533,0.0,0.0,0.0,34.20606867764752,-0.01301162305752446,34.2060687331776,-0.01286396517742702,1.0,0.0,0.0,0.0,0.03420606867764752,-1.301162305752446e-05,-0.03475960404500437,-6.124417727622001e-06,-0.03420606867764752,1.301162305752446e-05,0.0003420606873317807,-1.28639645581741e-07,0.0002114746800250747,1.926468043334063e-05,-0.03454812936497929,1.314026270571863e-05,-0.0002114746800250811,-1.926468043334063e-05,0.0003420606873317761,-1.286396517742702e-07
1,38311.86849557243,0.0,0.0,0.0,34.20606828288936,-0.01352055624556785,34.20606833846607,-0.01337845759380319,1.0,0.0,0.0,0.0,0.03420606828288936,-1.352055624556785e-05,-0.03475960404765137,-6.364018144352932e-06,-0.03420606828288936,1.352055624556785e-05,0.0003420606833846651,-1.337845628070751e-07,0.0002114750813773334,2.001835895591591e-05,-0.03454812896627403,1.365434081156298e-05,-0.0002114750813773311,-2.001835895591591e-05,0.0003420606833846607,-1.337845759380319e-07
1,39810.71705534926,0.0,0.0,0.0,34.20606785663941,-0.01404940422814814,34.2060679122593,-0.01391265550331597,1.0,0.0,0.0,0.0,0.0342060678566394,-1.404940422814814e-05,-0.03475960405050952,-6.612992315510314e-06,-0.0342060678566394,1.404940422814814e-05,0.0003420606791225942,-1.391265497367066e-07,0.0002114755147475163,2.080152309929023e-05,-0.034548128535762,1.418853078377991e-05,-0.0002114755147475181,-2.080152309929023e-05,0.0003420606791225931,-1.391265550331597e-07
1,41368.20402388459,0.0,0.0,0.0,34.20606739638537,-0.01459894598023505,34.20606745204526,-0.01446734576100425,1.0,0.0,0.0,0.0,0.03420606739638538,-1.459894598023505e-05,-0.03475960405359569,-6.871706962836845e-06,-0.03420606739638538,1.459894598023505e-05,0.000342060674520452,-1.446734612979715e-07,0.000211475982689866,2.161532640651756e-05,-0.03454812807090581,1.474361944368072e-05,-0.0002114759826898696,-2.161532640651756e-05,0.0003420606745204526,-1.446734576100425e-07
1,42986.62347082227,0.0,0.0,0.0,34.20606689941455,-0.01516999094089009,34.20606695511148,-0.01504334538931907,1.0,0.0,0.0,0.0,0.03420606689941455,-1.516999094089009e-05,-0.03475960405692805,-7.140543154983159e-06,-0.03420606689941455,1.516999094089009e-05,0.0003420606695511096,-1.504334644268455e-07,0.0002114764879623834,2.246096754962554e-05,-0.03454812756896566,1.532042439464238e-05,-0.0002114764879623879,-2.246096754962554e-05,0.0003420606695511148,-1.504334538931907e-07
1,44668.35921509578,0.0,0.0,0.0,34.20606636279789,-0.01576338019181318,34.20606641852912,-0.01564150276784013,1.0,0.0,0.0,0.0,0.03420606636279789,-1.576338019181318e-05,-0.03475960406052625,-7.419896868683046e-06,-0.03420606636279789,1.576338019181318e-05,0.0003420606641852813,-1.564150284646212e-07,0.0002114770335430755,2.333969209512978e-05,-0.03454812702698318,1.591979522644673e-05,-0.0002114770335430727,-2.333969209512978e-05,0.0003420606641852912,-1.564150276784013e-07
1,46415.88833612725,0.0,0.0,0.0,34.20606578337259,-0.01637998778507255,34.20606583913558,-0.01626269897175498,1.0,0.0,0.0,0.0,0.0342060657833726,-1.637998778507256e-05,-0.0347596040644115,-7.710179572728787e-06,-0.0342060657833726,1.637998778507256e-05,0.0003420606583913621,-1.626269731538313e-07,0.0002114776226475475,2.425279433861473e-05,-0.03454812644176395,1.654261476588594e-05,-0.0002114776226475462,-2.425279433861473e-05,0.0003420606583913559,-1.626269897175498e-07
1,48231.7848223925,0.0,0.0,0.0,34.20606515772364,-0.01702072189180052,34.20606521351605,-0.01690784893089928,1.0,0.0,0.0,0.0,0.03420606515772363,-1.702072189180052e-05,-0.0347596040686067,-8.011818832897923e-06,-0.03420606515772363,1.702072189180052e-05,0.0003420606521351695,-1.690784829293322e-07,0.0002114782587478912,2.520161921108292e-05,-0.0345481258098588,1.7189800378185e-05,-0.0002114782587478922,-2.520161921108293e-05,0.0003420606521351605,-1.690784893089928e-07
1,50118.72336272663,0.0,0.0,0.0,34.20606448216352,-0.01768652627909803,34.20606453798318,-0.01757790291661651,1.0,0.0,0.0,0.0,0.03420606448216352,-1.768652627909803e-05,-0.03475960407313657,-8.325258942870251e-06,-0.03420606448216352,1.768652627909803e-05,0.0003420606453798333,-1.757790322241222e-07,0.000211478945593214,2.61875642598795e-05,-0.03454812512754335,1.786230531700925e-05,-0.0002114789455932159,-2.61875642598795e-05,0.0003420606453798319,-1.757790291661651e-07
1,52079.48328595401,0.0,0.0,0.0,34.20606375271053,-0.01837838165266015,34.20606380855541,-0.01827384789396372,1.0,0.0,0.0,0.0,0.03420606375271053,-1.837838165266015e-05,-0.0347596040780278,-8.650961578251984e-06,-0.03420606375271053,1.837838165266015e-05,0.0003420606380855582,-1.827384530498741e-07,0.0002114796872317159,2.721208170710899e-05,-0.03454812439079608,1.856112012885701e-05,-0.0002114796872317234,-2.721208170710899e-05,0.0003420606380855542,-1.827384789396372e-07
1,54116.95265464572,0.0,0.0,0.0,34.20606296506541,-0.01909730701431063,34.20606302093367,-0.01899670888846573,1.0,0.0,0.0,0.0,0.0342060629650654,-1.909730701431064e-05,-0.03475960408330923,-8.98940647587823e-06,-0.0342060629650654,1.909730701431064e-05,0.0003420606302093433,-1.899670899176486e-07,0.0002114804880345009,2.82766805885754e-05,-0.03454812359527473,1.928727411269717e-05,-0.0002114804880345017,-2.82766805885754e-05,0.0003420606302093367,-1.899670888846573e-07
1,56234.13251903423,0.0,0.0,0.0,34.20606211458581,-0.01984436133282334,34.20606217047572,-0.01974755066580901,1.0,0.0,0.0,0.0,0.03420606211458582,-1.984436133282334e-05,-0.034759604089012,-9.34109214182599e-06,-0.03420606211458582,1.984436133282334e-05,0.0003420606217047537,-1.974755116918539e-07,0.0002114813527214322,2.938292897639474e-05,-0.03454812273629056,2.004183683456876e-05,-0.0002114813527214279,-2.938292897639475e-05,0.0003420606217047572,-1.974755066580902e-07
1,58434.14133735106,0.0,0.0,0.0,34.20606119625916,-0.0206206449163524,34.20606125216911,-0.0205274791128103,1.0,0.0,0.0,0.0,0.03420606119625916,-2.06206449163524e-05,-0.0347596040951697,-9.70653658414181e-06,-0.03420606119625916,2.06206449163524e-05,0.0003420606125216974,-2.052747761347251e-07,0.0002114822863888456,3.053245628855306e-05,-0.03454812180878085,2.082591970441125e-05,-0.0002114822863888491,-3.053245628855306e-05,0.0003420606125216911,-2.05274791128103e-07
1,60720.21956909812,0.0,0.0,0.0,34.20606020467297,-0.02142730117274109,34.20606026060148,-0.02133764300594249,1.0,0.0,0.0,0.0,0.03420606020467297,-2.142730117274109e-05,-0.03475960410181864,-1.008627807697727e-05,-0.03420606020467297,2.142730117274109e-05,0.000342060602606013,-2.133764324673087e-07,0.0002114832945396658,3.172695568880968e-05,-0.03454812080727897,2.164067761183241e-05,-0.0002114832945396619,-3.172695568880968e-05,0.0003420606026060148,-2.133764300594249e-07
1,63095.73444801856,0.0,0.0,0.0,34.20605913398285,-0.02226551828030144,34.20605918992855,-0.0221792356900218,1.0,0.0,0.0,0.0,0.03420605913398286,-2.226551828030144e-05,-0.03475960410899798,-1.048087595331967e-05,-0.03420605913398286,2.226551828030144e-05,0.0003420605918992934,-2.217923506875448e-07,0.000211484383115836,3.296818658047963e-05,-0.03454811972588215,2.248731062715996e-05,-0.0002114843831158356,-3.296818658047963e-05,0.0003420605918992855,-2.21792356900218e-07
1,65564.18494179708,0.0,0.0,0.0,34.20605797787842,-0.02313653079890077,34.20605803384004,-0.02305349669690428,1.0,0.0,0.0,0.0,0.03420605797787842,-2.313653079890077e-05,-0.03475960411675007,-1.089091142771014e-05,-0.03420605797787842,2.313653079890077e-05,0.0003420605803384036,-2.305349453355262e-07,0.0002114855585332479,3.42579771977667e-05,-0.03454811855821682,2.336706577005656e-05,-0.0002114855585332517,-3.42579771977667e-05,0.0003420605803384004,-2.305349669690428e-07
1,68129.20690579529,0.0,0.0,0.0,34.20605672954564,-0.02404162171367776,34.206056785522,-0.0239617137965252,1.0,0.0,0.0,0.0,0.03420605672954564,-2.404162171367776e-05,-0.03475960412512057,-1.131698845418082e-05,-0.03420605672954564,2.404162171367776e-05,0.0003420605678552329,-2.396171169013542e-07,0.0002114868277197034,3.559822729846131e-05,-0.03454811729740087,2.428123884428049e-05,-0.0002114868277197021,-3.559822729846131e-05,0.00034206056785522,-2.39617137965252e-07
1,70794.57843841292,0.0,0.0,0.0,34.20605538162707,-0.02498212410576325,34.20605543761708,-0.02490522467466757,1.0,0.0,0.0,0.0,0.03420605538162707,-2.498212410576325e-05,-0.03475960413415884,-1.17597346140402e-05,-0.03420605538162707,2.498212410576325e-05,0.0003420605543761811,-2.490522373599025e-07,0.0002114881981556,3.699091096196825e-05,-0.03454811593600324,2.523117634792805e-05,-0.0002114881981555988,-3.699091096196825e-05,0.0003420605543761708,-2.490522467466757e-07
1,73564.22544596322,0.0,0.0,0.0,34.20605392617819,-0.02595942327054438,34.20605398218085,-0.02588541905800861,1.0,0.0,0.0,0.0,0.0342060539261782,-2.595942327054438e-05,-0.03475960414391813,-1.221980204152647e-05,-0.0342060539261782,2.595942327054438e-05,0.0003420605398218095,-2.588541943820992e-07,0.0002114896779181246,3.843807949678225e-05,-0.03454811446600001,2.621827745525578e-05,-0.0002114896779181266,-3.843807949678226e-05,0.0003420605398218086,-2.588541905800861e-07
1,76442.22742525907,0.0,0.0,0.0,34.2060523546208,-0.02697495868671184,34.20605241063517,-0.02690374068969394,1.0,0.0,0.0,0.0,0.03420605235462081,-2.697495868671184e-05,-0.03475960415445598,-1.269786838377028e-05,-0.03420605235462081,2.697495868671184e-05,0.0003420605241063659,-2.690373746777606e-07,0.00021149127572881,3.994186446169181e-05,-0.03454811287872716,2.724399607792153e-05,-0.000211491275728809,-3.99418644616918e-05,0.0003420605241063517,-2.690374068969394e-07
1,79432.82347242715,0.0,0.0,0.0,34.20605065769239,-0.02803022610462756,34.20605071371761,-0.02796168942398659,1.0,0.0,0.0,0.0,0.03420605065769239,-2.803022610462756e-05,-0.03475960416583447,-1.319463779866044e-05,-0.03420605065769239,2.803022610462756e-05,0.0003420605071371717,-2.796169233831719e-07,0.0002114930010049103,4.150448080515775e-05,-0.03454811116482955,2.83098430064973e-05,-0.0002114930010049115,-4.150448080515775e-05,0.0003420605071371761,-2.796168942398659e-07
1,82540.4185268008,0.0,0.0,0.0,34.20604882539133,-0.02912677993303622,34.20604888142659,-0.02906082361902316,1.0,0.0,0.0,0.0,0.03420604882539133,-2.912677993303622e-05,-0.03475960417812069,-1.371084199352603e-05,-0.03420604882539133,2.912677993303622e-05,0.0003420604888143,-2.906082137269626e-07,0.0002114948639150556,4.312823012748737e-05,-0.03454810931420563,2.941738813396133e-05,-0.0002114948639150571,-4.312823012748736e-05,0.0003420604888142659,-2.906082361902316e-07
1,85769.58985908833,0.0,0.0,0.0,34.2060468469186,-0.03026623511849409,34.20604690296317,-0.03020276202205998,1.0,0.0,0.0,0.0,0.0342060468469186,-3.026623511849409e-05,-0.03475960419138704,-1.424724129952592e-05,-0.0342060468469186,3.026623511849409e-05,0.0003420604690296162,-3.020276385449019e-07,0.0002114968754388383,4.481550407060584e-05,-0.03454810731594819,3.056826277107992e-05,-0.0002114968754388449,-4.481550407060584e-05,0.0003420604690296317,-3.020276202205998e-07
1,89125.09381337342,0.0,0.0,0.0,34.20604471061294,-0.03145027018843046,34.2060447666661,-0.03138918681813255,1.0,0.0,0.0,0.0,0.03420604471061293,-3.145027018843046e-05,-0.03475960420571172,-1.480462579701481e-05,-0.03420604471061293,3.145027018843046e-05,0.0003420604476666869,-3.138918408476266e-07,0.0002114990474321001,4.656878784041147e-05,-0.03454810515827961,3.176416204339666e-05,-0.0002114990474321038,-4.656878784041147e-05,0.0003420604476666611,-3.138918681813256e-07
1,92611.87281287817,0.0,0.0,0.0,34.20604240388356,-0.03268062895145669,34.20604245994471,-0.03262184533575214,1.0,0.0,0.0,0.0,0.03420604240388356,-3.26806289514567e-05,-0.03475960422117914,-1.538381647294286e-05,-0.03420604240388356,3.26806289514567e-05,0.0003420604245994497,-3.262184860671962e-07,0.0002115013926961265,4.839066386690182e-05,-0.03454810282848302,3.300684739395897e-05,-0.0002115013926961284,-4.839066386690182e-05,0.0003420604245994472,-3.262184533575214e-07
1,96235.06263980764,0.0,0.0,0.0,34.2060399131348,-0.03395912365967449,34.20603996920334,-0.03390255321439849,1.0,0.0,0.0,0.0,0.0342060399131348,-3.395912365967449e-05,-0.03475960423788048,-1.598566643498467e-05,-0.0342060399131348,3.395912365967449e-05,0.0003420603996920489,-3.390255442578942e-07,0.0002115039250536269,5.028381560745172e-05,-0.03454810031282685,3.429814917246705e-05,-0.0002115039250536258,-5.028381560745172e-05,0.0003420603996920334,-3.390255321439849e-07
1,99999.9999999987,0.0,0.0,0.0,34.20603722368664,-0.0352876373653006,34.20603727976201,-0.035233196766134,1.0,0.0,0.0,0.0,0.03420603722368663,-3.52876373653006e-05,-0.03475960425591417,-1.661106216554262e-05,-0.03420603722368663,3.52876373653006e-05,0.0003420603727975932,-3.523319974704889e-07,0.0002115066594299148,5.22510314988431e-05,-0.03454809759648425,3.563996933330048e-05,-0.0002115066594299206,-5.22510314988431e-05,0.0003420603727976202,-3.523319676613401e-07
1,103912.2303835156,0.0,0.0,0.0,34.20603431968775,-0.03666812687397887,34.20603437576946,-0.03661573593371725,1.0,0.0,0.0,0.0,0.03420603431968775,-3.666812687397887e-05,-0.0347596042753865,-1.726092482894888e-05,-0.03420603431968775,3.666812687397887e-05,0.0003420603437576923,-3.661573715933469e-07,0.0002115096119410519,5.429520906385833e-05,-0.03454809466344544,3.703428423490944e-05,-0.000211509611941052,-5.429520906385833e-05,0.0003420603437576947,-3.661573593371725e-07
1,107977.5162327696,0.0,0.0,0.0,34.20603118402249,-0.03810262545931171,34.20603124011006,-0.03805220700975521,1.0,0.0,0.0,0.0,0.03420603118402249,-3.810262545931172e-05,-0.03475960429641223,-1.793621162690119e-05,-0.03420603118402249,3.810262545931172e-05,0.0003420603124010663,-3.805221099040144e-07,0.0002115127999886598,5.641935917847939e-05,-0.03454809149642356,3.848314755157821e-05,-0.0002115127999886626,-5.641935917847939e-05,0.0003420603124011007,-3.805220700975521e-07
1,112201.8454301949,0.0,0.0,0.0,34.20602779820954,-0.03959324605470933,34.20602785430254,-0.03954472583299927,1.0,0.0,0.0,0.0,0.03420602779820954,-3.959324605470933e-05,-0.03475960431911528,-1.863791720997136e-05,-0.03420602779820954,3.959324605470933e-05,0.0003420602785430255,-3.954472318493093e-07,0.0002115162423626959,5.862661050596858e-05,-0.03454808807675259,3.998869329599722e-05,-0.0002115162423626943,-5.862661050596858e-05,0.0003420602785430254,-3.954472583299927e-07
1,116591.4401179817,0.0,0.0,0.0,34.20602414229371,-0.04114218405724942,34.20602419839175,-0.04109549059648433,1.0,0.0,0.0,0.0,0.03420602414229371,-4.114218405724942e-05,-0.03475960434362948,-1.936707514012764e-05,-0.03420602414229371,4.114218405724942e-05,0.0003420602419838956,-4.109548913625971e-07,0.0002115199593518457,6.09202141043538e-05,-0.03454808438427762,4.155313896422617e-05,-0.0002115199593518483,-6.092021410435381e-05,0.0003420602419839175,-4.109549059648433e-07
1,121152.7658628573,0.0,0.0,0.0,34.20602019472739,-0.0427517209668852,34.20602025083007,-0.04270678549085501,1.0,0.0,0.0,0.0,0.03420602019472739,-4.27517209668852e-05,-0.03475960437009928,-2.01247594164279e-05,-0.03420602019472739,4.27517209668852e-05,0.0003420602025083391,-4.270678213275491e-07,0.0002115239728635699,6.3303548214091e-05,-0.03454808039723571,4.31787887976631e-05,-0.0002115239728635726,-6.3303548214091e-05,0.0003420602025083008,-4.270678549085502e-07
1,125892.5411794151,0.0,0.0,0.0,34.20601593224448,-0.04442422733926093,34.20601598835147,-0.04438098366114446,1.0,0.0,0.0,0.0,0.03420601593224448,-4.442422733926093e-05,-0.03475960439868072,-2.091208605360216e-05,-0.03420601593224448,4.442422733926093e-05,0.0003420601598835016,-4.438098144433983e-07,0.0002115283065527349,6.578012323294786e-05,-0.03454807609212798,4.486803717934569e-05,-0.0002115283065527371,-6.578012323294786e-05,0.0003420601598835148,-4.438098366114447e-07
1,130817.7474260177,0.0,0.0,0.0,34.20601132972237,-0.04616216666336004,34.20601138583336,-0.04612055108823639,1.0,0.0,0.0,0.0,0.03420601132972238,-4.616216666336004e-05,-0.03475960442954224,-2.173021472903289e-05,-0.03420601132972238,4.616216666336004e-05,0.0003420601138584167,-4.612054994546928e-07,0.0002115329859615097,6.835358688541791e-05,-0.03454807144358073,4.662337215638501e-05,-0.0002115329859615073,-6.83535868854179e-05,0.0003420601138583337,-4.61205510882364e-07
1,135935.6390878508,0.0,0.0,0.0,34.20600636003489,-0.04796809858256713,34.20600641614958,-0.04792804981359754,1.0,0.0,0.0,0.0,0.03420600636003489,-4.796809858256714e-05,-0.03475960446286573,-2.258035048753762e-05,-0.03420600636003489,4.796809858256714e-05,0.0003420600641614734,-4.792804789369648e-07,0.0002115380386693737,7.10277295942687e-05,-0.03454806642419635,4.844737910673109e-05,-0.0002115380386693774,-7.102772959426872e-05,0.0003420600641614958,-4.792804981359755e-07
1,141253.7544622736,0.0,0.0,0.0,34.20600099389128,-0.04984468310020147,34.20600105000938,-0.0498061421483433,1.0,0.0,0.0,0.0,0.03420600099389128,-4.984468310020147e-05,-0.03475960449884759,-2.346374551988986e-05,-0.03420600099389128,4.984468310020147e-05,0.0003420600105001574,-4.980613684410749e-07,0.0002115434944562512,7.380649006211374e-05,-0.03454806100439134,5.034274454222387e-05,-0.0002115434944562553,-7.380649006211374e-05,0.0003420600105000939,-4.98061421483433e-07
1,146779.926762205,0.0,0.0,0.0,34.20599519966452,-0.05179468412842448,34.2059952557858,-0.05175759422554453,1.0,0.0,0.0,0.0,0.03420599519966452,-5.179468412842448e-05,-0.03475960453769991,-2.438170100418303e-05,-0.03420599519966452,5.179468412842448e-05,0.0003420599525578516,-5.175759683045022e-07,0.0002115493854775188,7.669396107121521e-05,-0.03454805515222239,5.231226006703218e-05,-0.0002115493854775163,-7.669396107121522e-05,0.000342059952557858,-5.175759422554453e-07
1,152522.2956538998,0.0,0.0,0.0,34.20598894320465,-0.05382097369335832,34.20598899932886,-0.05378528020861729,1.0,0.0,0.0,0.0,0.03420598894320465,-5.382097369335832e-05,-0.03475960457965166,-2.533556902347761e-05,-0.03420598894320465,5.382097369335832e-05,0.0003420598899932203,-5.378527869708208e-07,0.0002115557464536934,7.969439551003485e-05,-0.03454804883319796,5.435882648655725e-05,-0.0002115557464536927,-7.969439551003485e-05,0.0003420598899932886,-5.37852802086173e-07
1,158489.3192461092,0.0,0.0,0.0,34.20598218763725,-0.05592653622947085,34.20598224376418,-0.05589218658885592,1.0,0.0,0.0,0.0,0.03420598218763726,-5.592653622947085e-05,-0.03475960462495009,-2.632675455785404e-05,-0.03420598218763726,5.592653622947085e-05,0.0003420598224376685,-5.589218563364253e-07,0.0002115626148751683,8.28122126353863e-05,-0.03454804201007492,5.648545807753228e-05,-0.0002115626148751701,-8.281221263538631e-05,0.0003420598224376418,-5.589218658885592e-07
1,164689.7865482846,0.0,0.0,0.0,34.20597489314661,-0.05811447281400921,34.20597494927605,-0.05808141642289622,1.0,0.0,0.0,0.0,0.03420597489314661,-5.811447281400921e-05,-0.0347596046738622,-2.735671755252932e-05,-0.03420597489314661,5.811447281400921e-05,0.0003420597494927238,-5.808142684976458e-07,0.000211570031222907,8.605200457938683e-05,-0.03454803464263929,5.869528702685752e-05,-0.0002115700312229074,-8.605200457938685e-05,0.0003420597494927606,-5.808141642289623e-07
1,171132.8304161757,0.0,0.0,0.0,34.20596701674003,-0.06038800605755234,34.20596707287179,-0.06035619422618341,1.0,0.0,0.0,0.0,0.03420596701674004,-6.038800605755234e-05,-0.03475960472667625,-2.842697507090735e-05,-0.03420596701674004,6.038800605755234e-05,0.0003420596707287192,-6.035618913560327e-07,0.0002115780392075712,8.941854311075857e-05,-0.03454802668746867,6.099156803985123e-05,-0.0002115780392075786,-8.941854311075857e-05,0.0003420596707287179,-6.035619422618342e-07
1,177827.9410038899,0.0,0.0,0.0,34.20595851199593,-0.0627504843974622,34.20595856812984,-0.06271987026922914,1.0,0.0,0.0,0.0,0.03420595851199593,-6.27504843974622e-05,-0.03475960478370353,-2.953910352539323e-05,-0.03420595851199593,6.27504843974622e-05,0.0003420595856812928,-6.271986784595168e-07,0.0002115866860263648,9.29167866604103e-05,-0.03454801809767716,6.337768313501707e-05,-0.0002115866860263674,-9.29167866604103e-05,0.0003420595856812984,-6.271987026922914e-07
1,184784.9797422266,0.0,0.0,0.0,34.20594932878895,-0.06520538740542525,34.20594938492486,-0.06517592588785301,1.0,0.0,0.0,0.0,0.03420594932878895,-6.520538740542525e-05,-0.03475960484528014,-3.069474100242459e-05,-0.03420594932878895,6.520538740542525e-05,0.000342059493849267,-6.517593173045948e-07,0.0002115960226418458,9.655188762160097e-05,-0.03454800882263829,6.585714661917638e-05,-0.0002115960226418481,-9.655188762160098e-05,0.0003420594938492486,-6.517592588785301e-07
1,192014.1938638775,0.0,0.0,0.0,34.20593941299612,-0.06775633049780348,34.20593946913387,-0.0677279781961321,1.0,0.0,0.0,0.0,0.03420593941299612,-6.775633049780349e-05,-0.03475960491176899,-3.189558967186064e-05,-0.03420593941299612,6.775633049780349e-05,0.0003420593946913536,-6.772798459095789e-07,0.000211606104081498,0.0001003291999354035,-0.0345479988076875,6.843361026354284e-05,-0.0002116061040814965,-0.0001003291999354035,0.0003420593946913387,-6.772797819613211e-07
1,199526.2314968852,0.0,0.0,0.0,34.20592870617585,-0.07040707077932284,34.2059287623153,-0.07037978593259003,1.0,0.0,0.0,0.0,0.03420592870617586,-7.040707077932285e-05,-0.03475960498356196,-3.314341829841917e-05,-0.03420592870617586,7.040707077932285e-05,0.0003420592876229154,-7.037979725237162e-07,0.0002116169897630249,0.0001042542869725822,-0.03454798799379893,7.111086867416308e-05,-0.0002116169897630263,-0.0001042542869725822,0.0003420592876231531,-7.037978593259004e-07
1,207332.1573485926,0.0,0.0,0.0,34.2059171452246,-0.07316151228945844,34.20591720136562,-0.07313525470898849,1.0,0.0,0.0,0.0,0.03420591714522461,-7.316151228945844e-05,-0.03475960506108217,-3.4440064844591e-05,-0.03420591714522461,7.316151228945844e-05,0.0003420591720136508,-7.313526270341941e-07,0.000211628743844007,0.000108332929723451,-0.03454797631723817,7.389286487886e-05,-0.0002116287438440057,-0.000108332929723451,0.0003420591720136563,-7.313525470898849e-07
1,215443.4690031854,0.0,0.0,0.0,34.20590466200478,-0.07602371178527742,34.20590471814725,-0.0759984427954862,1.0,0.0,0.0,0.0,0.03420590466200479,-7.602371178527742e-05,-0.03475960514478652,-3.578743917810445e-05,-0.03420590466200479,7.602371178527742e-05,0.0003420590471816088,-7.599843520973642e-07,0.0002116414356000808,0.0001125711353077056,-0.03454796370918643,7.678369612960112e-05,-0.0002116414356000823,-0.0001125711353077056,0.0003420590471814725,-7.599844279548621e-07
1,223872.1138568308,0.0,0.0,0.0,34.20589118294518,-0.07899788428488919,34.20589123908899,-0.07897356666631769,1.0,0.0,0.0,0.0,0.03420589118294518,-7.899788428488919e-05,-0.03475960523516832,-3.718752588149254e-05,-0.03420589118294518,7.899788428488919e-05,0.0003420589123908934,-7.897356807736134e-07,0.0002116551398322081,0.0001169751458167044,-0.03454795009533611,7.978761993521188e-05,-0.0002116551398322133,-0.0001169751458167044,0.00034205891239089,-7.89735666663177e-07
1,232630.5067153593,0.0,0.0,0.0,34.20587662860319,-0.08208841022134024,34.20587668474824,-0.08206500815583284,1.0,0.0,0.0,0.0,0.03420587662860319,-8.208841022134025e-05,-0.03475960533276026,-3.864238718301128e-05,-0.03420587662860319,8.208841022134025e-05,0.0003420587668476251,-8.206501350417121e-07,0.0002116699373096364,0.0001215514475011256,-0.03454793539545063,8.29090603181143e-05,-0.0002116699373096373,-0.0001215514475011256,0.0003420587668474824,-8.206500815583284e-07
1,241731.548080407,0.0,0.0,0.0,34.20586091319998,-0.08529984110376115,34.20586096934618,-0.08527732012170806,1.0,0.0,0.0,0.0,0.03420586091319999,-8.529984110376115e-05,-0.03475960543813753,-4.015416598767964e-05,-0.03420586091319999,8.529984110376115e-05,0.0003420586096933905,-8.527732341459508e-07,0.0002116859152441439,0.000126306780317477,-0.03454791952289338,8.615261432979737e-05,-0.0002116859152441475,-0.000126306780317477,0.0003420586096934619,-8.527732012170807e-07
1,251188.6431509545,0.0,0.0,0.0,34.20584394411423,-0.08863690643070775,34.20584400026149,-0.0886152333602736,1.0,0.0,0.0,0.0,0.03420584394411423,-8.863690643070775e-05,-0.03475960555192117,-4.172508903535823e-05,-0.03420584394411423,8.863690643070775e-05,0.0003420584400023602,-8.86152396940996e-07,0.0002117031678044509,0.0001312481478473988,-0.03454790238411672,8.952305881204057e-05,-0.0002117031678044515,-0.0001312481478473988,0.0003420584400026149,-8.861523336027361e-07
1,261015.72156825,0.0,0.0,0.0,34.20582562133578,-0.09210452072175061,34.20582567748401,-0.09208366364001469,1.0,0.0,0.0,0.0,0.03420582562133578,-9.210452072175061e-05,-0.0347596056747818,-4.335747018113164e-05,-0.03420582562133578,9.210452072175061e-05,0.0003420582567747505,-9.208366848313443e-07,0.000211721796671352,0.0001363828276042698,-0.03454788387811044,9.302535742313819e-05,-0.0002117217966713519,-0.0001363828276042698,0.0003420582567748402,-9.20836636400147e-07
1,271227.2579331989,0.0,0.0,0.0,34.20580583687609,-0.09570779078652908,34.20580589302521,-0.0956877189724651,1.0,0.0,0.0,0.0,0.03420580583687609,-9.570779078652908e-05,-0.03475960580744351,-4.505371380371943e-05,-0.03420580583687609,9.570779078652908e-05,0.000342058058930334,-9.56877194566667e-07,0.0002117419116370605,0.0001417183817421764,-0.03454786389580644,9.666466793845695e-05,-0.0002117419116370658,-0.0001417183817421764,0.0003420580589302522,-9.568771897246511e-07
1,281838.2931264414,0.0,0.0,0.0,34.20578447413452,-0.09945202275372388,34.20578453028448,-0.09943270664295009,1.0,0.0,0.0,0.0,0.03420578447413453,-9.945202275372388e-05,-0.03475960595068815,-4.681631834293045e-05,-0.03420578447413453,9.945202275372388e-05,0.000342057845302442,-9.943271565366527e-07,0.0002117636312508306,0.0001472626681828888,-0.03454784231943731,0.0001004463498399584,-0.0002117636312508331,-0.0001472626681828888,0.0003420578453028449,-9.94327066429501e-07
