case,time,v(limit),v(clamp),v(in),i(vin),i(dp),i(cc),i(dc),i(rs),i(dn),i(rl)
1,0.009202767906149687,0.6132119775399685,4.495578812793014,2.868859859070058,-0.002705207308221499,0.002255645014134777,0.000449559426625834,-1.54535158896973e-09,0.00225564788153009,-2.867395202746228e-09,0.0004495578812793014
1,0.009203767906149686,0.6133172682291924,4.496538223049876,2.87431538881383,-0.002710662591396204,0.002260995328822735,0.0004496644707465691,-1.064844660842221e-08,0.002260998120584638,-2.791761791212916e-09,0.0004496538223049876
1,0.009204767906149686,0.6134201356443868,4.497383262913048,2.879657445507669,-0.002715976205304357,0.002266234480677309,0.0004497388953768056,-5.690908165447827e-10,0.002266237309863282,-2.829185332791292e-09,0.0004497383262913048
1,0.009205767906149685,0.6135205915524301,4.498113835909224,2.884885818256322,-0.002721186281875927,0.002271362472962002,0.0004498210551082127,-9.671522388979468e-09,0.002271365226703892,-2.753741551379498e-09,0.0004498113835909224
1,0.009206767906149684,0.6136186473037564,4.498729850146634,2.890000300652586,-0.00272625423006428,0.002276378862002271,0.0004498725766524103,4.083572253943662e-10,0.00227638165334883,-2.79134663434038e-09,0.0004498729850146634
1,0.009207767906149683,0.613714314015561,4.499231218319914,2.895000690785454,-0.002731218192087421,0.00228128366068725,0.0004499318152550447,-8.693428335136951e-09,0.002281286376769893,-2.716082038119542e-09,0.0004499231218319915
1,0.009208767906149683,0.6138076023990221,4.499617857712177,2.899886791248085,-0.002736039587719381,0.002286076434990791,0.0004499603988084022,1.386957751593206e-09,0.002286079188849063,-2.75385838615757e-09,0.0004499617857712177
1,0.009209767906149682,0.6138985229419287,4.499889690199529,2.904658409145599,-0.002740756569478987,0.00229075720744043,0.0004499966832139934,-7.714199093083302e-09,0.002290759886203671,-2.678762857825236e-09,0.0004499889690199529
1,0.009210767906149681,0.6139870857356775,4.500046642252788,2.909315356102697,-0.002745330567971652,0.002295325553666183,0.0004500022975437723,2.36667625017711e-09,0.00229532827036702,-2.716700509371317e-09,0.0004500046642252788
1,0.00921176790614968,0.6140733006576446,4.500088644941597,2.913857448271067,-0.002749799746031675,0.002299781505848975,0.0004500155983579446,-6.733869033763806e-09,0.002299784147613423,-2.641764238464837e-09,0.0004500088644941597
1,0.00921276790614968,0.6141571771976552,4.500015633935852,2.918284506336713,-0.002754125545108815,0.002304124649284978,0.0004499982159099081,3.34747848614111e-09,0.002304127329139058,-2.679853526141362e-09,0.0004500015633935852
1,0.009213767906149679,0.6142387246401962,4.499827549509401,2.922596355526952,-0.002758346138364058,0.002308355025820163,0.0004499885074179533,-5.752472249864954e-09,0.002308357630886756,-2.605066985316731e-09,0.0004499827549509402
1,0.009214767906149678,0.6143179518905045,4.499524336541079,2.926792825617361,-0.002762422978104052,0.002312472230427964,0.0004499481043183651,4.329330505347894e-09,0.002312474873726857,-2.643298516114885e-09,0.0004499524336541079
1,0.009215767906149678,0.6143948676564888,4.499105944518115,2.930873750938488,-0.002766394247829458,0.00231647631462939,0.000449915364489073,-4.770042551003299e-09,0.002316478883281999,-2.568652441586634e-09,0.0004499105944518115
1,0.009216767906149677,0.614469480274537,4.498572327536769,2.934838970382387,-0.002770221410715664,0.002320366883090119,0.0004498519205498042,5.31219863801758e-09,0.00232036949010785,-2.607017076734541e-09,0.0004498572327536769
1,0.009217767906149676,0.6145417978911872,4.497923444305373,2.938688327408985,-0.002773942660614288,0.002324143997015637,0.0004497961310387932,-3.786613460311908e-09,0.002324146529517798,-2.53250245029323e-09,0.0004497923444305373
1,0.009218767906149675,0.6146118282885296,4.4971592581446,2.942421670052257,-0.002777519471580878,0.002327807270772198,0.0004497096297599312,6.296049503310165e-09,0.002327809841763727,-2.5709912860516e-09,0.00044971592581446
1,0.009219767906149675,0.6146795790657021,4.496279736990164,2.946038850926232,-0.00278099004782948,0.002331356775260862,0.00044963077591198,-2.802218209849446e-09,0.00233135927186053,-2.496599315224185e-09,0.0004496279736990165
1,0.009220767906149674,0.6147450574640816,4.495284853392697,2.949539727230796,-0.002784315874307323,0.002334792134562891,0.0004495212044841601,7.280850013628452e-09,0.002334794669766715,-2.535203667197143e-09,0.0004495284853392697
1,0.009221767906149673,0.6148082705483667,4.494174584520088,2.952924160757342,-0.00278753516560176,0.002338113429283251,0.0004494192753365378,-1.816889735958436e-09,0.002338115890208975,-2.460925768757366e-09,0.0004494174584520089
1,0.009222767906149672,0.6148692250315827,4.492948912157042,2.956192017894245,-0.002790609417561337,0.002341320293224869,0.0004492866246429972,8.266567379115795e-09,0.002341322792862662,-2.499637152247643e-09,0.0004492948912157042
1,0.009223767906149672,0.6149279274559756,4.491607822706992,2.959343169632094,-0.002793576855157744,0.00234441281671105,0.0004491616129261855,-8.306606750046851e-10,0.002344415242176118,-2.42546493656286e-09,0.0004491607822706993
1,0.009224767906149671,0.6149843840177026,4.490151307191305,2.962377491568812,-0.002796398985151272,0.002347390643275826,0.0004490058775448724,9.253169113034761e-09,0.00234739310755111,-2.464275052244231e-09,0.0004490151307191305
1,0.00922576790614967,0.6150386007474725,4.488579361250869,2.965294863914567,-0.002799114042904939,0.002350253872966945,0.0004488577796831206,1.564366422216097e-10,0.002350256263167094,-2.390200305991705e-09,0.0004488579361250869
1,0.00922676790614967,0.6150905833350514,4.486891985144895,2.968095171496492,-0.002801683546102187,0.002353002159060091,0.0004486789578862505,1.024062303628181e-08,0.002353004588161441,-2.429101023690424e-09,0.0004486891985144896
1,0.009227767906149669,0.6151403373096468,4.485089183752164,2.970778303763243,-0.002804145740507631,0.002355635611338003,0.0004485077739996846,1.144370195444057e-09,0.002355637966453596,-2.355115695572118e-09,0.0004485089183752164
1,0.009228767906149668,0.6151878678641985,4.483170966569443,2.973344154789345,-0.002806462154733632,0.002358153892825787,0.0004483058677544061,1.122889728326571e-08,0.002358156286925147,-2.39409903957513e-09,0.0004483170966569444
1,0.009229767906149667,0.6152331800355355,4.481137347712383,2.975792623279397,-0.002808671044955467,0.00236055712304839,0.0004481116016578079,2.133108280490492e-09,0.002360559443243862,-2.320195225551801e-09,0.0004481137347712383
1,0.009230767906149667,0.615276278528445,4.478988345913566,2.97812361257205,-0.002810733950722968,0.00236284497478978,0.0004478866166258144,1.221796030707443e-08,0.002362847334043606,-2.359253360179657e-09,0.0004478988345913566
1,0.009231767906149666,0.6153171678956005,4.476723984523048,2.980337030643849,-0.002812689138629061,0.002365017577324324,0.0004476692758274559,3.122619514781748e-09,0.002365019862748249,-2.285423288976006e-09,0.0004476723984523048
1,0.009232767906149665,0.6153558523614793,4.474344291506021,2.982432790112833,-0.002814498159168978,0.002367074613203179,0.0004474212213644857,1.320778088564155e-08,0.002367076937751354,-2.324548505159509e-09,0.0004474344291506021
1,0.009233767906149664,0.6153923360019679,4.471849299442988,2.984410808242005,-0.002816199289359108,0.002369016221455134,0.0004471808170661284,4.112872843938515e-09,0.002369018472240038,-2.250784524461779e-09,0.0004471849299442989
1,0.009234767906149664,0.6154266225682173,4.469239045527102,2.986271006942599,-0.002817754090646323,0.00237084209440519,0.0004469097062193006,1.419832812778559e-08,0.002370844384374382,-2.289969225859108e-09,0.0004469239045527102
1,0.009235767906149663,0.6154587156659921,4.46651357156394,2.988013312777153,-0.002819200850477389,0.002372552380847659,0.0004466462533136983,5.103837547312465e-09,0.002372554597111161,-2.216263790926728e-09,0.000446651357156394
1,0.009236767906149662,0.6154886185792102,4.463672923968486,2.98963765696242,-0.002820501141255653,0.002374146782882502,0.0004463521028200135,1.518957147954585e-08,0.00237414903838321,-2.255500479545059e-09,0.0004463672923968487
1,0.009237767906149661,0.615516334449278,4.46071715376454,2.991143975372066,-0.00282169326086304,0.002375625459076214,0.0004460656198880253,6.095483245008152e-09,0.002375627640922788,-2.181846138709437e-09,0.0004460717153764541
1,0.00923876790614966,0.6155418660983645,4.457646316581346,2.992532208539225,-0.002822738792665197,0.002376988121313151,0.0004457484501722009,1.618148073107721e-08,0.00237699034244086,-2.221127405064537e-09,0.0004457646316581347
1,0.00923976790614966,0.6155652162085008,4.454460472652634,2.993802301658826,-0.002823676044982431,0.002378234937933099,0.0004454389594801267,7.087779904282352e-09,0.002378237085450325,-2.147516787082859e-09,0.0004454460472652635
1,0.00924076790614966,0.6155863871446942,4.451159686812872,2.994954204589766,-0.002824466612147079,0.002379365630610364,0.0004450987946501561,1.717402602324431e-08,0.002379367817445072,-2.186835295757173e-09,0.0004451159686812872
1,0.009241767906149658,0.6156053811338521,4.447744028495967,2.995987871856896,-0.00282514881292139,0.00238038037746191,0.0004447663221465725,8.080697847146176e-09,0.002380382490723044,-2.113261098002646e-09,0.0004447744028495967
1,0.009242767906149658,0.6156222000877282,4.444213571731131,2.996903262652796,-0.002825684252606791,0.00238127890995532,0.0004444031899900613,1.816717785504158e-08,0.002381281062565068,-2.152609576578812e-09,0.0004444213571731132
1,0.009243767906149657,0.6156368457816614,4.440568395141235,2.997700340839408,-0.002826111260410442,0.002382061415993064,0.0004440477653011587,9.074207757285335e-09,0.002382063495057747,-2.079064553813245e-09,0.0004440568395141235
1,0.009244767906149656,0.6156493196772154,4.436808581938311,2.998379074949449,-0.002826391452605501,0.002382727636836002,0.0004436616972816609,1.916090709120801e-08,0.002382729755272234,-2.118435779399917e-09,0.0004436808581938311
1,0.009245767906149656,0.6156596231009074,4.432934219921529,2.998939438187659,-0.00282656316884444,0.002383277770173775,0.000443283353706192,1.006828068787825e-08,0.002383279815086752,-2.044912730735762e-09,0.000443293421992153
1,0.009246767906149655,0.6156677570665984,4.428945401472357,2.999381408431856,-0.002826588036373781,0.002383711567065516,0.0004428743849571037,2.015518496977849e-08,0.002383713651365257,-2.084299520529546e-09,0.0004428945401472357
1,0.009247767906149654,0.6156737224540073,4.424842223552166,2.999704968233811,-0.002826504405293012,0.002384029234988039,0.0004424731594618869,1.106288806968947e-08,0.002384031245779804,-2.010791277706965e-09,0.0004424842223552166
1,0.009248767906149653,0.6156775198309755,4.420624787697026,2.999910104819938,-0.002826273913821759,0.002384230534802634,0.0004420413287815061,2.114998311034239e-08,0.002384232584988963,-2.05018647608999e-09,0.0004420624787697026
1,0.009249767906149653,0.6156791496317489,4.416293200014954,2.999996810091796,-0.002825934922505889,0.002384315683773841,0.0004416172619944869,1.205800171918843e-08,0.002384317660460047,-1.976685892264256e-09,0.0004416293200014954
1,0.009250767906149652,0.6156786119791404,4.411847571180346,2.999965080626409,-0.002825449080537798,0.002384284452564556,0.0004411626118391854,2.214527352270443e-08,0.002384286468647269,-2.016082359561929e-09,0.0004411847571180346
1,0.009251767906149651,0.6156759068625846,4.40728801643087,2.999814917676403,-0.002824854758909091,0.002384137068230929,0.000440715748043885,1.305359384718503e-08,0.002384139010813818,-1.942582298556693e-09,0.0004407288016430871
1,0.00925276790614965,0.6156710339600888,4.402614655561536,2.999546327169952,-0.002824113617783503,0.002383873311236906,0.0004402383245223351,2.314102861528728e-08,0.002383875293209863,-1.981972898806541e-09,0.0004402614655561536
1,0.00925376790614965,0.6156639928161642,4.397827612921221,2.999159319710551,-0.002823264038595782,0.002383493418428029,0.0004397687116500792,1.404963706796058e-08,0.002383495326894386,-1.908466222569278e-09,0.0004397827612921221
1,0.009254767906149649,0.6156547826636046,4.392927017406388,2.99865391057659,-0.002822267692478577,0.002382997180069291,0.0004392685645142058,2.41372212045209e-08,0.002382999127912986,-1.947843813123623e-09,0.0004392927017406388
1,0.009255767906149648,0.6156434026011978,4.387913002457252,2.998030119720759,-0.002821162971307136,0.002382384842796181,0.0004387762541361862,1.504610440828451e-08,0.002382386717119561,-1.87432337080314e-09,0.0004387913002457253
1,0.009256767906149647,0.6156298514153711,4.382785706051135,2.99728797176925,-0.002819911557180766,0.002381656206673077,0.0004382534367753377,2.513382452423194e-08,0.00238165812035388,-1.91368079041981e-09,0.0004382785706051135
1,0.009257767906149647,0.6156141277576764,4.377545270698276,2.996427496020796,-0.002818551852410136,0.00238081152812375,0.0004377384840953957,1.604296931726111e-08,0.00238081336826312,-1.840139406698366e-09,0.0004377545270698276
1,0.009258767906149646,0.6155962299662845,4.372191843434828,2.995448726445505,-0.002817045550057078,0.002379850617009183,0.0004371930535261304,2.61308122354269e-08,0.00237985249647922,-1.879469463584832e-09,0.0004372191843434828
1,0.009259767906149645,0.6155761562433172,4.366725575818309,2.994351701683523,-0.002815431062862831,0.002378773739539763,0.0004366555173709319,1.704020567644311e-08,0.002378775545440206,-1.805899927776827e-09,0.0004366725575818309
1,0.009260767906149645,0.6155539044760804,4.36114662392025,2.993136465043513,-0.002813670094847897,0.002377580715371974,0.0004360875342286352,2.712815843658364e-08,0.002377582560567433,-1.845195388104428e-09,0.0004361146623920251
1,0.009261767906149644,0.6155294724143109,4.355455148321279,2.991803064500932,-0.002811801069177724,0.002376271820496156,0.0004355274770391215,1.803778780981817e-08,0.002376273592086621,-1.771590441785485e-09,0.0004355455148321279
1,0.009262767906149643,0.6155028574911454,4.349651314103413,2.990351552696151,-0.002809785700824767,0.002374846884360959,0.000434937005567626,2.812583767426047e-08,0.002374848695205006,-1.810844018307431e-09,0.0004349651314103413
1,0.009263767906149642,0.6154740570001936,4.343735290844799,2.98878198693237,-0.002807662423372998,0.002373306192736124,0.0004343544933887999,1.903569049507448e-08,0.002373307929932177,-1.737196342733837e-09,0.0004343735290844799
1,0.009264767906149642,0.6154430679164086,4.33770725261164,2.987094429173362,-0.002805392962740438,0.002371649584856361,0.0004337416014311146,2.912382495393813e-08,0.002371651361256953,-1.776400683451904e-09,0.000433770725261164
1,0.00926576790614964,0.6154098870728353,4.33156737795258,2.985288946041015,-0.002803015762921863,0.002369877356264705,0.0004331367039011047,2.003388897451048e-08,0.002369879058968179,-1.702702888184961e-09,0.000433156737795258
1,0.00926676790614964,0.615374510981411,4.32531584989028,2.983365608812711,-0.002800492560772069,0.00236798935598026,0.0004325014628880353,3.012209575159873e-08,0.0023679910978313,-1.741850563074365e-09,0.000432531584989028
1,0.00926776790614964,0.6153369360094622,4.318952855915453,2.981324493418512,-0.002797861810689402,0.002365985889313249,0.0004318742532275488,2.1032358966779e-08,0.00236598755740905,-1.668095174477682e-09,0.0004318952855915453
1,0.009268767906149639,0.6152971582002768,4.312478587978077,2.979165680438158,-0.002795085260457563,0.002363866815059401,0.0004312167381665954,3.112062602549111e-08,0.002363868522237882,-1.707178662627006e-09,0.0004312478587978078
1,0.009269767906149638,0.6152551734494285,4.305893242481093,2.97688925509789,-0.002792201374868158,0.002361632448290019,0.0004305672931663729,2.203107667891515e-08,0.002361634081648461,-1.633358109699873e-09,0.0004305893242481093
1,0.009270767906149637,0.6152109773252284,4.299197020271259,2.974495307267087,-0.002789171912625176,0.002359282657571904,0.0004298875826299065,3.211939222836613e-08,0.002359284329941858,-1.672369787992585e-09,0.0004299197020271259
1,0.009271767906149636,0.6151645652447967,4.292390126632472,2.971983931454696,-0.002786035348903027,0.002356817767733554,0.0004292159826393971,2.303001881887236e-08,0.0023568193662099,-1.5984763915703e-09,0.0004292390126632472
1,0.009272767906149636,0.6151159322941888,4.285472771276317,2.969355226805546,-0.002782753453316463,0.002354237657102853,0.0004285141587512253,3.311837132037707e-08,0.002354239294511357,-1.637408519412754e-09,0.0004285472771276317
1,0.009273767906149635,0.6150650734044414,4.278445168335027,2.966609297096392,-0.002779364711412052,0.002351542660257722,0.0004278204876660419,2.402916260829143e-08,0.002351544223691951,-1.563434477091557e-09,0.0004278445168335027
1,0.009274767906149634,0.6150119831713972,4.271307536351648,2.963746250731838,-0.002775830903704248,0.002348732665280462,0.0004270966360893635,3.411754078219164e-08,0.002348734267560441,-1.60227918542697e-09,0.0004271307536351648
1,0.009275767906149633,0.6149566560315316,4.264060098272683,2.960766200740052,-0.002772190526099619,0.002345808016491202,0.000426380981336405,2.502848579634529e-08,0.00234580954470852,-1.528216557990341e-09,0.0004264060098272683
1,0.009276767906149633,0.6148990860815746,4.256703081437903,2.957669264768305,-0.002768405370002056,0.002342768611720003,0.0004256351912603207,3.511687862865464e-08,0.00234277017868673,-1.566965834028909e-09,0.0004256703081437904
1,0.009277767906149632,0.6148392672540807,4.249236717572646,2.954455565078325,-0.002764513941665149,0.002339614805016987,0.0004248976437856711,2.60279666734821e-08,0.002339616297824245,-1.492806531179294e-09,0.0004249236717572647
1,0.009278767906149631,0.6147771931369181,4.241661242777272,2.951125228541475,-0.002760478043369569,0.002336346503952758,0.0004241300079093069,3.611636342310706e-08,0.002336348035404557,-1.531452204718613e-09,0.0004241661242777272
1,0.00927976790614963,0.6147128571484511,4.233976897519123,2.947678386633737,-0.002756336191703962,0.002332964072296884,0.0004233706621628586,2.702758408604502e-08,0.002332965529485286,-1.457187970290351e-09,0.0004233976897519123
1,0.00928076790614963,0.6146462523569596,4.226183926621641,2.944115175430533,-0.002752050199812959,0.002329467427351628,0.0004225812766829873,3.711597429203553e-08,0.002329468923073574,-1.495721697924598e-09,0.0004226183926621641
1,0.009281767906149629,0.614577371655456,4.218282579255959,2.940435735601333,-0.002747658594605822,0.002325856942601012,0.0004218002306033419,2.802731745113343e-08,0.002325858363945877,-1.421344095558472e-09,0.0004218282579255959
1,0.009282767906149628,0.6145062075809031,4.210273108929698,2.936640212404123,-0.002743123200077315,0.002322132545065636,0.0004209891951971745,3.811569094075932e-08,0.00232213400482322,-1.459757344500085e-09,0.0004210273108929698
1,0.009283767906149628,0.614432752488806,4.202155773478221,2.932728755679661,-0.002738482553444378,0.00231829461793287,0.0004201865501960445,2.902714677234927e-08,0.002318296003190855,-1.38525774144382e-09,0.0004202155773478222
1,0.009284767906149627,0.6143569983720691,4.193930835053059,2.928701519845561,-0.002733698489537967,0.002314343097931659,0.000419353968006686,3.91154936688718e-08,0.002314344521473492,-1.423541773156695e-09,0.0004193930835053059
1,0.009285767906149626,0.6142789370354863,4.185598560112846,2.924558663890198,-0.00272880955586634,0.002310278377943287,0.0004185298289534622,3.002705265605583e-08,0.002310279726854712,-1.348911323491586e-09,0.0004185598560112846
1,0.009286767906149625,0.614198559914188,4.177159219411397,2.920300351366431,-0.002723777598083779,0.002306100404395051,0.0004176758065728703,4.011536338705401e-08,0.002306101791452243,-1.387057177834626e-09,0.0004177159219411397
1,0.009287767906149625,0.6141158582478725,4.168613087988312,2.915926750385147,-0.002718641173974302,0.002301809579849934,0.000416830281777858,3.102701632808546e-08,0.002301810892137275,-1.312286803288127e-09,0.0004168613087988313
1,0.009288767906149624,0.6140308228990867,4.159960445156708,2.911438033608625,-0.002713362139998406,0.002297405860424151,0.0004159549292293285,4.111528163409582e-08,0.002297407210709538,-1.350285280981657e-09,0.0004159960445156708
1,0.009289767906149623,0.6139434445269816,4.151201574493488,2.906834378243722,-0.002707979064201547,0.002292889658350172,0.0004150881304248177,3.202701965114614e-08,0.00229289093371674,-1.275365653681786e-09,0.0004151201574493488
1,0.009290767906149622,0.6138537134054615,4.142336763826716,2.902115966034858,-0.002702453813837131,0.002288260939422027,0.0004141915611471647,4.211523059474288e-08,0.002288262252629396,-1.313207295919473e-09,0.0004142336763826716
1,0.009291767906149622,0.6137616195965668,4.133366305225585,2.897282983256873,-0.002696824967193961,0.002283520125531679,0.000413303603472609,3.302704514331639e-08,0.002283521363660307,-1.23812882047795e-09,0.0004133366305225585
1,0.009292767906149621,0.6136671527682038,4.124290494987451,2.892335620707654,-0.002691054402301905,0.002278667192135431,0.0004123859343008462,4.311519311800949e-08,0.00227866846793945,-1.275803888144847e-09,0.0004124290494987451
1,0.00929376790614962,0.6135703023674364,4.115109633627435,2.8872740737006,-0.002685180707677406,0.002273702570776415,0.0004114769362820181,3.402707599644286e-08,0.002273703771333164,-1.200556680411392e-09,0.0004115109633627436
1,0.00929476790614962,0.6134710574377054,4.105824025865154,2.882098542056922,-0.002679165772110817,0.002268626246563765,0.0004105382874289576,4.411515273675777e-08,0.002268627484619217,-1.238055135972255e-09,0.0004105824025865154
1,0.009295767906149619,0.6133694067917784,4.096433980613983,2.876809230097747,-0.002673048194329888,0.002263438660676242,0.0004096083709606013,3.50270960957788e-08,0.002263439823305968,-1.162628999724237e-09,0.0004096433980613983
1,0.009296767906149618,0.6132653388287356,4.086939810967449,2.871406346636054,-0.002666789873869534,0.002258139807866932,0.0004086488659982013,4.511509368711589e-08,0.002258141007807319,-1.199940484129177e-09,0.0004086939810967449
1,0.009297767906149617,0.6131588417064731,4.077341834188166,2.865890104968432,-0.002660429419650551,0.002252730138936898,0.0004076981563239934,3.602709004055844e-08,0.002252731263261959,-1.124324890584008e-09,0.0004077341834188166
1,0.009298767906149617,0.6130499031583183,4.067640371693903,2.860260722866654,-0.002653928741937285,0.0022472096582693,0.0004067179221636241,4.611500092951412e-08,0.002247210819708336,-1.16143869907934e-09,0.0004067640371693903
1,0.009299767906149616,0.6129385106651635,4.057835749046196,2.854518422569096,-0.00264732645982651,0.002241578826280843,0.0004057465478566613,3.702704316469854e-08,0.002241579911903933,-1.085622761790535e-09,0.0004057835749046196
1,0.009300767906149615,0.6128246512717612,4.047928295936053,2.848663430771927,-0.00264058449429554,0.00223583765697255,0.0004047457147286493,4.711486017021217e-08,0.002235838779500166,-1.122527820697377e-09,0.0004047928295936054
1,0.009301767906149614,0.6127083117582621,4.037918346172285,2.842695978620204,-0.002633741474600165,0.002229986620361224,0.0004037538076709091,3.802694155914307e-08,0.002229987666861942,-1.046500269571818e-09,0.0004037918346172285
1,0.009302767906149614,0.6125894784562929,4.027806237666878,2.836616301698721,-0.002626759332414826,0.002224025740056867,0.0004027325091043032,4.81146578832501e-08,0.002224026823242428,-1.083185108350939e-09,0.0004027806237666878
1,0.009303767906149613,0.6124681374199936,4.017592312422973,2.830424640022712,-0.002619676707137189,0.002217955495668056,0.0004017202044655777,3.902677209433077e-08,0.002217956502602719,-1.006934264729165e-09,0.0004017592312422974
1,0.009304767906149612,0.6123442742415894,4.007276916519935,2.824121238028378,-0.002612455541122645,0.002211775920399339,0.000400678577266167,4.911438133408467e-08,0.002211776963786789,-1.043386988060666e-09,0.0004007276916519935
1,0.009305767906149611,0.612217874222079,3.996860400101002,2.817706344563237,-0.002605134483894542,0.002205487503440517,0.0003996460134829682,4.002652244390361e-08,0.002205488470341158,-9.669007345900308e-10,0.0003996860400101002
1,0.00930676790614961,0.6120889221861955,3.98634311735804,2.811180212876299,-0.002597675488473988,0.002199090287580696,0.0003985841977125759,5.011401860356474e-08,0.002199091290690104,-1.003108992998238e-09,0.000398634311735804
1,0.00930776790614961,0.6119574026527446,3.975725426518871,2.804543100608068,-0.002590117214493719,0.002192584771579797,0.0003975315164661819,4.10261811094571e-08,0.002192585697955324,-9.263747425933858e-10,0.0003975725426518871
1,0.00930876790614961,0.6118232996489968,3.965007689831698,2.797795269780372,-0.00258242162562451,0.002185971007805376,0.0003964496554200447,5.111355861310074e-08,0.002185971970131375,-9.623257018435525e-10,0.0003965007689831699
1,0.009309767906149609,0.6116865968804569,3.954190273552142,2.790936986786027,-0.002574627391592919,0.00217924950457582,0.0003953770016132951,4.202573744598514e-08,0.00217925038990557,-8.85330364334497e-10,0.0003954190273552142
1,0.009310767906149608,0.611547277544763,3.943273547927303,2.783968522378284,-0.002566696486705676,0.002172420323821589,0.0003942752417971651,5.21129911508084e-08,0.002172421244833521,-9.210106699294177e-10,0.0003943273547927303
1,0.009311767906149607,0.6114053245009906,3.932257887182525,2.776890151660196,-0.002558667590767492,0.002165483983418426,0.0003931827635321461,4.302518168862934e-08,0.002165484827159206,-8.437406192432494e-10,0.0003932257887182525
1,0.009312767906149606,0.6112607200828025,3.921143669505146,2.769702154073718,-0.002550502688707016,0.002158440554854146,0.0003920612546390034,5.311230689828345e-08,0.002158441433990916,-8.79136361123161e-10,0.0003921143669505146
1,0.009313767906149606,0.6111134462671988,3.909931277030908,2.762404813388688,-0.00254224047039314,0.002151290565544084,0.0003909491031935386,4.402450498046168e-08,0.00215129136712149,-8.015773945968203e-10,0.0003909931277030908
1,0.009314767906149605,0.6109634844871935,3.898621095827423,2.754998417691619,-0.002533842931364659,0.002144034096530634,0.0003898079980809988,5.41114974593118e-08,0.002144034933204426,-8.366740693214988e-10,0.0003898621095827423
1,0.009315767906149604,0.6108108157996899,3.887213515880268,2.747483259374333,-0.002525348771539091,0.002136671684762614,0.0003886763278841965,4.502369940094907e-08,0.002136672443574643,-7.5881136911519e-10,0.0003887213515880268
1,0.009316767906149603,0.6106554206977077,3.875708931076143,2.739859635122412,-0.002516719997054083,0.002129203420830339,0.0003875157825477815,5.511055538913029e-08,0.002129204214424705,-7.935938365784494e-10,0.0003875708931076143
1,0.009317767906149603,0.6104972792774472,3.864107739188652,2.732127845903487,-0.002507995317865156,0.002121629851214446,0.000386364751156415,4.602275799624323e-08,0.00212163056662604,-7.154119277326866e-10,0.0003864107739188653
1,0.009318767906149602,0.6103363710498225,3.85241034186116,2.724288196955359,-0.002499136750697135,0.002113951076040399,0.0003851849247075712,5.610947422497496e-08,0.002113951825905536,-7.498643662886908e-10,0.000385241034186116
1,0.009319767906149601,0.6101726751068098,3.840617144592272,2.716340997773952,-0.002490183015532432,0.002106167651318991,0.0003840146927800159,4.702167481038542e-08,0.002106168322667142,-6.713470694175078e-10,0.0003840617144592272
1,0.0093207679061496,0.6100061699322523,3.828728556718349,2.708286562101066,-0.002481096139674581,0.002098279686715276,0.0003828157474191629,5.710824851806918e-08,0.002098280392168814,-7.054529296475949e-10,0.0003828728556718349
1,0.0093217679061496,0.6098368335672762,3.816744991398729,2.700125207912037,-0.002471914853123517,0.002090287747761876,0.0003816264786907497,4.802044491787481e-08,0.002090288374344761,-6.265833105951422e-10,0.000381674499139873
1,0.009322767906149599,0.6096646434204132,3.804666865597944,2.691857257403155,-0.002462601193753589,0.002082191953657331,0.0003804085796815515,5.810687386650133e-08,0.002082192613982741,-6.603252620209816e-10,0.0003804666865597944
1,0.009323767906149598,0.6094895764321012,3.792494600070595,2.683483036978948,-0.002453193901575987,0.002073992879461639,0.0003792004409383931,4.901906445732113e-08,0.002073993460546847,-5.810855796970019e-10,0.0003792494600070596
1,0.009324767906149597,0.6093116088839163,3.780228619343299,2.675002877239301,-0.002443655025030663,0.002065690653909602,0.0003779637565829719,5.910534695021565e-08,0.002065691268355384,-6.144454556662785e-10,0.0003780228619343299
1,0.009325767906149597,0.6091307165621921,3.767869351699265,2.666417112966399,-0.002434023314132984,0.002057285861586378,0.0003767369176348179,5.001753066704544e-08,0.002057286396404207,-5.348171039396469e-10,0.0003767869351699266
1,0.009326767906149596,0.6089468745662144,3.755417229159934,2.657726083111514,-0.002424260827887101,0.002048778640769688,0.0003754816192462762,6.010366556690107e-08,0.0020487792085453,-5.677758416053056e-10,0.0003755417229159934
1,0.009327767906149595,0.6087600574708617,3.742872687469268,2.648930130781625,-0.002414406326308787,0.002040169585570961,0.0003742362529008947,5.101584192154918e-08,0.002040170073310763,-4.877392855330367e-10,0.0003742872687469268
1,0.009328767906149595,0.6085702391338876,3.730236166075091,2.640029603225867,-0.002404421878965652,0.002031458843815837,0.0003729625147748106,6.11018286694258e-08,0.002031459364091979,-5.202768623533407e-10,0.0003730236166075091
1,0.009329767906149594,0.6083773928572892,3.717508108113101,2.631024851821839,-0.002394346255874665,0.002022647019153112,0.0003716987968094276,5.201399777005411e-08,0.00202264745896455,-4.398115719150829e-10,0.0003717508108113101
1,0.009330767906149593,0.6081814911935531,3.70468896038787,2.621916232061687,-0.002384141537168753,0.002013734268960787,0.0003704067961981528,6.20998364052583e-08,0.002013734740868134,-4.719069328172502e-10,0.000370468896038787
1,0.009331767906149592,0.6079825061059672,3.69177917335662,2.612704103538133,-0.002373846502869098,0.002004721206440574,0.0003691249053326129,5.301199897690583e-08,0.002004721597432166,-3.909913112944156e-10,0.000369177917335662
