case,time,v(out),v(raw),v(vn),v(in),v(vp),i(vp),i(vin),i(riso),i(rl),i(vn),i(cl)
1,3.362933491348215e-05,5.736587898098711e-07,2.848580147061876e-07,-12.0,0.0,12.0,-0.001146078566451425,0.0,-2.888007751036834e-06,5.736587898098712e-12,0.001148966573918977,-2.88801348763318e-06
1,3.363129720913498e-05,1.225036436048811e-08,-2.71143830012491e-07,-12.0,0.0,12.0,-0.001146105564364225,0.0,-2.833941943729791e-06,1.225036436048811e-13,0.001148939506024454,-2.833942066240257e-06
1,3.36334225811184e-05,-5.827220746339465e-07,-8.592045040879506e-07,-12.0,0.0,12.0,-0.001146140082276821,0.0,-2.764824294540041e-06,-5.827220746339466e-12,0.001148904906288621,-2.764818467323503e-06
1,3.36355454819358e-05,-1.162106408409073e-06,-1.431467836638881e-06,-12.0,0.0,12.0,-0.001146175643707009,0.0,-2.693614282298078e-06,-1.162106408409073e-11,0.001148869257708098,-2.693602661244068e-06
1,3.363791918766784e-05,-1.790701388737363e-06,-2.050974680085703e-06,-12.0,0.0,12.0,-0.001146221033127748,0.0,-2.602732913483398e-06,-1.790701388737364e-11,0.001148823765762616,-2.602715006478597e-06
1,3.364073898240431e-05,-2.508768072251807e-06,-2.757803303285269e-06,-12.0,0.0,12.0,-0.001146277159921788,0.0,-2.490352310334621e-06,-2.508768072251807e-11,0.001148767511957778,-2.490327222671402e-06
1,3.364391877872415e-05,-3.278127480609692e-06,-3.513002872487581e-06,-12.0,0.0,12.0,-0.001146347885535181,0.0,-2.348753918778898e-06,-3.278127480609692e-11,0.001148696639185881,-2.348721137525026e-06
1,3.364752006183488e-05,-4.093713357925964e-06,-4.311787165699087e-06,-12.0,0.0,12.0,-0.001146431809515651,0.0,-2.180738077731226e-06,-4.093713357925964e-11,0.001148612547334164,-2.180697140626591e-06
1,3.365148891830164e-05,-4.919101762520253e-06,-5.116969572585967e-06,-12.0,0.0,12.0,-0.00114653274885146,0.0,-1.978678100657138e-06,-4.919101762520253e-11,0.001148511426704654,-1.978628909666705e-06
1,3.365594032882118e-05,-5.747548797678664e-06,-5.921909418283442e-06,-12.0,0.0,12.0,-0.001146650188617288,0.0,-1.743606206047776e-06,-5.747548797678665e-11,0.001148393794591305,-1.743548730582603e-06
1,3.366090088740532e-05,-6.543492070547467e-06,-6.690052469050214e-06,-12.0,0.0,12.0,-0.001146789093223736,0.0,-1.465603985027472e-06,-6.543492070547467e-11,0.001148254696996382,-1.465538550123636e-06
1,3.366590088740532e-05,-7.205244242540565e-06,-7.323398461571372e-06,-12.0,0.0,12.0,-0.00114693104158499,0.0,-1.181542190308075e-06,-7.205244242540565e-11,0.00114811258358492,-1.181470137873e-06
1,3.367090088740532e-05,-7.72314548082548e-06,-7.812166685498363e-06,-12.0,0.0,12.0,-0.001147076641343213,0.0,-8.902120467288357e-07,-7.72314548082548e-11,0.001147966853223332,-8.901348152760929e-07
1,3.367590088740532e-05,-8.09673447524547e-06,-8.157164688220541e-06,-12.0,0.0,12.0,-0.001147219549396922,0.0,-6.04302129750715e-07,-8.09673447524547e-11,0.001147823851385145,-6.042211624046162e-07
1,3.368090088740531e-05,-8.327771176690757e-06,-8.359772068799454e-06,-12.0,0.0,12.0,-0.001147361667563185,0.0,-3.200089210869733e-07,-8.327771176690758e-11,0.001147681676368689,-3.199256433736924e-07
1,3.368590088740531e-05,-8.420094743411271e-06,-8.4250400258567e-06,-12.0,0.0,12.0,-0.001147496934624436,0.0,-4.945282445428673e-08,-8.420094743411272e-11,0.001147546387359675,-4.936862350515277e-08
1,3.369090088740531e-05,-8.379458410241407e-06,-8.358275394081187e-06,-12.0,0.0,12.0,-0.001147627580691699,0.0,2.118301616022064e-07,-8.379458410241408e-11,0.00114741575046724,2.119139561919324e-07
1,3.369590088740531e-05,-8.213342491309487e-06,-8.168095732697842e-06,-12.0,0.0,12.0,-0.001147747916957563,0.0,4.524675861164546e-07,-8.213342491309488e-11,0.001147295449334542,4.525497195507653e-07
1,3.37009008874053e-05,-7.930751985697267e-06,-7.862978686158501e-06,-12.0,0.0,12.0,-0.001147860577139077,0.0,6.777329953876572e-07,-7.930751985697268e-11,0.001147182844131953,6.778123029300325e-07
1,3.37059008874053e-05,-7.542000168363962e-06,-7.454288213721561e-06,-12.0,0.0,12.0,-0.001147960304529453,0.0,8.771195464240162e-07,-7.542000168363963e-11,0.001147083184995344,8.771949664594048e-07
1,3.37109008874053e-05,-7.058484677589371e-06,-6.952805036406782e-06,-12.0,0.0,12.0,-0.001148050180381712,0.0,1.056796411825888e-06,-7.058484677589372e-11,0.001146993384004815,1.056866996719905e-06
1,3.371578164326453e-05,-6.506768892338627e-06,-6.386384089071849e-06,-12.0,0.0,12.0,-0.001148123742908226,0.0,1.203848032667779e-06,-6.506768892338628e-11,0.001146919894930932,1.203913100416484e-06
1,3.372040174197143e-05,-5.922803330447475e-06,-5.790407019711692e-06,-12.0,0.0,12.0,-0.001148183832956917,0.0,1.32396310735783e-06,-5.922803330447476e-11,0.001146859869922606,1.32402233545143e-06
1,3.372485320275918e-05,-5.313366042814417e-06,-5.171959075027755e-06,-12.0,0.0,12.0,-0.001148228913727107,0.0,1.414069677866619e-06,-5.313366042814418e-11,0.001146814844137621,1.414122811582783e-06
1,3.372909742923303e-05,-4.698337521789859e-06,-4.549935602682839e-06,-12.0,0.0,12.0,-0.001148263909919807,0.0,1.484019191070201e-06,-4.698337521789859e-11,0.001146779890830084,1.48406617449914e-06
1,3.373319425786458e-05,-4.081085517936545e-06,-3.928164596637304e-06,-12.0,0.0,12.0,-0.00114828652043359,0.0,1.529209212992413e-06,-4.081085517936546e-11,0.001146757311332863,1.529250023893779e-06
1,3.373710582078589e-05,-3.476938277713032e-06,-3.320963511771835e-06,-12.0,0.0,12.0,-0.001148301799242469,0.0,1.559747659411969e-06,-3.476938277713032e-11,0.001146742051704241,1.559782428830053e-06
1,3.374086255009225e-05,-2.889001216838261e-06,-2.731977597549276e-06,-12.0,0.0,12.0,-0.001148307047779672,0.0,1.570236192889858e-06,-2.889001216838262e-11,0.001146736811715118,1.570265082929454e-06
1,3.374443038781305e-05,-2.328607805314709e-06,-2.17150048727719e-06,-12.0,0.0,12.0,-0.001148307465857365,0.0,1.571073180375187e-06,-2.328607805314709e-11,0.001146736392810823,1.571096466477107e-06
1,3.374781867983158e-05,-1.798731240245933e-06,-1.643073560546805e-06,-12.0,0.0,12.0,-0.001148300213419509,0.0,1.55657679699128e-06,-1.798731240245933e-11,0.001146743636760422,1.556594784321445e-06
1,3.375099178573765e-05,-1.307862358890237e-06,-1.154129827791681e-06,-12.0,0.0,12.0,-0.001148290580496255,0.0,1.537325310985555e-06,-1.307862358890237e-11,0.001146753255325967,1.5373383896181e-06
1,3.375393589752333e-05,-8.596212151597279e-07,-7.088558292613367e-07,-12.0,0.0,12.0,-0.001148275735602273,0.0,1.507653858983912e-06,-8.59621215159728e-12,0.001146768081885715,1.507662455199613e-06
1,3.375660074764187e-05,-4.61748917152891e-07,-3.139079877371424e-07,-12.0,0.0,12.0,-0.001148261103139805,0.0,1.478409294157486e-06,-4.61748917152891e-12,0.001146782693988927,1.478413911654567e-06
1,3.375911301598248e-05,-9.493529208939723e-08,4.924109198277413e-08,-12.0,0.0,12.0,-0.001148242769402216,0.0,1.441763840721714e-06,-9.493529208939724e-13,0.001146801005704988,1.4417647900766e-06
1,3.376175485974295e-05,2.807416233773741e-07,4.209705221027974e-07,-12.0,0.0,12.0,-0.001148223019110305,0.0,1.402288987254234e-06,2.807416233773741e-12,0.00114682073026615,1.402286179844001e-06
1,3.376439271335059e-05,6.4426805757303e-07,7.796629866167115e-07,-12.0,0.0,12.0,-0.001148198835357333,0.0,1.353949290436814e-06,6.442680575730301e-12,0.001146844886209,1.353942847760997e-06
1,3.376715101432231e-05,1.010654631321911e-06,1.140922412687763e-06,-12.0,0.0,12.0,-0.001148173184187853,0.0,1.302677813658519e-06,1.010654631321911e-11,0.001146870506514642,1.30266770711296e-06
1,3.376993259866132e-05,1.364602428383572e-06,1.488830687700198e-06,-12.0,0.0,12.0,-0.00114814297039623,0.0,1.242282593166266e-06,1.364602428383572e-11,0.00114690068794121,1.242268947142156e-06
1,3.377330108004946e-05,1.770544809850958e-06,1.887343657431873e-06,-12.0,0.0,12.0,-0.001148105803292436,0.0,1.167988475809156e-06,1.770544809850958e-11,0.001146937814951198,1.1679707703635e-06
1,3.377689145142056e-05,2.17384899251176e-06,2.281712845188796e-06,-12.0,0.0,12.0,-0.001148061106946503,0.0,1.078638526770368e-06,2.17384899251176e-11,0.001146982468549602,1.078616788281936e-06
1,3.378107758763795e-05,2.603104745174714e-06,2.70033013415649e-06,-12.0,0.0,12.0,-0.001148007890402519,0.0,9.722538898177543e-07,2.603104745174715e-11,0.001147035636636021,9.72227858771441e-07
1,3.378556235439463e-05,3.011222977478839e-06,3.096005190640794e-06,-12.0,0.0,12.0,-0.001147945650254332,0.0,8.478221316195458e-07,3.01122297747884e-11,0.001147097828237863,8.477920193930704e-07
1,3.379056235439463e-05,3.400133790104057e-06,3.470922313348957e-06,-12.0,0.0,12.0,-0.00114787565774387,0.0,7.078852324490031e-07,3.400133790104057e-11,0.001147167772616258,7.078512311115113e-07
1,3.379556235439463e-05,3.71720699826008e-06,3.773254875618377e-06,-12.0,0.0,12.0,-0.001147801934429546,0.0,5.604787735829738e-07,3.71720699826008e-11,0.001147241455749426,5.604416015099776e-07
1,3.380056235439463e-05,3.961322420735011e-06,4.002928390896107e-06,-12.0,0.0,12.0,-0.001147729709316413,0.0,4.160597016109551e-07,3.961322420735011e-11,0.00114731364969605,4.160200883861521e-07
1,3.380556235439462e-05,4.132528773373863e-06,4.159413438119504e-06,-12.0,0.0,12.0,-0.001147656091961379,0.0,2.688466474564053e-07,4.132528773373863e-11,0.001147387245382345,2.688053221700422e-07
1,3.381056235439462e-05,4.231981983284398e-06,4.244886967013728e-06,-12.0,0.0,12.0,-0.001147586187414074,0.0,1.29049837293304e-07,4.231981983284398e-11,0.001147457137632,1.290075174760198e-07
1,3.381556235439462e-05,4.261871068626675e-06,4.260930212887308e-06,-12.0,0.0,12.0,-0.001147516956444903,0.0,-9.408557393673686e-09,4.261871068626675e-11,0.00114752636504416,-9.451176104363353e-09
1,3.382056235439462e-05,4.22533087580852e-06,4.211664141622569e-06,-12.0,0.0,12.0,-0.001147453329117619,0.0,-1.36667341859502e-07,4.22533087580852e-11,0.001147589996488032,-1.367095951689027e-07
1,3.382556235439461e-05,4.126346158874341e-06,4.100427357963655e-06,-12.0,0.0,12.0,-0.001147392073987336,0.0,-2.591880091068625e-07,4.126346158874341e-11,0.001147651262011941,-2.592292725707624e-07
1,3.383056235439461e-05,3.969646430704809e-06,3.932893436340273e-06,-12.0,0.0,12.0,-0.001147337910564099,0.0,-3.675299436453647e-07,3.96964643070481e-11,0.001147705440510626,-3.675696401135063e-07
1,3.383556235439461e-05,3.760596140324722e-06,3.713736748779794e-06,-12.0,0.0,12.0,-0.001147287387606176,0.0,-4.685939154492732e-07,3.760596140324722e-11,0.001147755981512495,-4.686315214165475e-07
1,3.384056235439461e-05,3.505079612769411e-06,3.449739658967967e-06,-12.0,0.0,12.0,-0.001147244994471053,0.0,-5.53399538014432e-07,3.505079612769411e-11,0.001147798393988689,-5.534345888177148e-07
1,3.384535892974568e-05,3.22207398115081e-06,3.159417457358894e-06,-12.0,0.0,12.0,-0.001147208420771364,0.0,-6.265652379191545e-07,3.22207398115081e-11,0.001147834985978943,-6.265974586650072e-07
1,3.384995038636207e-05,2.921846246860159e-06,2.853732231103804e-06,-12.0,0.0,12.0,-0.001147181141382162,0.0,-6.811401575635547e-07,2.92184624686016e-11,0.001147862281500712,-6.81169376033004e-07
1,3.385433715552344e-05,2.613083636496771e-06,2.540433249670798e-06,-12.0,0.0,12.0,-0.001147158466176299,0.0,-7.265038682597357e-07,2.613083636496771e-11,0.001147884969998115,-7.265299991051022e-07
1,3.385855490290271e-05,2.30037656594361e-06,2.224750310966325e-06,-12.0,0.0,12.0,-0.001147143591975213,0.0,-7.562625497728577e-07,2.300376565943611e-11,0.001147899854472225,-7.562855535445916e-07
1,3.386259795812948e-05,1.989872905556846e-06,1.911904925425432e-06,-12.0,0.0,12.0,-0.001147131886930763,0.0,-7.796798013141402e-07,1.989872905556846e-11,0.001147911566674061,-7.796997000477529e-07
1,3.386647876725186e-05,1.685279025360195e-06,1.606276260829806e-06,-12.0,0.0,12.0,-0.001147126715128459,0.0,-7.900276453038924e-07,1.685279025360195e-11,0.001147916742711458,-7.900444980986187e-07
1,3.387018458324195e-05,1.39129548410151e-06,1.311640699829895e-06,-12.0,0.0,12.0,-0.001147123455807179,0.0,-7.965478427161482e-07,1.39129548410151e-11,0.001147920003584193,-7.965617556762571e-07
1,3.387371411026287e-05,1.110874885609948e-06,1.031632355260932e-06,-12.0,0.0,12.0,-0.00114712551671612,0.0,-7.924253034901604e-07,1.110874885609948e-11,0.001147917941951309,-7.924364122426561e-07
1,3.387704827421245e-05,8.475813678129559e-07,7.688891013907604e-07,-12.0,0.0,12.0,-0.001147128266740066,0.0,-7.869226642219551e-07,8.47581367812956e-12,0.001147915189334098,-7.869311400376302e-07
1,3.388017074620874e-05,6.04002493627217e-07,5.266795207069767e-07,-12.0,0.0,12.0,-0.001147135111225719,0.0,-7.73229729202403e-07,6.04002493627217e-12,0.001147908340883461,-7.732357692292504e-07
1,3.388329703899273e-05,3.644501353288564e-07,2.88523965563601e-07,-12.0,0.0,12.0,-0.001147142092570328,0.0,-7.59261697652554e-07,3.644501353288564e-12,0.001147901354195718,-7.592653421531719e-07
1,3.388647852290508e-05,1.264578406085374e-07,5.277362706259223e-08,-12.0,0.0,12.0,-0.001147153299027742,0.0,-7.368421354594516e-07,1.264578406085374e-12,0.0011478901410906,-7.368434000393384e-07
1,3.388973452187124e-05,-1.097232760789755e-07,-1.811134878615815e-07,-12.0,0.0,12.0,-0.001147164765089341,0.0,-7.139021178260602e-07,-1.097232760789755e-12,0.001147878667134696,-7.139010205949716e-07
1,3.389305667551221e-05,-3.416788135172136e-07,-4.099307208655289e-07,-12.0,0.0,12.0,-0.001147180452144837,0.0,-6.825190734831528e-07,-3.416788135172137e-12,0.001147862971146464,-6.825156566978424e-07
1,3.3896467757931e-05,-5.690456168358826e-07,-6.341052679209009e-07,-12.0,0.0,12.0,-0.001147196408493823,0.0,-6.505965108501837e-07,-5.690456168358826e-12,0.001147847004933935,-6.505908203940871e-07
1,3.38999733438892e-05,-7.900238194484472e-07,-8.510375765839427e-07,-12.0,0.0,12.0,-0.001147216632683502,0.0,-6.101375713549558e-07,-7.900238194484473e-12,0.00114782677018576,-6.101296711201661e-07
1,3.390360529063734e-05,-1.004135093786757e-06,-1.061027543614756e-06,-12.0,0.0,12.0,-0.001147237233663619,0.0,-5.689244982799871e-07,-1.004135093786758e-11,0.001147806158094978,-5.689144569282622e-07
1,3.390738905558741e-05,-1.209905456769996e-06,-1.261780097077165e-06,-12.0,0.0,12.0,-0.001147262317003368,0.0,-5.187464030716908e-07,-1.209905456769996e-11,0.00114778106334228,-5.187343040155995e-07
1,3.391175019951042e-05,-1.423751339063519e-06,-1.469948043773702e-06,-12.0,0.0,12.0,-0.001147290700395353,0.0,-4.619670471018311e-07,-1.423751339063519e-11,0.001147752667382039,-4.619528095891819e-07
1,3.391652997126549e-05,-1.627945720945967e-06,-1.667193127609304e-06,-12.0,0.0,12.0,-0.001147325440602158,0.0,-3.924740666333733e-07,-1.627945720945967e-11,0.001147717914613087,-3.924577871762399e-07
1,3.392152997126548e-05,-1.80645791302517e-06,-1.838618817597148e-06,-12.0,0.0,12.0,-0.001147360867438267,0.0,-3.216090457197757e-07,-1.80645791302517e-11,0.00114768247643379,-3.21590981141528e-07
1,3.392652997126548e-05,-1.948254342813021e-06,-1.97281576486844e-06,-12.0,0.0,12.0,-0.001147398860276358,0.0,-2.456142205541859e-07,-1.948254342813022e-11,0.001147644474452701,-2.455947380128698e-07
1,3.393152997126548e-05,-2.053070840191508e-06,-2.070440018412667e-06,-12.0,0.0,12.0,-0.00114743481811367,0.0,-1.736917822115928e-07,-2.053070840191508e-11,0.001147608509858025,-1.736712515071878e-07
1,3.393652997126548e-05,-2.121220193171382e-06,-2.131114930433207e-06,-12.0,0.0,12.0,-0.001147472188155123,0.0,-9.89473726182463e-08,-2.121220193171383e-11,0.001147571135496478,-9.892616041642516e-08
1,3.394152997126547e-05,-2.153556994110249e-06,-2.156601252001158e-06,-12.0,0.0,12.0,-0.00114750643955408,0.0,-3.044257890909403e-08,-2.153556994110249e-11,0.001147536882108463,-3.042104333955682e-08
1,3.394652997126547e-05,-2.151437283091928e-06,-2.147549445787968e-06,-12.0,0.0,12.0,-0.001147541100088792,0.0,3.887837303960214e-08,-2.151437283091928e-11,0.001147502221697992,3.889988740818335e-08
1,3.395152997126547e-05,-2.116671407854442e-06,-2.106657163172099e-06,-12.0,0.0,12.0,-0.001147571733080827,0.0,1.001424468234254e-07,-2.116671407854442e-11,0.001147471590622918,1.001636135402143e-07
1,3.395652997126547e-05,-2.051473631191028e-06,-2.035412933353046e-06,-12.0,0.0,12.0,-0.001147601967004027,0.0,1.60606978379826e-07,-2.051473631191029e-11,0.001147441360021071,1.606274931178946e-07
1,3.396152997126546e-05,-1.958406958149565e-06,-1.937244996651553e-06,-12.0,0.0,12.0,-0.001147627475470023,0.0,2.116196149801247e-07,-1.958406958149565e-11,0.001147415855856708,2.116391990471317e-07
1,3.396652997126546e-05,-1.840326732106495e-06,-1.81426040192097e-06,-12.0,0.0,12.0,-0.00114765199973051,0.0,2.606633018552467e-07,-1.840326732106495e-11,0.001147391336436208,2.606817051256251e-07
1,3.397149902336989e-05,-1.701245462774475e-06,-1.671336340386397e-06,-12.0,0.0,12.0,-0.001147671216155684,0.0,2.990912238807786e-07,-1.701245462774475e-11,0.001147372124944799,2.991082363376604e-07
1,3.397614776386272e-05,-1.554326526639313e-06,-1.521030843679776e-06,-12.0,0.0,12.0,-0.001147688151149498,0.0,3.329568295953668e-07,-1.554326526639313e-11,0.001147355194337563,3.329723728600681e-07
1,3.39806661882345e-05,-1.398610587004137e-06,-1.362984338107897e-06,-12.0,0.0,12.0,-0.001147699805878907,0.0,3.56262488962399e-07,-1.398610587004137e-11,0.001147343543411698,3.562764750697216e-07
1,3.398493625095357e-05,-1.242052269640325e-06,-1.204352813615646e-06,-12.0,0.0,12.0,-0.00114771017340801,0.0,3.769945602467853e-07,-1.242052269640325e-11,0.001147333178872961,3.77006980769373e-07
1,3.398908782858265e-05,-1.083170263209156e-06,-1.04433149981219e-06,-12.0,0.0,12.0,-0.001147715871061816,0.0,3.883876339696523e-07,-1.083170263209156e-11,0.001147327483455977,3.883984656738937e-07
1,3.399302911515069e-05,-9.280470472490723e-07,-8.881707769178295e-07,-12.0,0.0,12.0,-0.001147721059312103,0.0,3.987627033124275e-07,-9.280470472490724e-12,0.001147322296639312,3.987719837873417e-07
1,3.399683688215234e-05,-7.757919525072338e-07,-7.356991224366157e-07,-12.0,0.0,12.0,-0.001147722142474271,0.0,4.009283007061807e-07,-7.757919525072339e-12,0.00114732121420603,4.009360586275913e-07
1,3.400057870681285e-05,-6.253114444065626e-07,-5.849740563821261e-07,-12.0,0.0,12.0,-0.00114772336530084,0.0,4.033738802443643e-07,-6.253114444065626e-12,0.001147319991454613,4.033801333616793e-07
1,3.400440359218527e-05,-4.720051908110664e-07,-4.321811412426791e-07,-12.0,0.0,12.0,-0.001147720798335662,0.0,3.982404956838729e-07,-4.720051908110664e-12,0.001147322557875218,3.982452157377416e-07
1,3.40082476382347e-05,-3.198095511024459e-07,-2.804492642370576e-07,-12.0,0.0,12.0,-0.001147718478947643,0.0,3.936028686538834e-07,-3.198095511024459e-12,0.001147324876115092,3.936060667490546e-07
1,3.40121854302086e-05,-1.672197081934143e-07,-1.290802769374664e-07,-12.0,0.0,12.0,-0.00114771237380856,0.0,3.813943125594792e-07,-1.672197081934143e-12,0.001147330979532608,3.813959847566647e-07
1,3.401617094020028e-05,-1.752837342449495e-08,1.944979227652574e-08,-12.0,0.0,12.0,-0.001147706566365307,0.0,3.697816570102069e-07,-1.752837342449495e-13,0.001147336784745041,3.697818322957342e-07
1,3.402027440100991e-05,1.302769662446271e-07,1.65338270569467e-07,-12.0,0.0,12.0,-0.001147696980712001,0.0,3.50613043248399e-07,1.302769662446271e-12,0.00114734636770526,3.506117404772591e-07
1,3.402447090326133e-05,2.735176359829988e-07,3.067234305032318e-07,-12.0,0.0,12.0,-0.001147687701633268,0.0,3.320579452023303e-07,2.735176359829988e-12,0.00114735564372395,3.320552100245281e-07
1,3.402882951136135e-05,4.125448887553536e-07,4.431341153614101e-07,-12.0,0.0,12.0,-0.001147674617115315,0.0,3.058922660605648e-07,4.125448887553536e-12,0.001147368724884116,3.05888140608676e-07
1,3.403334961488283e-05,5.45006793909869e-07,5.730286449666894e-07,-12.0,0.0,12.0,-0.001147661778470145,0.0,2.80218510568204e-07,5.45006793909869e-12,0.001147381559992991,2.802130604987451e-07
1,3.4038115807591e-05,6.705709416195946e-07,6.952398029351615e-07,-12.0,0.0,12.0,-0.001147645011712852,0.0,2.466886131556696e-07,6.705709416195946e-12,0.001147398323131214,2.466819074465107e-07
1,3.404311580759099e-05,7.856390718217505e-07,8.069989187970593e-07,-12.0,0.0,12.0,-0.001147628464881889,0.0,2.135984697530883e-07,7.856390718217506e-12,0.001147414866441297,2.135906133577415e-07
1,3.404811580759099e-05,8.828075512070985e-07,9.00316764432552e-07,-12.0,0.0,12.0,-0.001147609210168775,0.0,1.75092132254535e-07,8.828075512070986e-12,0.001147434118062998,1.750833041779301e-07
1,3.405311580759099e-05,9.615206071546461e-07,9.7549846063637e-07,-12.0,0.0,12.0,-0.001147591552091073,0.0,1.397785348172396e-07,9.615206071546462e-12,0.001147451773579782,1.397689196133306e-07
1,3.405811580759099e-05,1.021532438381016e-06,1.031561300442886e-06,-12.0,0.0,12.0,-0.001147571806155049,0.0,1.002886206186982e-07,1.021532438381016e-11,0.001147471517554808,1.002784052917936e-07
1,3.406311580759098e-05,1.06289434723112e-06,1.069412333136078e-06,-12.0,0.0,12.0,-0.001147554251106834,0.0,6.517985904957697e-08,1.06289434723112e-11,0.00114748907126486,6.516923010706857e-08
1,3.406811580759098e-05,1.085939238636354e-06,1.088641358127076e-06,-12.0,0.0,12.0,-0.001147535171413121,0.0,2.702119490721922e-08,1.085939238636354e-11,0.001147508150231904,2.701033551228788e-08
1,3.407311580759098e-05,1.091261405894935e-06,1.09069033050829e-06,-12.0,0.0,12.0,-0.001147518805360002,0.0,-5.710753866451755e-09,1.091261405894935e-11,0.001147524516124129,-5.721666478873712e-09
1,3.407811580759098e-05,1.079694605630413e-06,1.07564113186726e-06,-12.0,0.0,12.0,-0.00114750139353494,0.0,-4.053473763152107e-08,1.079694605630413e-11,0.001147541928279431,-4.054553457970604e-08
1,3.408311580759097e-05,1.052286393053322e-06,1.045378713766636e-06,-12.0,0.0,12.0,-0.001147487122874147,0.0,-6.907679286685393e-08,1.052286393053322e-11,0.001147556199670543,-6.908731573085448e-08
1,3.408811580759097e-05,1.010271751854517e-06,1.000375637219826e-06,-12.0,0.0,12.0,-0.001147472181209123,0.0,-9.896114634691305e-08,1.010271751854517e-11,0.001147571142355786,-9.8971249065017e-08
1,3.409311580759097e-05,9.550440064203642e-07,9.428509881971525e-07,-12.0,0.0,12.0,-0.001147460697294196,0.0,-1.219301822321165e-07,9.550440064203642e-12,0.001147582627473691,-1.219397326724969e-07
1,3.409811580759097e-05,8.881260492871498e-07,8.735537278271314e-07,-12.0,0.0,12.0,-0.001147448801414445,0.0,-1.457232146001841e-07,8.8812604928715e-12,0.001147594524623452,-1.457320958610926e-07
1,3.410297782625085e-05,8.133770971890916e-07,7.972030061169058e-07,-12.0,0.0,12.0,-0.001147440793171893,0.0,-1.617409107218582e-07,8.133770971890916e-12,0.00114760253407447,-1.617490444915342e-07
1,3.410776794223668e-05,7.319322799749558e-07,7.14102553039608e-07,-12.0,0.0,12.0,-0.001147432515532406,0.0,-1.782972693534779e-07,7.319322799749559e-12,0.001147610812791339,-1.78304588672347e-07
1,3.411247742348284e-05,6.457921074164702e-07,6.270416150569348e-07,-12.0,0.0,12.0,-0.001147427912153646,0.0,-1.875049235953543e-07,6.457921074164703e-12,0.001147615417064839,-1.875113815149562e-07
1,3.411717719538572e-05,5.552978429940398e-07,5.355394698732645e-07,-12.0,0.0,12.0,-0.001147422873089016,0.0,-1.975837312077524e-07,5.552978429940398e-12,0.001147620456806106,-1.975892841846817e-07
1,3.412185625442267e-05,4.6213369866958e-07,4.420713457521422e-07,-12.0,0.0,12.0,-0.001147421353410082,0.0,-2.006235291743779e-07,4.6213369866958e-12,0.001147621976923702,-2.006281505098745e-07
1,3.412656800090655e-05,3.6664020727708e-07,3.461691659498324e-07,-12.0,0.0,12.0,-0.001147419310060124,0.0,-2.047104132724751e-07,3.6664020727708e-12,0.001147624020456677,-2.04714079675757e-07
1,3.413130446747179e-05,2.703331367714426e-07,2.501386057029593e-07,-12.0,0.0,12.0,-0.001147420692578599,0.0,-2.01945310684833e-07,2.703331367714427e-12,0.001147622637871675,-2.019480140144794e-07
1,3.413611369815276e-05,1.735966723047899e-07,1.535621507853252e-07,-12.0,0.0,12.0,-0.001147421492468212,0.0,-2.00345215194647e-07,1.7359667230479e-12,0.001147621837665189,-2.003469511608755e-07
1,3.414099512526737e-05,7.783035255625864e-08,5.862810833538515e-08,-12.0,0.0,12.0,-0.001147425653585147,0.0,-1.920224422087349e-07,7.783035255625865e-13,0.00114761767600881,-1.920232205134915e-07
1,3.414599512526736e-05,-1.641319873859931e-08,-3.490831361851517e-08,-12.0,0.0,12.0,-0.001147429188858686,0.0,-1.849511487991586e-07,-1.641319873859931e-13,0.001147614139988902,-1.849509846668584e-07
1,3.415099512526736e-05,-1.055432221481344e-07,-1.227002385884535e-07,-12.0,0.0,12.0,-0.00114743587890918,0.0,-1.71570164403191e-07,-1.055432221481344e-12,0.001147607449055246,-1.715691089688198e-07
1,3.415599512526736e-05,-1.884664651568302e-07,-2.044790399296768e-07,-12.0,0.0,12.0,-0.00114744160063084,0.0,-1.601257477284659e-07,-1.884664651568303e-12,0.00114760172636075,-1.60123863066097e-07
1,3.416099512526736e-05,-2.642408990477808e-07,-2.785385505386787e-07,-12.0,0.0,12.0,-0.001147450174747016,0.0,-1.429765149089791e-07,-2.642408990477809e-12,0.001147593151244864,-1.429738725002549e-07
1,3.416599512526735e-05,-3.320816459185882e-07,-3.449208894985582e-07,-12.0,0.0,12.0,-0.001147457466295275,0.0,-1.283924357997003e-07,-3.320816459185882e-12,0.001147585858714991,-1.283891149833591e-07
1,3.417099512526735e-05,-3.913654290206602e-07,-4.022404221285939e-07,-12.0,0.0,12.0,-0.001147467287091578,0.0,-1.08749931079337e-07,-3.913654290206602e-12,0.001147576037007749,-1.087460174231839e-07
1,3.417599512526735e-05,-4.416311114404281e-07,-4.508632242969422e-07,-12.0,0.0,12.0,-0.001147475501088042,0.0,-9.232112856514021e-08,-4.416311114404282e-12,0.001147567822203039,-9.231671225550961e-08
1,3.418099512526735e-05,-4.82578959842473e-07,-4.897269105568483e-07,-12.0,0.0,12.0,-0.001147485921562066,0.0,-7.147950714375289e-08,-4.82578959842473e-12,0.00114755740105712,-7.147468135551924e-08
1,3.418599512526734e-05,-5.140662676152337e-07,-5.195142366551902e-07,-12.0,0.0,12.0,-0.001147494421208577,0.0,-5.44796903995648e-08,-5.140662676152338e-12,0.001147548900888472,-5.447454973629776e-08
