case,frequency_real,frequency_imag,v(gate)_real,v(gate)_imag,v(source)_real,v(source)_imag,v(out)_real,v(out)_imag,v(vdd)_real,v(vdd)_imag,i(vdd)_real,i(vdd)_imag,id(j1)_real,id(j1)_imag,i(rs)_real,i(rs)_imag,i(cs)_real,i(cs)_imag,i(vin)_real,i(vin)_imag,i(rd)_real,i(rd)_imag
1,1359356.390878503,0.0,1.0,0.0,3.44376316711423e-07,-3.127044935632249e-05,-2.670636300164129,0.02708578552370995,0.0,0.0,-0.002670636300164129,2.708578552370995e-05,0.002670636300164129,-2.708578552370996e-05,3.44376316711423e-10,-3.12704493563225e-08,0.002670836629536276,2.941348461408303e-05,-2.006737484635248e-07,-5.646799968843666e-05,0.002670636300164129,-2.708578552370995e-05
1,1412537.544622731,0.0,1.0,0.0,3.442768687163056e-07,-3.009313751794236e-05,-2.670620258260607,0.02815174535768068,0.0,0.0,-0.002670620258260607,2.815174535768068e-05,0.002670620258260607,-2.815174535768069e-05,3.442768687163056e-10,-3.009313751794236e-08,0.002670836717590652,3.055538165259139e-05,-2.168036069138063e-07,-5.867703387275414e-05,0.002670620258260607,-2.815174535768068e-05
1,1467799.267622045,0.0,1.0,0.0,3.441847668979291e-07,-2.896015077100757e-05,-2.67060293672818,0.02925915104882262,0.0,0.0,-0.00267060293672818,2.925915104882262e-05,0.002670602936728181,-2.925915104882263e-05,3.441847668979291e-10,-2.896015077100757e-08,0.002670836812612547,3.174228452884104e-05,-2.342200691333662e-07,-6.097247542689265e-05,0.00267060293672818,-2.925915104882262e-05
1,1525222.956538993,0.0,1.0,0.0,3.440994684182879e-07,-2.786982030514979e-05,-2.670584233513388,0.03040963132504674,0.0,0.0,-0.002670584233513388,3.040963132504674e-05,0.002670584233513389,-3.040963132504675e-05,3.440994684182879e-10,-2.786982030514979e-08,0.002670836915161804,3.297594145482515e-05,-2.53025747883963e-07,-6.335770295956676e-05,0.002670584233513388,-3.040963132504674e-05
1,1584893.192461087,0.0,1.0,0.0,3.440204705375129e-07,-2.682054013971937e-05,-2.670564038425546,0.03160487806692846,0.0,0.0,-0.002670564038425546,3.160487806692846e-05,0.002670564038425547,-3.160487806692846e-05,3.440204705375129e-10,-2.682054013971937e-08,0.002670837025842597,3.425816950638771e-05,-2.73331437520386e-07,-6.583622703317645e-05,0.002670564038425546,-3.160487806692846e-05
1,1646897.865482841,0.0,1.0,0.0,3.439473076507767e-07,-2.581076475828866e-05,-2.670542232488335,0.03284664876396849,0.0,0.0,-0.002670542232488335,3.284664876396849e-05,0.002670542232488335,-3.284664876396849e-05,3.439473076507767e-10,-2.581076475828866e-08,0.002670837145306984,3.559085729945382e-05,-2.952567659557029e-07,-6.841169529866401e-05,0.002670542232488335,-3.284664876396849e-05
1,1711328.304161752,0.0,1.0,0.0,3.438795485440707e-07,-2.483900683221483e-05,-2.67051868723978,0.03413676906313073,0.0,0.0,-0.00267051868723978,3.413676906313074e-05,0.00267051868723978,-3.413676906313073e-05,3.438795485440707e-10,-2.483900683221483e-08,0.002670837274258748,3.697596777160994e-05,-3.189308985172882e-07,-7.108789782790846e-05,0.00267051868723978,-3.413676906313074e-05
1,1778279.410038893,0.0,1.0,0.0,3.43816793852679e-07,-2.39038350299092e-05,-2.670493263976518,0.03547713541287916,0.0,0.0,-0.002670493263976518,3.547713541287916e-05,0.002670493263976518,-3.547713541287916e-05,3.43816793852679e-10,-2.39038350299092e-08,0.002670837413457538,3.841554107312802e-05,-3.444932978133507e-07,-7.386877265097727e-05,0.002670493263976518,-3.547713541287916e-05
1,1847849.79742226,0.0,1.0,0.0,3.437586737073658e-07,-2.300387190858602e-05,-2.670465812937948,0.03686971780601245,0.0,0.0,-0.002670465812937948,3.686971780601245e-05,0.002670465812937948,-3.686971780601245e-05,3.437586737073658e-10,-2.300387190858602e-08,0.00267083756372333,3.991169757168841e-05,-3.720945440550407e-07,-7.675841150579228e-05,0.002670465812937948,-3.686971780601245e-05
1,1920141.938638769,0.0,1.0,0.0,3.437048455544082e-07,-2.213779188538605e-05,-2.670436172425471,0.03831656262466719,0.0,0.0,-0.002670436172425471,3.831656262466719e-05,0.002670436172425471,-3.83165626246672e-05,3.437048455544083e-10,-2.213779188538605e-08,0.002670837725941256,4.146664097522381e-05,-4.018972206299796e-07,-7.976106580800562e-05,0.002670436172425471,-3.831656262466719e-05
1,1995262.314968846,0.0,1.0,0.0,3.436549921366236e-07,-2.13043192848857e-05,-2.670404167851697,0.03981979559093041,0.0,0.0,-0.002670404167851696,3.981979559093041e-05,0.002670404167851696,-3.981979559093042e-05,3.436549921366236e-10,-2.13043192848857e-08,0.002670837901066805,4.30826615774799e-05,-4.340768701011738e-07,-8.288115284912544e-05,0.002670404167851696,-3.981979559093041e-05
1,2073321.57348592,0.0,1.0,0.0,3.436088196234913e-07,-2.050222646011663e-05,-2.670369610714053,0.04138162482656579,0.0,0.0,-0.002670369610714053,4.138162482656579e-05,0.002670369610714053,-4.138162482656579e-05,3.436088196234913e-10,-2.050222646011663e-08,0.002670838090131446,4.47621396310684e-05,-4.688230262128037e-07,-8.612326223117407e-05,0.002670369610714053,-4.138162482656579e-05
1,2154434.690031847,0.0,1.0,0.0,3.435660558793492e-07,-1.973033198432766e-05,-2.670332297486815,0.04300434402541665,0.0,0.0,-0.002670332297486815,4.300434402541665e-05,0.002670332297486816,-4.300434402541666e-05,3.435660558793492e-10,-1.973033198432766e-08,0.002670838294248683,4.650754885297576e-05,-5.063403279235676e-07,-8.949216254640809e-05,0.002670332297486815,-4.300434402541665e-05
1,2238721.138568301,0.0,1.0,0.0,3.435264488594581e-07,-1.898749891082585e-05,-2.67029200842509,0.0446903357420997,0.0,0.0,-0.00267029200842509,4.46903357420997e-05,0.00267029200842509,-4.46903357420997e-05,3.435264488594581e-10,-1.898749891082585e-08,0.002670838514620603,4.832146006768509e-05,-5.468497219614655e-07,-9.299280831087396e-05,0.00267029200842509,-4.46903357420997e-05
1,2326305.067153586,0.0,1.0,0.0,3.434897651244791e-07,-1.827263309833361e-05,-2.670248506273798,0.04644207480064622,0.0,0.0,-0.002670248506273798,4.644207480064621e-05,0.002670248506273798,-4.644207480064623e-05,3.434897651244791e-10,-1.827263309833361e-08,0.002670838752544937,5.020654499327087e-05,-5.905897609037042e-07,-9.663034716081874e-05,0.002670248506273798,-4.644207480064621e-05
1,2417315.480804062,0.0,1.0,0.0,3.434557884646103e-07,-1.758468159939511e-05,-2.670201534874137,0.04826213182677965,0.0,0.0,-0.002670201534874137,4.826213182677966e-05,0.002670201534874137,-4.826213182677966e-05,3.434557884646103e-10,-1.758468159939511e-08,0.002670839009422683,5.216558017603578e-05,-6.378180043344865e-07,-0.000100410127321216,0.002670201534874137,-4.826213182677966e-05
1,2511886.431509537,0.0,1.0,0.0,3.434243186252728e-07,-1.692263110945828e-05,-2.670150817659428,0.05015317690753869,0.0,0.0,-0.002670150817659428,5.015317690753869e-05,0.002670150817659428,-5.015317690753869e-05,3.434243186252728e-10,-1.692263110945828e-08,0.002670839286766335,5.420145107947697e-05,-6.888125312247507e-07,-0.0001043377053559062,0.002670150817659428,-5.015317690753869e-05
1,2610157.215682491,0.0,1.0,0.0,3.433951701268345e-07,-1.628550647434808e-05,-2.670096056031609,0.05211798338196102,0.0,0.0,-0.002670096056031609,5.211798338196103e-05,0.00267009605603161,-5.211798338196103e-05,3.433951701268345e-10,-1.628550647434808e-08,0.002670839586208755,5.631715633359533e-05,-7.438735723145391e-07,-0.000108418854209082,0.002670096056031609,-5.211798338196103e-05
1,2712272.579331981,0.0,1.0,0.0,3.433681711714183e-07,-1.567236925393247e-05,-2.670036927608969,0.05415943176653273,0.0,0.0,-0.002670036927608969,5.415943176653272e-05,0.002670036927608969,-5.415943176653274e-05,3.433681711714183e-10,-1.567236925393247e-08,0.002670839909512762,5.851581215079664e-05,-8.033252719639088e-07,-0.0001126595715480754,0.002670036927608969,-5.415943176653272e-05
1,2818382.931264404,0.0,1.0,0.0,3.43343162630347e-07,-1.508231633986569e-05,-2.669973084334956,0.05628051381907804,0.0,0.0,-0.002669973084334956,5.628051381907804e-05,0.002669973084334957,-5.628051381907805e-05,3.43343162630347e-10,-1.508231633986569e-08,0.00267084025858147,6.080065691487689e-05,-8.675175896756708e-07,-0.0001170660884176151,0.002669973084334956,-5.628051381907804e-05
1,2928644.564625185,0.0,1.0,0.0,3.433199971062627e-07,-1.451447862537269e-05,-2.669904150437158,0.05848433674471318,0.0,0.0,-0.002669904150437158,5.848433674471319e-05,0.002669904150437159,-5.848433674471319e-05,3.433199971062628e-10,-1.451447862537269e-08,0.002670840635469448,6.317505594983884e-05,-9.368283522865172e-07,-0.0001216448782159267,0.002669904150437158,-5.848433674471319e-05
1,3043219.887107668,0.0,1.0,0.0,3.432985380643874e-07,-1.396801972511551e-05,-2.669829720224626,0.06077412754740993,0.0,0.0,-0.002669829720224626,6.077412754740993e-05,0.002669829720224627,-6.077412754740993e-05,3.432985380643874e-10,-1.396801972511551e-08,0.002670841042394764,6.56425064755487e-05,-1.011665468676211e-06,-0.0001264026660032335,0.002669829720224626,-6.077412754740993e-05
1,3162277.660168324,0.0,1.0,0.0,3.432786590278097e-07,-1.344213474325604e-05,-2.669749355710879,0.06315323753060784,0.0,0.0,-0.002669749355710879,6.315323753060784e-05,0.00266974935571088,-6.315323753060784e-05,3.432786590278097e-10,-1.344213474325604e-08,0.002670841481751983,6.820664275751676e-05,-1.092469319761714e-06,-0.0001313464381533813,0.002669749355710879,-6.315323753060784e-05
1,3285993.247600596,0.0,1.0,0.0,3.432602428320505e-07,-1.293604908790051e-05,-2.669662584048898,0.0656251469501738,0.0,0.0,-0.002669662584048898,6.56251469501738e-05,0.002669662584048898,-6.562514695017379e-05,3.432602428320505e-10,-1.293604908790051e-08,0.002670841956126184,7.087124145836835e-05,-1.179715337528835e-06,-0.0001364834523594542,0.002669662584048898,-6.56251469501738e-05
1,3414548.873833541,0.0,1.0,0.0,3.432431809345187e-07,-1.244901733017969e-05,-2.669568894763367,0.06819346982282815,0.0,0.0,-0.002669568894763367,6.819346982282815e-05,0.002669568894763368,-6.819346982282815e-05,3.432431809345187e-10,-1.244901733017969e-08,0.0026708424683081,7.36402271988677e-05,-1.273916787912959e-06,-0.0001418212480043657,0.002669568894763367,-6.819346982282815e-05
1,3548133.892335691,0.0,1.0,0.0,3.432273727747824e-07,-1.198032210628402e-05,-2.669467736764332,0.07086195889293331,0.0,0.0,-0.002669467736764332,7.086195889293332e-05,0.002669467736764333,-7.086195889293332e-05,3.432273727747824e-10,-1.198032210628402e-08,0.002670843021310437,7.651767833666216e-05,-1.375627773477476e-06,-0.0001473676569074892,0.002669467736764332,-7.086195889293332e-05
1,3686945.06451951,0.0,1.0,0.0,3.432127251818899e-07,-1.152927306083667e-05,-2.669358515125159,0.07363451076026793,0.0,0.0,-0.002669358515125159,7.363451076026794e-05,0.00266935851512516,-7.363451076026794e-05,3.432127251818899e-10,-1.152927306083667e-08,0.002670843618385493,7.950783297123357e-05,-1.485446473059101e-06,-0.0001531308144584407,0.002669358515125159,-7.363451076026794e-05
1,3831186.849557219,0.0,1.0,0.0,3.431991518252445e-07,-1.109520583004809e-05,-2.669240587606451,0.07651517117107826,0.0,0.0,-0.002669240587606452,7.651517117107826e-05,0.002669240587606452,-7.651517117107827e-05,3.431991518252445e-10,-1.109520583004809e-08,0.002670844263044159,8.261509518387209e-05,-1.604018636858504e-06,-0.0001591191711491203,0.002669240587606452,-7.651517117107826e-05
1,3981071.705534901,0.0,1.0,0.0,3.431865727057979e-07,-1.067748106315429e-05,-2.66911326090613,0.07950814047430467,0.0,0.0,-0.00266911326090613,7.950814047430467e-05,0.00266911326090613,-7.950814047430469e-05,3.431865727057979e-10,-1.067748106315429e-08,0.002670844959076415,8.584404152183205e-05,-1.732041356858573e-06,-0.0001653415045150736,0.00266911326090613,-7.950814047430467e-05
1,4136820.402388433,0.0,1.0,0.0,3.431749136845645e-07,-1.027548348069759e-05,-2.66897578661441,0.08261777924441029,0.0,0.0,-0.00266897578661441,8.261777924441029e-05,0.00266897578661441,-8.26177792444103e-05,3.431749136845645e-10,-1.027548348069759e-08,0.002670845710573453,8.919942773618375e-05,-1.870267133956749e-06,-0.0001718069314971133,0.00266897578661441,-8.261777924441029e-05
1,4298662.3470822,0.0,1.0,0.0,3.431641060456767e-07,-9.888620968262602e-06,-2.66882735685081,0.08584861407168902,0.0,0.0,-0.00266882735685081,8.584861407168901e-05,0.002668827356850811,-8.584861407168903e-05,3.431641060456767e-10,-9.888620968262602e-09,0.002670846521951513,9.268619578324565e-05,-2.019508264808669e-06,-0.0001785249212339664,0.00266882735685081,-8.584861407168901e-05
1,4466835.921509551,0.0,1.0,0.0,3.431540860914081e-07,-9.516323704332768e-06,-2.6686670995586,0.08920534352028273,0.0,0.0,-0.0026686670995586,8.920534352028273e-05,0.0026686670995586,-8.920534352028275e-05,3.431540860914081e-10,-9.516323704332768e-09,0.002670847397977617,9.630948109986401e-05,-2.180641573103846e-06,-0.0001855053082964424,0.0026686670995586,-8.920534352028273e-05
1,4641588.833612694,0.0,1.0,0.0,3.431447947667767e-07,-9.15804332098263e-06,-2.668494073430262,0.09269284425338467,0.0,0.0,-0.002668494073430262,9.269284425338468e-05,0.002668494073430262,-9.269284425338468e-05,3.431447947667768e-10,-9.15804332098263e-09,0.002670848343797304,0.0001000746201632048,-2.354613511836801e-06,-0.0001927583063732685,0.002668494073430262,-9.269284425338468e-05
1,4823178.482239218,0.0,1.0,0.0,3.431361773115174e-07,-8.813252096169754e-06,-2.668307262435613,0.09631617732423581,0.0,0.0,-0.002668307262435613,9.631617732423581e-05,0.002668307262435613,-9.631617732423584e-05,3.431361773115174e-10,-8.813252096169754e-09,0.002670849364964542,0.0001039871583461368,-2.542445665105637e-06,-0.0002002945224182765,0.002668307262435613,-9.631617732423581e-05
1,5011872.336272631,0.0,1.0,0.0,3.431281829373729e-07,-8.481442176436544e-06,-2.668105569922086,0.1000805946305103,0.0,0.0,-0.002668105569922086,0.0001000805946305103,0.002668105569922086,-0.0001000805946305103,3.431281829373729e-10,-8.481442176436545e-09,0.002670850467473974,0.0001080528580797115,-2.745240680070663e-06,-0.0002081249712680454,0.002668105569922086,-0.0001000805946305103
1,5207948.328595368,0.0,1.0,0.0,3.431207645288023e-07,-8.162124828877018e-06,-2.667887812254514,0.1039915455285295,0.0,0.0,-0.002667887812254514,0.0001039915455285295,0.002667887812254514,-0.0001039915455285294,3.431207645288023e-10,-8.162124828877018e-09,0.002670851657795695,0.0001122777073346921,-2.964188661945383e-06,-0.0002162610907383927,0.002667887812254514,-0.0001039915455285295
1,5411695.265464537,0.0,1.0,0.0,3.431138783653445e-07,-7.854829721266767e-06,-2.66765271195932,0.10805468360241,0.0,0.0,-0.00266765271195932,0.00010805468360241,0.002667652711959319,-0.00010805468360241,3.431138783653445e-10,-7.854829721266767e-09,0.002670852942912718,0.0001166679284345435,-3.200574067276771e-06,-0.0002247147572072323,0.00266765271195932,-0.00010805468360241
1,5623413.251903387,0.0,1.0,0.0,3.431074838640007e-07,-7.559104229295734e-06,-2.667398890335543,0.1122758735817313,0.0,0.0,-0.002667398890335543,0.0001122758735817313,0.002667398890335543,-0.0001122758735817313,3.431074838640007e-10,-7.559104229295735e-09,0.002670854330361367,0.0001212299872127755,-3.455783133307877e-06,-0.0002334983016902776,0.002667398890335543,-0.0001122758735817313
1,5843414.133735067,0.0,1.0,0.0,3.431015433401206e-07,-7.274512769883478e-06,-2.667124859492437,0.1166611983995647,0.0,0.0,-0.002667124859492438,0.0001166611983995647,0.002667124859492438,-0.0001166611983995647,3.431015433401205e-10,-7.274512769883478e-09,0.002670855828274804,0.000125970602528026,-3.731311883908856e-06,-0.0002426245264148208,0.002667124859492438,-0.0001166611983995647
1,6072021.956909773,0.0,1.0,0.0,3.430960217853826e-07,-7.000636159594842e-06,-2.666829013770523,0.1212169663807281,0.0,0.0,-0.002666829013770523,0.0001212169663807281,0.002666829013770524,-0.0001212169663807281,3.430960217853826e-10,-7.000636159594843e-09,0.00267085744542992,0.000130896756150788,-4.02877475541779e-06,-0.0002521067218953565,0.002666829013770523,-0.0001212169663807281
1,6309573.444801815,0.0,1.0,0.0,3.430908866615647e-07,-6.737070997211092e-06,-2.666509620499987,0.1259497185478741,0.0,0.0,-0.002666509620499987,0.0001259497185478741,0.002666509620499987,-0.0001259497185478742,3.430908866615647e-10,-6.737070997211092e-09,0.002670859191297856,0.0001360157030362166,-4.34991388875459e-06,-0.0002619586845130934,0.002666509620499987,-0.0001259497185478741
1,6556418.494179667,0.0,1.0,0.0,3.430861077088899e-07,-6.483429069546997e-06,-2.666164810047149,0.130866236030466,0.0,0.0,-0.002666164810047149,0.000130866236030466,0.002666164810047149,-0.000130866236030466,3.430861077088899e-10,-6.483429069546997e-09,0.002670861076098405,0.0001413349819980068,-4.696609137363268e-06,-0.0002721947345994033,0.002666164810047149,-0.000130866236030466
1,6812920.690579485,0.0,1.0,0.0,3.43081656767821e-07,-6.239336779638749e-06,-2.665792565096361,0.1359735475587933,0.0,0.0,-0.002665792565096361,0.0001359735475587933,0.002665792565096361,-0.0001359735475587934,3.43081656767821e-10,-6.239336779638749e-09,0.002670863110858606,0.0001468624267989075,-5.070888843901721e-06,-0.0002828297350209212,0.002665792565096361,-0.0001359735475587933
1,7079457.843841247,0.0,1.0,0.0,3.430775076132574e-07,-6.004434596460363e-06,-2.665390709111186,0.1412789370219095,0.0,0.0,-0.002665390709111186,0.0001412789370219095,0.002665390709111186,-0.0001412789370219095,3.430775076132574e-10,-6.004434596460363e-09,0.002670865307475813,0.0001526061776740293,-5.474941442135014e-06,-0.0002938791102613424,0.002665390709111186,-0.0001412789370219095
1,7356422.544596274,0.0,1.0,0.0,3.430736358001621e-07,-5.778376525358101e-06,-2.664956893915023,0.1467899510646666,0.0,0.0,-0.002664956893915024,0.0001467899510646666,0.002664956893915024,-0.0001467899510646666,3.430736358001621e-10,-5.778376525358101e-09,0.002670867678785583,0.0001585746933037258,-5.911127944195327e-06,-0.0003053588659918671,0.002664956893915024,-0.0001467899510646666
1,7644222.742525859,0.0,1.0,0.0,3.430700185197094e-07,-5.56082959842282e-06,-2.664488586327497,0.152514406694854,0.0,0.0,-0.002664488586327497,0.000152514406694854,0.002664488586327497,-0.000152514406694854,3.430700185197094e-10,-5.560829598422821e-09,0.002670870238634725,0.0001647767632534611,-6.381995377246186e-06,-0.0003172856091187166,0.002664488586327497,-0.000152514406694854
1,7943282.347242665,0.0,1.0,0.0,3.430666344651159e-07,-5.351473384049626e-06,-2.663983053788887,0.1584603988667459,0.0,0.0,-0.002663983053788887,0.0001584603988667459,0.002663983053788888,-0.0001584603988667459,3.430666344651159e-10,-5.351473384049627e-09,0.002670873001959876,0.0001712215208987421,-6.890291237621879e-06,-0.000329676568292104,0.002663983053788887,-0.0001584603988667459
1,8254041.852680027,0.0,1.0,0.0,3.430634637063666e-07,-5.149999514962389e-06,-2.663437348900775,0.16463630800208,0.0,0.0,-0.002663437348900775,0.00016463630800208,0.002663437348900775,-0.00016463630800208,3.430634637063666e-10,-5.149999514962389e-09,0.002670875984872006,0.0001779184568538809,-7.438979034695016e-06,-0.000342549614856446,0.002663437348900775,-0.00016463630800208
1,8576958.985908778,0.0,1.0,0.0,3.430604875731056e-07,-4.956111234007937e-06,-2.662848292806717,0.1710508074035519,0.0,0.0,-0.002662848292806717,0.0001710508074035519,0.002662848292806717,-0.000171050807403552,3.430604875731057e-10,-4.956111234007937e-09,0.002670879204747268,0.0001848774329240568,-8.031255001039166e-06,-0.0003559232842163747,0.002662848292806717,-0.0001710508074035519
1,8912509.381337285,0.0,1.0,0.0,3.430576885450106e-07,-4.769522957050854e-06,-2.662212457332423,0.1777128705092574,0.0,0.0,-0.002662212457332423,0.0001777128705092574,0.002662212457332423,-0.0001777128705092574,3.430576885450107e-10,-4.769522957050854e-09,0.002670882680324614,0.0001921086966008905,-8.67056604987922e-06,-0.0003698167975871909,0.002662212457332423,-0.0001777128705092574
1,9261187.281287758,0.0,1.0,0.0,3.430550501490125e-07,-4.589959852325054e-06,-2.661526145800386,0.1846317779290538,0.0,0.0,-0.002661526145800387,0.0001846317779290538,0.002661526145800387,-0.0001846317779290538,3.430550501490125e-10,-4.589959852325054e-09,0.002670886431810667,0.0001996228961224991,-9.360629065330991e-06,-0.0003842500840917006,0.002661526145800387,-0.0001846317779290538
1,9623506.263980702,0.0,1.0,0.0,3.430525568627678e-07,-4.417157435622491e-06,-2.660785372429401,0.1918171241954757,0.0,0.0,-0.002660785372429401,0.0001918171241954757,0.002660785372429401,-0.0001918171241954757,3.430525568627678e-10,-4.417157435622491e-09,0.002670890480992333,0.0002074310961197885,-1.010545161548812e-05,-0.0003992438031578285,0.002660785372429401,-0.0001918171241954757
1,10000000.0,0.0,1.0,0.0,3.430501940238262e-07,-4.250861180722624e-06,-2.659985840224865,0.1992788241525236,0.0,0.0,-0.002659985840224865,0.0001992788241525236,0.002659985840224866,-0.0001992788241525236,3.430501940238262e-10,-4.250861180722624e-09,0.002670894851357646,0.0002155447938715611,-1.09093541829744e-05,-0.000414819367162904,0.002659985840224865,-0.0001992788241525236
2,10.0,0.0,1.0,0.0,0.7035004232210733,-0.1211758605989418,-1.715202557180918,-0.705861792159637,0.0,0.0,-0.0007796375259913264,-0.0003208462691634714,0.0007796375259913266,0.0003208462691634714,0.0007035004232210733,-0.0001211758605989418,7.613703869001128e-05,0.0004420223522777268,6.408024242374458e-11,-2.225153137076021e-10,0.0007796375259913264,0.0003208462691634714
2,10.39122303835169,0.0,1.0,0.0,0.7018870272821944,-0.1256277644355977,-1.724600765160319,-0.7317945856726575,0.0,0.0,-0.0007839094387092358,-0.0003326339025784807,0.0007839094387092356,0.0003326339025784807,0.0007018870272821944,-0.0001256277644355977,8.202234217168202e-05,0.000458261899160977,6.925535904633588e-11,-2.321468986405816e-10,0.0007839094387092358,0.0003326339025784807
2,10.7977516232771,0.0,1.0,0.0,0.700153211252842,-0.1302201427524529,-1.734700433350381,-0.7585456570923742,0.0,0.0,-0.0007885001969774458,-0.0003447934804965337,0.0007885001969774458,0.0003447934804965337,0.0007001532112528421,-0.0001302201427524529,8.834691090786961e-05,0.0004750138655123575,7.481673422065278e-11,-2.422633708849904e-10,0.0007885001969774458,0.0003447934804965337
2,11.22018454301963,0.0,1.0,0.0,0.6982906722704182,-0.134954692178874,-1.74554992683474,-0.7861248894189665,0.0,0.0,-0.0007934317849248819,-0.0003573294951904393,0.0007934317849248819,0.0003573294951904393,0.0006982906722704182,-0.000134954692178874,9.514103186346356e-05,0.0004922844402651994,8.07910001411493e-11,-2.528958861820719e-10,0.0007934317849248819,0.0003573294951904393
2,11.65914401179831,0.0,1.0,0.0,0.6962906438005291,-0.1398327741409306,-1.757200311636006,-0.8145402130546914,0.0,0.0,-0.0007987274143800027,-0.0003702455513884961,0.0007987274143800026,0.0003702455513884961,0.0006962906438005291,-0.0001398327741409306,0.0001024366833731976,0.0005100785896075339,8.720627627154792e-11,-2.640781072613199e-10,0.0007987274143800027,0.0003702455513884961
2,12.11527658628588,0.0,1.0,0.0,0.6941438873692731,-0.1448553646734805,-1.769705402876087,-0.8437973134537031,0.0,0.0,-0.0008044115467618578,-0.0003835442333880469,0.0008044115467618579,0.0003835442333880469,0.0006941438873692732,-0.0001448553646734805,0.0001102675653003887,0.0005283998739079482,9.409219586414424e-11,-2.758464208379762e-10,0.0008044115467618578,0.0003835442333880469
2,12.58925411794167,0.0,1.0,0.0,0.691840687408336,-0.1500229999314437,-1.78312179480408,-0.8738993137191816,0.0,0.0,-0.0008105099067291272,-0.0003972269607814462,0.0008105099067291275,0.0003972269607814461,0.0006918406874083361,-0.0001500229999314437,0.0001186691178408688,0.0005472502489530603,1.014799224944834e-10,-2.882401705972194e-10,0.0008105099067291272,0.0003972269607814462
2,13.08177474260194,0.0,1.0,0.0,0.6893708498647843,-0.1553357173164851,-1.797508868894373,-0.9048464316597237,0.0,0.0,-0.0008170494858610786,-0.0004112938325726016,0.0008170494858610789,0.0004112938325726016,0.0006893708498647843,-0.0001553357173164851,0.0001276785265941406,0.0005666298511909933,1.094021545203864e-10,-3.013019065195242e-10,0.0008170494858610786,0.0004112938325726016
2,13.59356390878525,0.0,1.0,0.0,0.6867237052999693,-0.1607929921960029,-1.812928775795191,-0.9366356111704374,0.0,0.0,-0.0008240585344523596,-0.0004257434596229261,0.0008240585344523591,0.0004257434596229261,0.0006867237052999693,-0.0001607929921960029,0.0001373347112592746,0.0005865367668965796,1.178931151417168e-10,-3.150776507103696e-10,0.0008240585344523596,0.0004257434596229261
2,14.12537544622754,0.0,1.0,0.0,0.6838881172750296,-0.1663936702674405,-1.829446386482121,-0.9692601282475594,0.0,0.0,-0.0008315665393100549,-0.0004405727855670725,0.000831566539310055,0.0004405727855670725,0.0006838881172750296,-0.0001663936702674405,0.0001476782950465001,0.0006069667854516927,1.269885255028702e-10,-3.296171796568206e-10,0.0008315665393100549,0.0004405727855670725
2,14.67799267622069,0.0,1.0,0.0,0.680852496892052,-0.1721358957144374,-1.847129207554271,-1.002709172490074,0.0,0.0,-0.0008396041852519414,-0.0004557768965863971,0.0008396041852519413,0.0004557768965863971,0.0006808524968920519,-0.0001721358957144374,0.0001587515516343308,0.000627913137275157,1.367255580503762e-10,-3.449743225372122e-10,0.0008396041852519414,0.0004557768965863971
2,15.25222956539018,0.0,1.0,0.0,0.6776048244273983,-0.1780170354140981,-1.866047255217755,-1.036967405598657,0.0,0.0,-0.0008482032978262522,-0.0004713488207266622,0.0008482032978262522,0.0004713488207266621,0.0006776048244273984,-0.0001780170354140981,0.0001705983262560873,0.000649366217348035,1.471427671416964e-10,-3.612072748522267e-10,0.0008482032978262522,0.0004713488207266622
2,15.84893192461113,0.0,1.0,0.0,0.6741326790536878,-0.1840335995883966,-1.886272882151908,-1.072014499161316,0.0,0.0,-0.0008573967646145036,-0.000487279317800598,0.0008573967646145031,0.0004872793178005981,0.0006741326790536878,-0.0001840335995883966,0.0001832639272808215,0.000671313295767921,1.582799937088619e-10,-3.783789262206074e-10,0.0008573967646145036,0.000487279317800598
2,16.46897865482867,0.0,1.0,0.0,0.6704232776954916,-0.1901811594488335,-1.907880551170597,-1.107824654924394,0.0,0.0,-0.0008672184323502713,-0.0005035566613292698,0.0008672184323502711,0.00050355666132927,0.0006704232776954916,-0.0001901811594488335,0.0001967949844765394,0.0006937382173353041,1.701782406248524e-10,-3.965572006860777e-10,0.0008672184323502713,0.0005035566613292698
2,17.11328304161779,0.0,1.0,0.0,0.6664635240961276,-0.1964542625628376,-1.930946549402782,-1.144366111792484,0.0,0.0,-0.0008777029770012648,-0.0005201664144511293,0.0008777029770012646,0.0005201664144511293,0.0006664635240961277,-0.0001964542625628376,0.000211239270025622,0.0007166210928293743,1.828795153168626e-10,-4.158154073109275e-10,0.0008777029770012648,0.0005201664144511293
2,17.78279410038921,0.0,1.0,0.0,0.6622400691835745,-0.2028463468732588,-1.955548636654452,-1.181600644982443,0.0,0.0,-0.0008888857439338417,-0.0005370912022647468,0.0008888857439338418,0.0005370912022647467,0.0006622400691835745,-0.0002028463468732588,0.0002266454783236311,0.0007399379853706038,1.964266361365591e-10,-4.362325981854231e-10,0.0008888857439338417,0.0005370912022647468
2,18.47849797422289,0.0,1.0,0.0,0.6577393838061104,-0.2093496545278782,-1.981765621715563,-1.219483064070733,0.0,0.0,-0.0009008025553252559,-0.0005543104836685149,0.0009008025553252561,0.0005543104836685148,0.0006577393838061104,-0.0002093496545278782,0.0002430629606561466,0.0007636605960903231,2.108629990532347e-10,-4.578939302631888e-10,0.0009008025553252559,0.0005543104836685149
