Rload,time,V(nload),V(pload),V(ctrl),I(RP),Id(MN),I(RN),Id(MP)
100,4.155359997381312e-06,4.999999998999013,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000986848964658e-11,-0.04907114510016797
100,4.655359997381312e-06,4.999999998999026,4.907114510016992,0.0,0.04907114510016992,1.000977079002041e-11,1.000973526288362e-11,-0.04907114510016797
100,5.155359997381312e-06,4.999999998999018,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000982408072559e-11,-0.04907114510016797
100,5.655359997381313e-06,4.999999998999024,4.907114510016995,0.0,0.04907114510016995,1.000977079002041e-11,1.000976190823621e-11,-0.04907114510016797
100,6.155359997381313e-06,4.999999998999019,4.907114510016998,0.0,0.04907114510016999,1.000977079002041e-11,1.00098063171572e-11,-0.04907114510016797
100,6.655359997381313e-06,4.999999998999023,4.907114510016988,0.0,0.04907114510016988,1.000977079002041e-11,1.000977079002041e-11,-0.04907114510016797
100,7.155359997381314e-06,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,7.655359997381313e-06,4.999999998999021,4.907114510016987,0.0,0.04907114510016987,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,8.155359997381313e-06,4.999999998999022,4.907114510016986,0.0,0.04907114510016986,1.000977079002041e-11,1.000977967180461e-11,-0.04907114510016797
100,8.655359997381314e-06,4.999999998999021,4.907114510016989,0.0,0.04907114510016989,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,9.155359997381314e-06,4.999999998999021,4.907114510017002,0.0,0.04907114510017002,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,9.655359997381314e-06,4.999999998999021,4.907114510016995,0.0,0.04907114510016995,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,1.015535999738131e-05,4.999999998999021,4.907114510016995,0.0,0.04907114510016995,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,1.065535999738131e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,1.115535999738132e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,1.165535999738132e-05,4.999999998999021,4.907114510017001,0.0,0.04907114510017001,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,1.215535999738132e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,1.265535999738132e-05,4.999999998999021,4.907114510016992,0.0,0.04907114510016992,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,1.315535999738132e-05,4.999999998999021,4.907114510016991,0.0,0.04907114510016991,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,1.365535999738132e-05,4.999999998999021,4.907114510016999,0.0,0.04907114510016999,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,1.415535999738132e-05,4.999999998999021,4.907114510016997,0.0,0.04907114510016997,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,1.465535999738132e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,1.515535999738132e-05,4.999999998999021,4.907114510016987,0.0,0.04907114510016987,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,1.565535999738132e-05,4.999999998999021,4.907114510016986,0.0,0.04907114510016986,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,1.615535999738131e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,1.665535999738131e-05,4.999999998999021,4.907114510016987,0.0,0.04907114510016987,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,1.715535999738131e-05,4.999999998999021,4.907114510016988,0.0,0.04907114510016988,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,1.765535999738131e-05,4.999999998999021,4.907114510016997,0.0,0.04907114510016997,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,1.815535999738131e-05,4.999999998999021,4.907114510016995,0.0,0.04907114510016995,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,1.865535999738131e-05,4.999999998999021,4.907114510016987,0.0,0.04907114510016987,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,1.915535999738131e-05,4.999999998999021,4.907114510016994,0.0,0.04907114510016994,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,1.96553599973813e-05,4.999999998999021,4.907114510016987,0.0,0.04907114510016987,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,2.01553599973813e-05,4.999999998999021,4.907114510016994,0.0,0.04907114510016994,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,2.06553599973813e-05,4.999999998999021,4.907114510016988,0.0,0.04907114510016988,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,2.11553599973813e-05,4.999999998999021,4.907114510016998,0.0,0.04907114510016999,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,2.16553599973813e-05,4.999999998999021,4.907114510017,0.0,0.04907114510017,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,2.21553599973813e-05,4.999999998999021,4.907114510016987,0.0,0.04907114510016987,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,2.26553599973813e-05,4.999999998999021,4.907114510016999,0.0,0.04907114510016999,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,2.31553599973813e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,2.365535999738129e-05,4.999999998999021,4.907114510017,0.0,0.04907114510017,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,2.415535999738129e-05,4.999999998999021,4.907114510016986,0.0,0.04907114510016986,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,2.465535999738129e-05,4.999999998999021,4.907114510016996,0.0,0.04907114510016996,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,2.515535999738129e-05,4.999999998999021,4.907114510016994,0.0,0.04907114510016994,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,2.565535999738129e-05,4.999999998999021,4.907114510016985,0.0,0.04907114510016986,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,2.615535999738129e-05,4.999999998999021,4.907114510016989,0.0,0.04907114510016989,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,2.665535999738129e-05,4.999999998999021,4.907114510016986,0.0,0.04907114510016986,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,2.715535999738128e-05,4.999999998999021,4.907114510016987,0.0,0.04907114510016987,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,2.765535999738128e-05,4.999999998999021,4.907114510016995,0.0,0.04907114510016995,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,2.815535999738128e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,2.865535999738128e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,2.915535999738128e-05,4.999999998999021,4.907114510016999,0.0,0.04907114510016999,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,2.965535999738128e-05,4.999999998999021,4.907114510017002,0.0,0.04907114510017002,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,3.015535999738128e-05,4.999999998999021,4.907114510016993,0.0,0.04907114510016993,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,3.065535999738127e-05,4.999999998999021,4.907114510016988,0.0,0.04907114510016988,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,3.115535999738127e-05,4.999999998999021,4.907114510017002,0.0,0.04907114510017002,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,3.165535999738127e-05,4.999999998999021,4.907114510016997,0.0,0.04907114510016997,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,3.215535999738127e-05,4.999999998999021,4.907114510016987,0.0,0.04907114510016987,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,3.265535999738127e-05,4.999999998999021,4.907114510016988,0.0,0.04907114510016988,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,3.315535999738127e-05,4.999999998999021,4.907114510016996,0.0,0.04907114510016996,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,3.365535999738127e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,3.415535999738126e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,3.465535999738126e-05,4.999999998999021,4.907114510016997,0.0,0.04907114510016997,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,3.515535999738126e-05,4.999999998999021,4.907114510016991,0.0,0.04907114510016991,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,3.565535999738126e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,3.615535999738126e-05,4.999999998999021,4.907114510016997,0.0,0.04907114510016997,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,3.665535999738126e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,3.715535999738126e-05,4.999999998999021,4.907114510016987,0.0,0.04907114510016987,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,3.765535999738125e-05,4.999999998999021,4.907114510016986,0.0,0.04907114510016986,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,3.815535999738125e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,3.865535999738125e-05,4.999999998999021,4.907114510016987,0.0,0.04907114510016987,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,3.915535999738125e-05,4.999999998999021,4.907114510016988,0.0,0.04907114510016988,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,3.965535999738125e-05,4.999999998999021,4.907114510016997,0.0,0.04907114510016997,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,4.015535999738125e-05,4.999999998999021,4.907114510016995,0.0,0.04907114510016995,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,4.065535999738125e-05,4.999999998999021,4.907114510016987,0.0,0.04907114510016987,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,4.115535999738124e-05,4.999999998999021,4.907114510016994,0.0,0.04907114510016994,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,4.165535999738124e-05,4.999999998999021,4.907114510016987,0.0,0.04907114510016987,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,4.215535999738124e-05,4.999999998999021,4.907114510016994,0.0,0.04907114510016994,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,4.265535999738124e-05,4.999999998999021,4.907114510016988,0.0,0.04907114510016988,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,4.315535999738124e-05,4.999999998999021,4.907114510016998,0.0,0.04907114510016999,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,4.365535999738124e-05,4.999999998999021,4.907114510017,0.0,0.04907114510017,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,4.415535999738124e-05,4.999999998999021,4.907114510016987,0.0,0.04907114510016987,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,4.465535999738123e-05,4.999999998999021,4.907114510016999,0.0,0.04907114510016999,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,4.515535999738123e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,4.565535999738123e-05,4.999999998999021,4.907114510017,0.0,0.04907114510017,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,4.615535999738123e-05,4.999999998999021,4.907114510016986,0.0,0.04907114510016986,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,4.665535999738123e-05,4.999999998999021,4.907114510016996,0.0,0.04907114510016996,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,4.715535999738123e-05,4.999999998999021,4.907114510016994,0.0,0.04907114510016994,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,4.765535999738123e-05,4.999999998999021,4.907114510016985,0.0,0.04907114510016986,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,4.815535999738123e-05,4.999999998999021,4.907114510016989,0.0,0.04907114510016989,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,4.865535999738122e-05,4.999999998999021,4.907114510016986,0.0,0.04907114510016986,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,4.915535999738122e-05,4.999999998999021,4.907114510016987,0.0,0.04907114510016987,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,4.965535999738122e-05,4.999999998999021,4.907114510016995,0.0,0.04907114510016995,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,5.015535999738122e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,5.065535999738122e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,5.115535999738122e-05,4.999999998999021,4.907114510017,0.0,0.04907114510017,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,5.165535999738122e-05,4.999999998999021,4.907114510016987,0.0,0.04907114510016987,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,5.215535999738121e-05,4.999999998999021,4.907114510017001,0.0,0.04907114510017001,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,5.265535999738121e-05,4.999999998999021,4.907114510016997,0.0,0.04907114510016997,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,5.315535999738121e-05,4.999999998999021,4.907114510016986,0.0,0.04907114510016986,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,5.365535999738121e-05,4.999999998999021,4.907114510016986,0.0,0.04907114510016986,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,5.415535999738121e-05,4.999999998999021,4.907114510016991,0.0,0.04907114510016991,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,5.465535999738121e-05,4.999999998999021,4.907114510016993,0.0,0.04907114510016993,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,5.515535999738121e-05,4.999999998999021,4.907114510016991,0.0,0.04907114510016991,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,5.56553599973812e-05,4.999999998999021,4.907114510016998,0.0,0.04907114510016999,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,5.61553599973812e-05,4.999999998999021,4.907114510016994,0.0,0.04907114510016994,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,5.66553599973812e-05,4.999999998999021,4.907114510016996,0.0,0.04907114510016996,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,5.71553599973812e-05,4.999999998999021,4.907114510016996,0.0,0.04907114510016996,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,5.76553599973812e-05,4.999999998999021,4.907114510016992,0.0,0.04907114510016992,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,5.81553599973812e-05,4.999999998999021,4.907114510016995,0.0,0.04907114510016995,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,5.86553599973812e-05,4.999999998999021,4.907114510016995,0.0,0.04907114510016995,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,5.915535999738119e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,5.965535999738119e-05,4.999999998999021,4.907114510016991,0.0,0.04907114510016991,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,6.015535999738119e-05,4.999999998999021,4.907114510016985,0.0,0.04907114510016986,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,6.065535999738119e-05,4.999999998999021,4.907114510016994,0.0,0.04907114510016994,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,6.11553599973812e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,6.16553599973812e-05,4.999999998999021,4.907114510016989,0.0,0.04907114510016989,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,6.215535999738119e-05,4.999999998999021,4.907114510016995,0.0,0.04907114510016995,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,6.265535999738119e-05,4.999999998999021,4.907114510016985,0.0,0.04907114510016986,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,6.315535999738119e-05,4.999999998999021,4.907114510016987,0.0,0.04907114510016987,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,6.365535999738119e-05,4.999999998999021,4.907114510016997,0.0,0.04907114510016997,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,6.415535999738119e-05,4.999999998999021,4.907114510016997,0.0,0.04907114510016997,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,6.465535999738119e-05,4.999999998999021,4.907114510016993,0.0,0.04907114510016993,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,6.515535999738118e-05,4.999999998999021,4.907114510016997,0.0,0.04907114510016997,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,6.565535999738118e-05,4.999999998999021,4.907114510017002,0.0,0.04907114510017002,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,6.615535999738118e-05,4.999999998999021,4.907114510016998,0.0,0.04907114510016999,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,6.665535999738118e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,6.715535999738118e-05,4.999999998999021,4.907114510017002,0.0,0.04907114510017002,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,6.765535999738118e-05,4.999999998999021,4.907114510016994,0.0,0.04907114510016994,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,6.815535999738118e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,6.865535999738117e-05,4.999999998999021,4.907114510016991,0.0,0.04907114510016991,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,6.915535999738117e-05,4.999999998999021,4.907114510016987,0.0,0.04907114510016987,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,6.965535999738117e-05,4.999999998999021,4.907114510017001,0.0,0.04907114510017001,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,7.015535999738117e-05,4.999999998999021,4.907114510016996,0.0,0.04907114510016996,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,7.065535999738117e-05,4.999999998999021,4.907114510017001,0.0,0.04907114510017001,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,7.115535999738117e-05,4.999999998999021,4.907114510016997,0.0,0.04907114510016997,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,7.165535999738117e-05,4.999999998999021,4.907114510016985,0.0,0.04907114510016986,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,7.215535999738116e-05,4.999999998999021,4.907114510017,0.0,0.04907114510017,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,7.265535999738116e-05,4.999999998999021,4.907114510016995,0.0,0.04907114510016995,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,7.315535999738116e-05,4.999999998999021,4.907114510016998,0.0,0.04907114510016999,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,7.365535999738116e-05,4.999999998999021,4.907114510016987,0.0,0.04907114510016987,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,7.415535999738116e-05,4.999999998999021,4.907114510016986,0.0,0.04907114510016986,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,7.465535999738116e-05,4.999999998999021,4.907114510016989,0.0,0.04907114510016989,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,7.515535999738116e-05,4.999999998999021,4.907114510017002,0.0,0.04907114510017002,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,7.565535999738116e-05,4.999999998999021,4.907114510016995,0.0,0.04907114510016995,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,7.615535999738115e-05,4.999999998999021,4.907114510016995,0.0,0.04907114510016995,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,7.665535999738115e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,7.715535999738115e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,7.765535999738115e-05,4.999999998999021,4.907114510017001,0.0,0.04907114510017001,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,7.815535999738115e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,7.865535999738115e-05,4.999999998999021,4.907114510016993,0.0,0.04907114510016993,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,7.915535999738115e-05,4.999999998999021,4.907114510016994,0.0,0.04907114510016994,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,7.965535999738114e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,8.015535999738114e-05,4.999999998999021,4.90711451001699,0.0,0.0490711451001699,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,8.065535999738114e-05,4.999999998999021,4.907114510016999,0.0,0.04907114510016999,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,8.115535999738114e-05,4.999999998999021,4.907114510016999,0.0,0.04907114510016999,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,8.165535999738114e-05,4.999999998999021,4.907114510016999,0.0,0.04907114510016999,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,8.215535999738114e-05,4.999999998999021,4.907114510016999,0.0,0.04907114510016999,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,8.265535999738114e-05,4.999999998999021,4.907114510017,0.0,0.04907114510017,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,8.315535999738113e-05,4.999999998999021,4.907114510016985,0.0,0.04907114510016986,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,8.365535999738113e-05,4.999999998999021,4.907114510016993,0.0,0.04907114510016993,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,8.415535999738113e-05,4.999999998999021,4.907114510016986,0.0,0.04907114510016986,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,8.465535999738113e-05,4.999999998999021,4.907114510016993,0.0,0.04907114510016993,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
100,8.515535999738113e-05,4.999999998999021,4.907114510017,0.0,0.04907114510017,1.000977079002041e-11,1.000978855358881e-11,-0.04907114510016797
