case,frequency_real,frequency_imag,v(cola)_real,v(cola)_imag,v(ema)_real,v(ema)_imag,v(emb)_real,v(emb)_imag,v(in)_real,v(in)_imag,v(outa)_real,v(outa)_imag,v(outb)_real,v(outb)_imag,v(basea)_real,v(basea)_imag,v(baseb)_real,v(baseb)_imag,v(colb)_real,v(colb)_imag,v(lowa)_real,v(lowa)_imag,v(lowb)_real,v(lowb)_imag,v(vcc)_real,v(vcc)_imag,i(vcc)_real,i(vcc)_imag,i(rta)_real,i(rta)_imag,i(cia)_real,i(cia)_imag,ic(qa)_real,ic(qa)_imag,ib(qa)_real,ib(qa)_imag,i(rea)_real,i(rea)_imag,i(coa)_real,i(coa)_imag,i(rtb)_real,i(rtb)_imag,i(rbb)_real,i(rbb)_imag,ic(qb)_real,ic(qb)_imag,ib(qb)_real,ib(qb)_imag,i(rsb)_real,i(rsb)_imag,i(cob)_real,i(cob)_imag,i(vin)_real,i(vin)_imag,i(rba)_real,i(rba)_imag,i(rca)_real,i(rca)_imag,i(rsa)_real,i(rsa)_imag,i(cea)_real,i(cea)_imag,i(rla)_real,i(rla)_imag,i(cib)_real,i(cib)_imag,i(rcb)_real,i(rcb)_imag,i(reb)_real,i(reb)_imag,i(ceb)_real,i(ceb)_imag,i(rlb)_real,i(rlb)_imag
1,1258925.411794147,0.0,-127.3517139311782,-0.007878360987586746,0.04063838124875929,-4.886138491841596e-05,0.8088595185652532,1.902506022761347e-07,1.0,0.0,-127.3517139301801,-0.00789446095236093,-25.34738213401737,-0.0003295151007111565,0.9999999993878566,1.047889364308239e-05,0.9999999999730815,2.64917049275265e-06,-25.34738213405903,-0.000326310652597492,3.24345588786799e-09,-5.137555154317474e-05,1.460436699158547e-10,-1.022570435188058e-05,0.0,0.0,-0.04625245335310857,-2.486132852747805e-06,-9.999999993878567e-06,-1.047889364308239e-10,0.0008288869474288005,4.84209240488805e-08,0.03986494560329518,2.466326797453087e-06,0.000773432402008202,4.783982730568778e-08,0.0406383780053034,2.51416662475878e-06,-0.001273517139301694,-7.894465592456612e-08,-9.999999999730815e-06,-2.64917049275265e-11,4.545454545332188e-05,1.204168405796659e-10,0.007934498710448976,1.021771809734865e-07,0.0001540964737431205,1.982368568080654e-09,1.622707443509497e-13,-1.136189372431176e-08,-0.0002534738213401763,-3.295262122210816e-09,-0.001038437966624972,-5.055019869359967e-08,4.545454542672075e-05,4.763133474128358e-10,0.03859142846399338,2.387382117450529e-06,3.246702590458448e-12,-5.142697852169643e-08,0.04063837800205669,2.565593603280481e-06,-0.001273517139301801,-7.89446095236093e-08,0.0002095510191961713,2.129267370989773e-09,0.007681024889108798,9.888201593863394e-08,0.008088595184192096,1.041595495415672e-07,0.008088595184029825,1.155214432658789e-07,-0.0002534738213401738,-3.295151007111566e-09
1,1308177.474260173,0.0,-127.3517139674603,-0.007581743668229092,0.0406383810207071,-4.702178437696759e-05,0.8088595185648012,1.830878640392534e-07,1.0,0.0,-127.351713966536,-0.007597237479418939,-25.34738213434437,-0.0003171086626026338,0.9999999994330823,1.008436986409018e-05,0.99999999997507,2.549430883161124e-06,-25.34738213438295,-0.0003140248599531488,3.003825266361162e-09,-4.944129422349983e-05,1.35253778781746e-10,-9.840712988534297e-06,0.0,0.0,-0.04625245336420086,-2.392530791744721e-06,-9.999999994330823e-06,-1.008436986409019e-10,0.0008288869476516234,4.659792503143172e-08,0.03986494561465331,2.373471158760456e-06,0.0007734324022285188,4.603868777179303e-08,0.04063837801688183,2.41950984653224e-06,-0.001273517139665291,-7.597323537665833e-08,-9.999999999750702e-06,-2.549430883161125e-11,4.545454545341227e-05,1.158832219618693e-10,0.007934498710550393,9.833027495516594e-08,0.0001540964737450877,1.90773357056959e-09,1.502819764241622e-13,-1.093412554281589e-08,-0.0002534738213434434,-3.171294456622295e-09,-0.001038437966849872,-4.864703839757567e-08,4.545454542877647e-05,4.583804483677356e-10,0.03859142847498798,2.297498081281543e-06,3.006832098459622e-12,-4.949078500850834e-08,0.04063837801387499,2.469000631540761e-06,-0.00127351713966536,-7.59723747941894e-08,0.0002095510191982491,2.049122349620396e-09,0.007681024889206956,9.515904847065116e-08,0.008088595184295473,1.002380085257355e-07,0.008088595184145194,1.111721340685514e-07,-0.0002534738213434437,-3.171086626026338e-09
1,1359356.390878503,0.0,-127.3517140010617,-0.007296300040254255,0.04063838080950365,-4.525144370437944e-05,0.8088595185643832,1.761945516656918e-07,1.0,0.0,-127.3517140002057,-0.007311210519162042,-25.34738213464715,-0.0003051705912827174,0.9999999994749669,9.704699657953295e-06,0.9999999999769121,2.453446407391269e-06,-25.34738213468287,-0.000302202891871262,2.781898786004553e-09,-4.757986047873198e-05,1.252610556031738e-10,-9.470216308844887e-06,0.0,0.0,-0.04625245337447354,-2.302455064637988e-06,-9.999999994749669e-06,-9.704699657953296e-11,0.0008288869478579845,4.484354203645137e-08,0.03986494562517229,2.284111414290643e-06,0.000773432402432557,4.430536006190213e-08,0.04063837802760486,2.32841677435254e-06,-0.001273517140002107,-7.31109312606819e-08,-9.999999999769122e-06,-2.45344640739127e-11,4.545454545349601e-05,1.115202912450577e-10,0.007934498710644314,9.462819987221897e-08,0.0001540964737469092,1.835908732886802e-09,1.391789506701931e-13,-1.052246256538321e-08,-0.0002534738213464737,-3.051396716018167e-09,-0.001038437967058158,-4.681550080931629e-08,4.545454543068031e-05,4.411227117251497e-10,0.03859142848517022,2.211000012198259e-06,2.784683469474027e-12,-4.762748796669868e-08,0.04063837802482017,2.376044262319245e-06,-0.001273517140002058,-7.311210519162042e-08,0.0002095510192001733,1.97195488661306e-09,0.007681024889297841,9.157663390038241e-08,0.008088595184391222,9.646410860510578e-08,0.008088595184252045,1.06986571170489e-07,-0.0002534738213464715,-3.051705912827174e-09
1,1412537.544622731,0.0,-127.3517140321808,-0.007021598427041319,0.04063838061390423,-4.354775520031402e-05,0.808859518563996,1.695609565017477e-07,1.0,0.0,-127.351714031388,-0.007035947535761636,-25.34738213492755,-0.0002936810099522042,0.9999999995137572,9.339323796990022e-06,0.9999999999786178,2.361075687007205e-06,-25.34738213496064,-0.0002908250425645973,2.576368571613713e-09,-4.578850854706254e-05,1.160066097185683e-10,-9.113668597053766e-06,0.0,0.0,-0.04625245338398731,-2.215768895885741e-06,-9.999999995137573e-06,-9.339323796990024e-11,0.0008288869480490994,4.315519399231398e-08,0.03986494563491413,2.198116055733604e-06,0.000773432402621517,4.263729101492608e-08,0.04063837803753566,2.240753346748528e-06,-0.001273517140313968,-7.03586511905735e-08,-9.99999999978618e-06,-2.361075687007206e-11,4.545454545357353e-05,1.073216221366911e-10,0.007934498710731286,9.106550763202613e-08,0.000154096473748597,1.76678790352896e-09,1.288962330206314e-13,-1.012629844117085e-08,-0.0002534738213492741,-2.936497797516407e-09,-0.001038437967251055,-4.505291428813507e-08,4.54545454324435e-05,4.24514718045001e-10,0.03859142849460023,2.12775709910343e-06,2.578947519132846e-12,-4.583434288995249e-08,0.04063837803495671,2.28658768963848e-06,-0.00127351714031388,-7.035947535761637e-08,0.0002095510192019552,1.897723131693852e-09,0.007681024889382012,8.812880077715069e-08,0.008088595184479894,9.283229553555514e-08,0.008088595184350997,1.02958593976726e-07,-0.0002534738213492755,-2.936810099522043e-09
1,1467799.267622045,0.0,-127.3517140610006,-0.006757239790102623,0.04063838043275593,-4.19082095063784e-05,0.8088595185636371,1.631770869999343e-07,1.0,0.0,-127.3517140602665,-0.006771048663871006,-25.34738213518727,-0.0002826241332677622,0.9999999995496812,8.987704108087092e-06,0.9999999999801976,2.272182666382579e-06,-25.34738213521791,-0.0002798756912632979,2.38602318371865e-09,-4.406459989227897e-05,1.074358937864617e-10,-8.770544683258651e-06,0.0,0.0,-0.04625245339279821,-2.132346637909807e-06,-9.999999995496813e-06,-8.987704108087094e-11,0.000828886948226094,4.153044611509333e-08,0.03986494564393622,2.11535836217392e-06,0.0007734324027965228,4.103202372664873e-08,0.04063837804673275,2.156390385900565e-06,-0.001273517140602703,-6.770899317559124e-08,-9.999999999801976e-06,-2.272182666382579e-11,4.545454545364534e-05,1.032810302901172e-10,0.00793449871081185,8.763694825230064e-08,0.00015409647375016,1.700269450285195e-09,1.193732153182907e-13,-9.745049648065169e-09,-0.0002534738213518785,-2.825958936470368e-09,-0.0010384379674297,-4.335670666932856e-08,4.545454543407642e-05,4.085320049130496e-10,0.03859142850333353,2.047648421243219e-06,2.388411595313964e-12,-4.410870860087985e-08,0.04063837804434433,2.20049909450145e-06,-0.001273517140602665,-6.771048663871007e-08,0.0002095510192036058,1.826265723712321e-09,0.007681024889459973,8.481081553433269e-08,0.008088595184562012,8.933721770258586e-08,0.008088595184442639,9.908226735065104e-08,-0.0002534738213518727,-2.826241332677622e-09
1,1525222.956538993,0.0,-127.3517140876912,-0.006502834722880718,0.0406383802649911,-4.033039168607874e-05,0.808859518563305,1.570335411454347e-07,1.0,0.0,-127.3517140870113,-0.006516123701204364,-25.34738213542779,-0.0002719836701705513,0.9999999995829515,8.649322680008759e-06,0.9999999999816606,2.186636412300102e-06,-25.34738213545617,-0.0002693387052859113,2.209740748561444e-09,-4.240559531738797e-05,9.949839298912829e-11,-8.440339169874954e-06,0.0,0.0,-0.04625245340095812,-2.052065406520177e-06,-9.999999995829516e-06,-8.64932268000876e-11,0.0008288869483900127,3.996683635866623e-08,0.03986494565229175,2.035716437558911e-06,0.0007734324029585946,3.948719375031685e-08,0.04063837805525035,2.075203631309226e-06,-0.001273517140870157,-6.516105600660551e-08,-9.999999999816606e-06,-2.186636412300102e-11,4.545454545371184e-05,9.939256419545916e-11,0.007934498710886449,8.433747171487872e-08,0.0001540964737516068,1.636255395325153e-09,1.105537699879203e-13,-9.378154633194393e-09,-0.0002534738213542781,-2.719640287691835e-09,-0.001038437967595147,-4.172434842075745e-08,4.54545454355887e-05,3.93151030909489e-10,0.03859142851142159,1.970555976630521e-06,2.211952701262707e-12,-4.244804336074871e-08,0.0406383780530384,2.117651674669979e-06,-0.001273517140870113,-6.516123701204364e-08,0.0002095510192051341,1.757516040478496e-09,0.007681024889532173,8.161778948057916e-08,0.008088595184638066,8.597372711020389e-08,0.008088595184527512,9.535188174339828e-08,-0.0002534738213542779,-2.719836701705513e-09
1,1584893.192461087,0.0,-127.3517141124101,-0.006258002877180007,0.04063838010962097,-3.881197766778934e-05,0.8088595185629971,1.51121492607611e-07,1.0,0.0,-127.3517141117804,-0.006270791533796445,-25.34738213565057,-0.0002617427998906333,0.9999999996137634,8.323681100550076e-06,0.9999999999830155,2.104310921096088e-06,-25.34738213567685,-0.0002591974162770766,2.046482334012082e-09,-4.080905122455768e-05,9.214732683300728e-11,-8.122565687220414e-06,0.0,0.0,-0.04625245340851525,-1.974804899915263e-06,-9.999999996137636e-06,-8.323681100550077e-11,0.0008288869485418204,3.846212648940141e-08,0.03986494566002994,1.959073031154361e-06,0.0007734324031086967,3.800052561398241e-08,0.04063837806313864,1.997073556768337e-06,-0.001273517141117759,-6.270919426601439e-08,-9.999999999830155e-06,-2.104310921096088e-11,4.545454545377343e-05,9.565049641345853e-11,0.00793449871095555,8.116222052739568e-08,0.000154096473752946,1.574651270884555e-09,1.023859187033414e-13,-9.02507298580046e-09,-0.0002534738213565048,-2.61730541364822e-09,-0.00103843796774837,-4.015348054053902e-08,4.545454543698924e-05,3.783491409340944e-10,0.03859142851891217,1.896364508236366e-06,2.048530864876959e-12,-4.084990112568336e-08,0.04063837806109011,2.037923457894028e-06,-0.001273517141117804,-6.270791533796446e-08,0.0002095510192065497,1.691349157272851e-09,0.007681024889599046,7.854467159911414e-08,0.008088595184708499,8.273687179828025e-08,0.008088595184606112,9.176194478408071e-08,-0.0002534738213565057,-2.617427998906333e-09
1,1646897.865482841,0.0,-127.3517141353028,-0.006022389218839529,0.0406383799657298,-3.735073098953413e-05,0.808859518562712,1.454320123002799e-07,1.0,0.0,-127.3517141347196,-0.006034696390547364,-25.34738213585689,-0.0002518875780325635,0.9999999996422992,8.01029972241097e-06,0.9999999999842702,2.025084933065828e-06,-25.34738213588123,-0.0002494380265176138,1.89528565306041e-09,-3.927261601587102e-05,8.533936656992781e-11,-7.816756177126533e-06,0.0,0.0,-0.04625245341551405,-1.900453356867731e-06,-9.999999996422993e-06,-8.01029972241097e-11,0.0008288869486824127,3.701403193811815e-08,0.03986494566719645,1.885315196732572e-06,0.0007734324032477036,3.656982960432447e-08,0.04063837807044415,1.921885026336889e-06,-0.001273517141347053,-6.034955701505121e-08,-9.999999999842703e-06,-2.025084933065828e-11,4.545454545383046e-05,9.204931513935582e-11,0.00793449871101954,7.810651537767052e-08,0.0001540964737541881,1.515366516597627e-09,9.48215184110309e-14,-8.685284641251703e-09,-0.0002534738213585712,-2.518976392952795e-09,-0.001038437967890273,-3.864171560508112e-08,4.545454543828633e-05,3.641045328368622e-10,0.03859142852584933,1.824966429951373e-06,1.897182835896306e-12,-3.931192794381483e-08,0.04063837806854697,1.961196954280705e-06,-0.001273517141347196,-6.034696390547364e-08,0.0002095510192078607,1.627677568273611e-09,0.007681024889660979,7.558728076291328e-08,0.008088595184773726,7.962188189426814e-08,0.008088595184678905,8.830716653551982e-08,-0.0002534738213585689,-2.518875780325635e-09
1,1711328.304161752,0.0,-127.3517141565036,-0.005795657893991641,0.04063837983246939,-3.594449944878933e-05,0.8088595185624484,1.399562772605556e-07,1.0,0.0,-127.3517141559635,-0.005807501708395842,-25.34738213604791,-0.0002424057712933678,0.9999999996687265,7.708716956709548e-06,0.9999999999854327,1.948841753856523e-06,-25.34738213607045,-0.0002400484438585438,1.75525946576766e-09,-3.779402662958766e-05,7.903438273654367e-11,-7.522460203521549e-06,0.0,0.0,-0.04625245342199559,-1.828905344973556e-06,-9.999999996687267e-06,-7.708716956709549e-11,0.0008288869488126178,3.562048565486989e-08,0.03986494567383348,1.814334182302166e-06,0.0007734324033764409,3.51929984961683e-08,0.04063837807720992,1.849527180798333e-06,-0.001273517141559675,-5.807451147219733e-08,-9.999999999854328e-06,-1.948841753856523e-11,4.54545454538833e-05,8.858371608438741e-11,0.007934498711078798,7.516585064071418e-08,0.0001540964737553382,1.458314167106855e-09,8.781598081838186e-14,-8.358289115023943e-09,-0.0002534738213604821,-2.423846072272089e-09,-0.001038437968021693,-3.718685093190288e-08,4.545454543948757e-05,3.503962253049795e-10,0.03859142853227381,1.756259967876255e-06,1.757016482249909e-12,-3.783185848807574e-08,0.0406383780754529,1.887359039286412e-06,-0.001273517141559635,-5.807501708395843e-08,0.0002095510192090749,1.566367548211648e-09,0.007681024889718318,7.274195268440723e-08,0.008088595184834142,7.662416480782105e-08,0.008088595184746325,8.498245392284499e-08,-0.0002534738213604791,-2.424057712933678e-09
1,1778279.410038893,0.0,-127.3517141761385,-0.005577452500026557,0.04063837970905452,-3.459121154052813e-05,0.8088595185622038,1.346871102356835e-07,1.0,0.0,-127.3517141756383,-0.005588850402239143,-25.34738213622488,-0.0002332788346616601,0.9999999996932015,7.418488593094231e-06,0.9999999999865089,1.875469082584639e-06,-25.34738213624576,-0.0002310102591281161,1.625578686624966e-09,-3.637110520681386e-05,7.319522290631535e-11,-7.239244288969534e-06,0.0,0.0,-0.04625245342799843,-1.760047290470114e-06,-9.999999996932015e-06,-7.418488593094232e-11,0.0008288869489332029,3.427938846497499e-08,0.03986494567998016,1.74602566215303e-06,0.0007734324034956719,3.386800413269701e-08,0.04063837808347583,1.779893666285726e-06,-0.001273517141756407,-5.588952173180736e-08,-9.99999999986509e-06,-1.875469082584639e-11,4.545454545393222e-05,8.524859466293812e-11,0.007934498711133687,7.233590451977478e-08,0.0001540964737564033,1.403409472277385e-09,8.13280254514615e-14,-8.043604765521705e-09,-0.0002534738213622497,-2.332898088140514e-09,-0.001038437968143402,-3.578679752536118e-08,4.545454544060006e-05,3.372040269588287e-10,0.03859142853822378,1.690137121220169e-06,1.627205892517484e-12,-3.640751271953339e-08,0.04063837808184862,1.816301179005259e-06,-0.001273517141756383,-5.588850402239143e-08,0.0002095510192101994,1.507395232349471e-09,0.007681024889771441,7.000310882670184e-08,0.008088595184890086,7.373931399205218e-08,0.008088595184808759,8.178291875757389e-08,-0.0002534738213622488,-2.332788346616601e-09
1,1847849.79742226,0.0,-127.3517141943229,-0.005367457221682615,0.04063837959475772,-3.328887402197358e-05,0.8088595185619775,1.296165290591207e-07,1.0,0.0,-127.3517141938596,-0.00537842600001809,-25.34738213638875,-0.0002244944644885315,0.9999999997158681,7.139187145453173e-06,0.9999999999875056,1.804858846424545e-06,-25.34738213640809,-0.0002223112994027799,1.505478932075475e-09,-3.500175588366972e-05,6.778746936326714e-11,-6.966691276188418e-06,0.0,0.0,-0.04625245343355781,-1.693779808353837e-06,-9.999999997158681e-06,-7.139187145453174e-11,0.000828886949044879,3.298880562151381e-08,0.0398649456856727,1.680288966761402e-06,0.0007734324036060836,3.259289493473809e-08,0.04063837808927879,1.712881861696134e-06,-0.001273517141938495,-5.378621857811824e-08,-9.999999999875057e-06,-1.804858846424545e-11,4.545454545397752e-05,8.203903847384294e-11,0.007934498711184512,6.961250631293956e-08,0.0001540964737573886,1.350571739535813e-09,7.531941040363015e-14,-7.740768084653798e-09,-0.0002534738213638828,-2.245561013675846e-09,-0.00103843796825612,-3.443946638981288e-08,4.545454544163036e-05,3.245085066115078e-10,0.03859142854373421,1.626502188388671e-06,1.506985917993468e-12,-3.503679267634606e-08,0.0406383780877718,1.747918654372482e-06,-0.001273517141938597,-5.37842600001809e-08,0.0002095510192112407,1.450653451500963e-09,0.007681024889820632,6.736706042508481e-08,0.0080885951849419,7.096307805247539e-08,0.008088595184866581,7.870384613712919e-08,-0.0002534738213638875,-2.244944644885315e-09
1,1920141.938638769,0.0,-127.3517142111632,-0.005165385152522771,0.0406383794889052,-3.203556886468196e-05,0.8088595185617676,1.247361786282983e-07,1.0,0.0,-127.3517142107342,-0.005175940963226136,-25.34738213654052,-0.0002160442925629765,0.9999999997368602,6.870401222257308e-06,0.9999999999884285,1.736907041424785e-06,-25.34738213655842,-0.0002139433222751604,1.394252156715769e-09,-3.36839617042294e-05,6.277924184914045e-11,-6.70439971360641e-06,0.0,0.0,-0.04625245343870627,-1.630013464734918e-06,-9.999999997368603e-06,-6.870401222257309e-11,0.0008288869491483046,3.174678957074057e-08,0.03986494569094469,1.617027046611517e-06,0.0007734324037083559,3.136579293591596e-08,0.04063837809465305,1.64839283954744e-06,-0.001273517142107281,-5.176026774389847e-08,-9.999999999884286e-06,-1.736907041424786e-11,4.545454545401947e-05,7.895032006476297e-11,0.007934498711231586,6.699163506507052e-08,0.0001540964737583011,1.299723857276546e-09,6.97547131657116e-14,-7.449333015118233e-09,-0.000253473821365407,-2.160249664038161e-09,-0.00103843796836051,-3.314285379474313e-08,4.545454544258455e-05,3.122909646480594e-10,0.03859142854883733,1.565268228037203e-06,1.39564780452029e-12,-3.371767938361301e-08,0.0406383780932574,1.682110518931053e-06,-0.001273517142107342,-5.175940963226137e-08,0.0002095510192122051,1.39605866650363e-09,0.007681024889866188,6.483130978035163e-08,0.008088595184989885,6.829135892234708e-08,0.00808859518492013,7.57406919374653e-08,-0.0002534738213654052,-2.160442925629765e-09
1,1995262.314968846,0.0,-127.3517142267597,-0.004970910608746458,0.04063837939087327,-3.082944975752383e-05,0.8088595185615736,1.200399803546604e-07,1.0,0.0,-127.3517142263624,-0.004981068999790229,-25.34738213668103,-0.0002079101503404501,0.9999999997563014,6.611734920609553e-06,0.9999999999892835,1.671513579317517e-06,-25.34738213669762,-0.0002058882802679153,1.291243042426662e-09,-3.241578164968675e-05,5.814103193935315e-11,-6.451983264051854e-06,0.0,0.0,-0.04625245344347445,-1.568644103579962e-06,-9.999999997563014e-06,-6.611734920609554e-11,0.000828886949244089,3.055152777215164e-08,0.03986494569582718,1.556147001688134e-06,0.0007734324038030579,3.018489047478926e-08,0.04063837809963023,1.586331892162917e-06,-0.001273517142263685,-4.981059183270445e-08,-9.999999999892836e-06,-1.671513579317517e-11,4.545454545405833e-05,7.597788996897804e-11,0.00793449871127518,6.446944240869098e-08,0.0001540964737591476,1.250790035374169e-09,6.460114659928128e-14,-7.168870293390949e-09,-0.0002534738213668113,-2.079078674801177e-09,-0.001038437968457187,-3.189502706391067e-08,4.545454544346824e-05,3.005334054822524e-10,0.03859142855356354,1.506336548104987e-06,1.292535578004667e-12,-3.244822987956632e-08,0.04063837809833769,1.618780122042489e-06,-0.001273517142263624,-4.981068999790229e-08,0.0002095510192130981,1.343489905767047e-09,0.007681024889908369,6.239038795997434e-08,0.008088595185034325,6.572023244406515e-08,0.008088595184969724,7.288910273745609e-08,-0.0002534738213668104,-2.079101503404502e-09
1,2073321.57348592,0.0,-127.3517142412039,-0.004783758331523041,0.04063837930008407,-2.966874028303413e-05,0.8088595185613939,1.155205743104828e-07,1.0,0.0,-127.3517142408359,-0.004793534265508321,-25.34738213681118,-0.0002000823395481908,0.9999999997743062,6.362807243107668e-06,0.9999999999900753,1.608582140095474e-06,-25.34738213682654,-0.0001981365916173814,1.195844368949393e-09,-3.119534777937141e-05,5.384549873648127e-11,-6.209070135705548e-06,0.0,0.0,-0.04625245344789037,-1.509585414330538e-06,-9.999999997743063e-06,-6.362807243107669e-11,0.0008288869493327964,2.940127458184489e-08,0.03986494570034894,1.49755904808267e-06,0.0007734324038907656,2.904844825460142e-08,0.0406383781042397,1.526607496337281e-06,-0.001273517142408424,-4.793645105260266e-08,-9.999999999900754e-06,-1.608582140095474e-11,4.545454545409433e-05,7.311737000433972e-11,0.007934498711315548,6.204220854548798e-08,0.0001540964737599317,1.203698554672304e-09,5.982833192942362e-14,-6.898966817450609e-09,-0.0002534738213681129,-2.000746098520905e-09,-0.001038437968546722,-3.069416720791196e-08,4.545454544428664e-05,2.892185110503486e-10,0.03859142855794058,1.449623736825164e-06,1.197041410359753e-12,-3.122657435372514e-08,0.04063837810304266,1.557834070691009e-06,-0.001273517142408359,-4.793534265508322e-08,0.0002095510192139253,1.292900595153668e-09,0.007681024889947436,6.00413913992065e-08,0.008088595185075485,6.324590710016031e-08,0.008088595185015658,7.014487391761092e-08,-0.0002534738213681118,-2.000823395481908e-09
1,2154434.690031847,0.0,-127.3517142545809,-0.004603652642110707,0.04063837921600248,-2.855173079703299e-05,0.8088595185612274,1.111713043790472e-07,1.0,0.0,-127.3517142542401,-0.004613060518306058,-25.34738213693172,-0.0001925493269997483,0.9999999997909806,6.123251536661854e-06,0.9999999999908086,1.548020030139316e-06,-25.34738213694595,-0.0001906768352597122,1.107493867495678e-09,-3.00208624794032e-05,4.986732485969373e-11,-5.97530253447732e-06,0.0,0.0,-0.04625245345198002,-1.452750401639005e-06,-9.999999997909806e-06,-6.123251536661855e-11,0.0008288869494149502,2.829434924700652e-08,0.03986494570453661,1.441176889995037e-06,0.0007734324039719992,2.795479237517493e-08,0.04063837810850861,1.469131682370211e-06,-0.001273517142542407,-4.613183077382566e-08,-9.999999999908086e-06,-1.548020030139316e-11,4.545454545412766e-05,7.036454682451437e-11,0.007934498711352943,5.970635833638476e-08,0.0001540964737606568,1.158380052178889e-09,5.540813873299303e-14,-6.639225038308133e-09,-0.0002534738213693156,-1.926087134076683e-09,-0.001038437968629642,-2.953856892418116e-08,4.545454544504457e-05,2.783296153028115e-10,0.03859142856199422,1.395046255185063e-06,1.108602469965644e-12,-3.0050913392796e-08,0.04063837810740001,1.499182595763013e-06,-0.001273517142542401,-4.613060518306058e-08,0.0002095510192146914,1.244216820716874e-09,0.007681024889983622,5.778085916960976e-08,0.0080885951851136,6.086473838856367e-08,0.008088595185058193,6.75039634268718e-08,-0.0002534738213693173,-1.925493269997483e-09
1,2238721.138568301,0.0,-127.3517142669696,-0.004430328240898806,0.04063837913813293,-2.747677602236806e-05,0.8088595185610732,1.069857650422611e-07,1.0,0.0,-127.351714266654,-0.00443938191644936,-25.34738213704335,-0.0001853000137259169,0.9999999998064233,5.892714952440492e-06,0.9999999999914876,1.489738045686401e-06,-25.34738213705653,-0.00018349802012696,1.025670810395847e-09,-2.88905958149334e-05,4.61830634078928e-11,-5.750336137000341e-06,0.0,0.0,-0.04625245345576751,-1.398055345477827e-06,-9.999999998064234e-06,-5.892714952440493e-11,0.0008288869494910344,2.722908033378797e-08,0.03986494570841491,1.386917480607721e-06,0.0007734324040472237,2.690231195762107e-08,0.04063837811246212,1.413819792565339e-06,-0.001273517142666523,-4.439449007162053e-08,-9.999999999914877e-06,-1.489738045686402e-11,4.545454545415853e-05,6.771536571301824e-11,0.007934498711387569,5.745845124405095e-08,0.0001540964737613282,1.114767776375069e-09,5.131451489765867e-14,-6.389262374444824e-09,-0.0002534738213704306,-1.853018699463831e-09,-0.001038437968706435,-2.842645585587888e-08,4.545454544574651e-05,2.67850679656386e-10,0.03859142856574836,1.342523709363275e-06,1.026697507903751e-12,-2.891951533026366e-08,0.04063837811143542,1.44273930789561e-06,-0.00127351714266654,-4.439381916449361e-08,0.0002095510192154007,1.197381529328398e-09,0.007681024890017129,5.560546064453332e-08,0.008088595185148902,5.857321902042603e-08,0.008088595185097587,6.496248139487086e-08,-0.0002534738213704336,-1.853000137259169e-09
1,2326305.067153586,0.0,-127.351714278443,-0.004263529816640143,0.04063837906601651,-2.644229262553677e-05,0.8088595185609302,1.029577919457834e-07,1.0,0.0,-127.3517142781507,-0.004272242626978211,-25.34738213714676,-0.0001783237186267273,0.999999999820725,5.670857926148566e-06,0.9999999999921165,1.43365034143987e-06,-25.34738213715896,-0.0001765895689579987,9.498929419888584e-10,-2.780288298207204e-05,4.277099976632e-11,-5.533839583466804e-06,0.0,0.0,-0.04625245345927519,-1.345419677825852e-06,-9.99999999820725e-06,-5.670857926148566e-11,0.0008288869495614974,2.620392581835649e-08,0.03986494571200665,1.334700899763644e-06,0.0007734324041168972,2.588945677162723e-08,0.04063837811612356,1.360590356535278e-06,-0.001273517142781535,-4.272271048417567e-08,-9.999999999921166e-06,-1.43365034143987e-11,4.545454545418711e-05,6.516592461090317e-11,0.007934498711419647,5.529517626523111e-08,0.0001540964737619509,1.072797488894782e-09,4.752333307368889e-14,-6.148710648296449e-09,-0.0002534738213714701,-1.783228653766278e-09,-0.001038437968777555,-2.735623638727702e-08,4.545454544639659e-05,2.577662693703893e-10,0.03859142856922514,1.291978732315195e-06,9.508437857746329e-13,-2.783071369576781e-08,0.04063837811517272,1.388421070231048e-06,-0.001273517142781507,-4.272242626978211e-08,0.000209551019216058,1.152295976327132e-09,0.00768102489004817,5.351199059333293e-08,0.008088595185181593,5.636797375412587e-08,0.008088595185134068,6.251668440242232e-08,-0.0002534738213714676,-1.783237186267273e-09
