case,vg,v(gate),v(drain),i(vd),id(j1),i(vg)
2,-1.09,-1.09,6.0,-0.001279414507091001,0.001279414507091001,8.181999999999999e-12
2,-1.08,-1.08,6.0,-0.001307688007081,0.001307688007081,8.162e-12
2,-1.07,-1.07,6.0,-0.001336270507071001,0.001336270507071001,8.142e-12
2,-1.06,-1.06,6.0,-0.001365162007060999,0.001365162007061,8.122e-12
2,-1.05,-1.05,6.0,-0.001394362507051001,0.001394362507051,8.102e-12
2,-1.04,-1.04,6.0,-0.001423872007040999,0.001423872007041,8.082e-12
2,-1.03,-1.03,6.0,-0.001453690507031,0.001453690507031,8.062e-12
2,-1.02,-1.02,6.0,-0.001483818007021,0.001483818007021,8.042e-12
2,-1.01,-1.01,6.0,-0.001514254507011,0.001514254507011,8.022e-12
2,-1.0,-1.0,6.0,-0.001545000007001,0.001545000007001,8.002e-12
2,-0.99,-0.99,6.0,-0.001576054506991,0.001576054506991,7.981999999999999e-12
2,-0.98,-0.98,6.0,-0.001607418006981,0.001607418006981,7.961999999999999e-12
2,-0.97,-0.97,6.0,-0.001639090506971,0.001639090506971,7.942e-12
2,-0.96,-0.96,6.0,-0.001671072006961,0.001671072006961,7.922000000000001e-12
2,-0.95,-0.95,6.0,-0.001703362506951,0.001703362506951,7.902e-12
2,-0.94,-0.94,6.0,-0.001735962006941,0.001735962006941,7.882e-12
2,-0.9299999999999999,-0.9299999999999999,6.0,-0.001768870506931,0.001768870506931,7.862e-12
2,-0.9199999999999999,-0.9199999999999999,6.0,-0.001802088006921,0.001802088006921,7.842e-12
2,-0.9099999999999999,-0.9099999999999999,6.0,-0.001835614506911,0.001835614506911,7.822e-12
2,-0.8999999999999999,-0.8999999999999999,6.0,-0.001869450006901001,0.001869450006901,7.802e-12
2,-0.8899999999999999,-0.8899999999999999,6.0,-0.001903594506891001,0.001903594506891001,7.781999999999999e-12
2,-0.8799999999999999,-0.8799999999999999,6.0,-0.001938048006881,0.001938048006881,7.761999999999999e-12
2,-0.8699999999999999,-0.8699999999999999,6.0,-0.001972810506871002,0.001972810506871001,7.741999999999998e-12
2,-0.8599999999999999,-0.8599999999999999,6.0,-0.002007882006861001,0.002007882006861001,7.722000000000001e-12
2,-0.8499999999999999,-0.8499999999999999,6.0,-0.002043262506851001,0.002043262506851001,7.702000000000001e-12
2,-0.8400000000000001,-0.8400000000000001,6.0,-0.002078952006841001,0.002078952006841,7.681999999999999e-12
2,-0.8300000000000001,-0.8300000000000001,6.0,-0.002114950506830999,0.002114950506831,7.662e-12
2,-0.8200000000000001,-0.8200000000000001,6.0,-0.002151258006821,0.002151258006821,7.642e-12
2,-0.81,-0.81,6.0,-0.002187874506811,0.002187874506811,7.622e-12
2,-0.8,-0.8,6.0,-0.002224800006801001,0.002224800006801,7.602e-12
2,-0.79,-0.79,6.0,-0.002262034506791,0.002262034506791,7.581999999999999e-12
2,-0.78,-0.78,6.0,-0.002299578006780999,0.002299578006781,7.561999999999999e-12
2,-0.77,-0.77,6.0,-0.002337430506771,0.002337430506771,7.542e-12
2,-0.76,-0.76,6.0,-0.002375592006760999,0.002375592006761,7.522000000000001e-12
2,-0.75,-0.75,6.0,-0.002414062506751,0.002414062506751,7.502e-12
2,-0.74,-0.74,6.0,-0.002452842006740999,0.002452842006741,7.481999999999999e-12
2,-0.73,-0.73,6.0,-0.002491930506731,0.002491930506731,7.462e-12
2,-0.72,-0.72,6.0,-0.002531328006721001,0.002531328006721,7.441999999999998e-12
2,-0.71,-0.71,6.0,-0.002571034506711,0.002571034506711,7.421999999999998e-12
2,-0.7,-0.7,6.0,-0.002611050006701002,0.002611050006701001,7.401999999999998e-12
2,-0.69,-0.69,6.0,-0.002651374506691001,0.002651374506691001,7.381999999999997e-12
2,-0.6799999999999999,-0.6799999999999999,6.0,-0.002692008006681001,0.002692008006681,7.361999999999995e-12
2,-0.6699999999999999,-0.6699999999999999,6.0,-0.002732950506671001,0.002732950506671001,7.341999999999995e-12
2,-0.6599999999999999,-0.6599999999999999,6.0,-0.002774202006661001,0.002774202006661001,7.321999999999992e-12
2,-0.6499999999999999,-0.6499999999999999,6.0,-0.002815762506651001,0.002815762506651001,7.301999999999988e-12
2,-0.6399999999999999,-0.6399999999999999,6.0,-0.002857632006641001,0.002857632006641001,7.281999999999981e-12
2,-0.6299999999999999,-0.6299999999999999,6.0,-0.002899810506631002,0.002899810506631001,7.261999999999973e-12
2,-0.6199999999999999,-0.6199999999999999,6.0,-0.002942298006621001,0.002942298006621001,7.241999999999961e-12
2,-0.6099999999999999,-0.6099999999999999,6.0,-0.002985094506611001,0.002985094506611001,7.221999999999942e-12
2,-0.5999999999999999,-0.5999999999999999,6.0,-0.003028200006601001,0.003028200006601001,7.201999999999915e-12
2,-0.5900000000000001,-0.5900000000000001,6.0,-0.003071614506591,0.003071614506591,7.181999999999875e-12
2,-0.5800000000000001,-0.5800000000000001,6.0,-0.003115338006581,0.003115338006581,7.161999999999818e-12
2,-0.5700000000000001,-0.5700000000000001,6.0,-0.003159370506571,0.003159370506571,7.141999999999731e-12
2,-0.56,-0.56,6.0,-0.003203712006561,0.003203712006561,7.121999999999605e-12
2,-0.55,-0.55,6.0,-0.003248362506551,0.003248362506551001,7.101999999999418e-12
2,-0.54,-0.54,6.0,-0.003293322006541,0.003293322006541,7.081999999999143e-12
2,-0.53,-0.53,6.0,-0.003338590506531,0.003338590506531,7.061999999998739e-12
2,-0.52,-0.52,6.0,-0.003384168006521001,0.003384168006521,7.041999999998143e-12
2,-0.51,-0.51,6.0,-0.003430054506511001,0.003430054506511,7.021999999997267e-12
2,-0.5,-0.5,6.0,-0.003476250006501,0.003476250006501,7.001999999995977e-12
2,-0.49,-0.49,6.0,-0.003522754506491001,0.003522754506491001,6.981999999994077e-12
2,-0.48,-0.48,6.0,-0.003569568006481001,0.003569568006481001,6.961999999991283e-12
2,-0.47,-0.47,6.0,-0.003616690506471001,0.003616690506471,6.941999999987168e-12
2,-0.46,-0.46,6.0,-0.003664122006461,0.003664122006461,6.921999999981111e-12
2,-0.45,-0.45,6.0,-0.003711862506451002,0.003711862506451001,6.901999999972195e-12
2,-0.4399999999999999,-0.4399999999999999,6.0,-0.003759912006441001,0.003759912006441001,6.881999999959071e-12
2,-0.4299999999999999,-0.4299999999999999,6.0,-0.003808270506431,0.003808270506431,6.861999999939754e-12
2,-0.4199999999999999,-0.4199999999999999,6.0,-0.003856938006421001,0.003856938006421001,6.841999999911316e-12
2,-0.4099999999999999,-0.4099999999999999,6.0,-0.003905914506411002,0.003905914506411001,6.821999999869457e-12
2,-0.3999999999999999,-0.3999999999999999,6.0,-0.003955200006401002,0.003955200006401001,6.801999999807841e-12
2,-0.3899999999999999,-0.3899999999999999,6.0,-0.004004794506391001,0.004004794506391,6.781999999717141e-12
2,-0.3799999999999999,-0.3799999999999999,6.0,-0.004054698006381002,0.004054698006381001,6.761999999583631e-12
2,-0.3699999999999999,-0.3699999999999999,6.0,-0.004104910506371,0.004104910506371,6.741999999387105e-12
2,-0.3599999999999999,-0.3599999999999999,6.0,-0.004155432006361003,0.004155432006361002,6.721999999097816e-12
2,-0.3499999999999999,-0.3499999999999999,6.0,-0.004206262506351002,0.004206262506351001,6.701999998671984e-12
2,-0.3399999999999999,-0.3399999999999999,6.0,-0.004257402006341,0.004257402006341,6.681999998045157e-12
2,-0.3300000000000001,-0.3300000000000001,6.0,-0.004308850506331001,0.004308850506331,6.661999997122468e-12
2,-0.3200000000000001,-0.3200000000000001,6.0,-0.004360608006321,0.004360608006321,6.641999995764264e-12
2,-0.3100000000000001,-0.3100000000000001,6.0,-0.004412674506311,0.004412674506311,6.621999993764989e-12
2,-0.3,-0.3,6.0,-0.004465050006301,0.004465050006301,6.601999990822049e-12
2,-0.29,-0.29,6.0,-0.004517734506291,0.004517734506290999,6.581999986490036e-12
2,-0.28,-0.28,6.0,-0.004570728006281,0.004570728006281,6.561999980113302e-12
2,-0.27,-0.27,6.0,-0.004624030506271001,0.004624030506271001,6.541999970726736e-12
2,-0.26,-0.26,6.0,-0.004677642006261001,0.004677642006261001,6.521999956909688e-12
2,-0.25,-0.25,6.0,-0.004731562506251001,0.004731562506251,6.501999936570965e-12
2,-0.24,-0.24,6.0,-0.004785792006241,0.004785792006241,6.481999906632317e-12
2,-0.23,-0.23,6.0,-0.004840330506231002,0.004840330506231001,6.461999862562559e-12
2,-0.22,-0.22,6.0,-0.004895178006221001,0.004895178006221001,6.441999797691778e-12
2,-0.21,-0.21,6.0,-0.004950334506211001,0.004950334506211,6.42199970220184e-12
2,-0.2,-0.2,6.0,-0.005005800006201001,0.005005800006201001,6.401999561640437e-12
2,-0.1899999999999999,-0.1899999999999999,6.0,-0.005061574506191001,0.005061574506191001,6.381999354733734e-12
2,-0.1799999999999999,-0.1799999999999999,6.0,-0.005117658006181001,0.005117658006181001,6.3619990501666e-12
2,-0.1699999999999999,-0.1699999999999999,6.0,-0.005174050506171001,0.005174050506171001,6.341998601843093e-12
2,-0.1599999999999999,-0.1599999999999999,6.0,-0.005230752006161001,0.005230752006161001,6.321997941909877e-12
2,-0.1499999999999999,-0.1499999999999999,6.0,-0.005287762506151002,0.005287762506151001,6.301996970486695e-12
2,-0.1399999999999999,-0.1399999999999999,6.0,-0.005345082006141001,0.005345082006141001,6.281995540549579e-12
2,-0.1299999999999999,-0.1299999999999999,6.0,-0.005402710506131001,0.005402710506131001,6.261993435678919e-12
2,-0.1199999999999999,-0.1199999999999999,6.0,-0.005460648006121002,0.005460648006121002,6.241990337304558e-12
2,-0.1099999999999999,-0.1099999999999999,6.0,-0.005518894506111002,0.005518894506111001,6.221985776490504e-12
2,-0.09999999999999987,-0.09999999999999987,6.0,-0.005577450006101001,0.005577450006101001,6.20197906296193e-12
2,-0.08999999999999986,-0.08999999999999986,6.0,-0.005636314506091001,0.005636314506091001,6.181969180632717e-12
2,-0.08000000000000007,-0.08000000000000007,6.0,-0.005695488006081001,0.005695488006081001,6.161954633821818e-12
2,-0.07000000000000006,-0.07000000000000006,6.0,-0.005754970506071,0.005754970506071,6.141933220883353e-12
2,-0.06000000000000005,-0.06000000000000005,6.0,-0.005814762006061001,0.005814762006061,6.121901700989614e-12
2,-0.05000000000000004,-0.05000000000000004,6.0,-0.005874862506051,0.005874862506051,6.101855303634909e-12
2,-0.04000000000000004,-0.04000000000000004,6.0,-0.005935272006041,0.005935272006041,6.081787006624091e-12
2,-0.03000000000000003,-0.03000000000000003,6.0,-0.005995990506031001,0.005995990506031001,6.061686473270061e-12
2,-0.02000000000000002,-0.02000000000000002,6.0,-0.006057018006021,0.006057018006021,6.041538487946085e-12
2,-0.01000000000000001,-0.01000000000000001,6.0,-0.006118354506011002,0.006118354506011001,6.021320653215276e-12
2,0.0,0.0,6.0,-0.006180000006001002,0.006180000006001001,6.001e-12
3,-2.0,-2.0,10.0,-1.2001e-11,1.2001e-11,1.4002e-11
3,-1.99,-1.99,10.0,-1.575119910000031e-07,1.575119910000003e-07,1.3982e-11
3,-1.98,-1.98,10.0,-6.300119809999857e-07,6.300119810000012e-07,1.3962e-11
3,-1.97,-1.97,10.0,-1.417511970999995e-06,1.417511971000002e-06,1.3942e-11
3,-1.96,-1.96,10.0,-2.520011961000058e-06,2.520011961000005e-06,1.3922e-11
3,-1.95,-1.95,10.0,-3.937511951000012e-06,3.937511951000007e-06,1.3902e-11
3,-1.94,-1.94,10.0,-5.670011940999992e-06,5.67001194100001e-06,1.3882e-11
3,-1.93,-1.93,10.0,-7.717511931e-06,7.717511931000013e-06,1.3862e-11
3,-1.92,-1.92,10.0,-1.008001192100009e-05,1.008001192100002e-05,1.3842e-11
3,-1.91,-1.91,10.0,-1.275751191100009e-05,1.275751191100002e-05,1.3822e-11
3,-1.9,-1.9,10.0,-1.575001190099996e-05,1.575001190100003e-05,1.3802e-11
3,-1.89,-1.89,10.0,-1.905751189100002e-05,1.905751189100003e-05,1.3782e-11
3,-1.88,-1.88,10.0,-2.268001188100016e-05,2.268001188100004e-05,1.3762e-11
3,-1.87,-1.87,10.0,-2.661751187099995e-05,2.661751187099995e-05,1.3742e-11
3,-1.86,-1.86,10.0,-3.087001186100004e-05,3.087001186100006e-05,1.3722e-11
3,-1.85,-1.85,10.0,-3.543751185099999e-05,3.543751185099996e-05,1.3702e-11
3,-1.84,-1.84,10.0,-4.032001184100002e-05,4.032001184099996e-05,1.3682e-11
3,-1.83,-1.83,10.0,-4.551751183100002e-05,4.551751183099996e-05,1.3662e-11
3,-1.82,-1.82,10.0,-5.103001182099999e-05,5.103001182099997e-05,1.3642e-11
3,-1.81,-1.81,10.0,-5.685751181100005e-05,5.685751181099997e-05,1.3622e-11
3,-1.8,-1.8,10.0,-6.300001180099975e-05,6.300001180099997e-05,1.3602e-11
3,-1.79,-1.79,10.0,-6.945751179100019e-05,6.945751179099997e-05,1.3582e-11
3,-1.78,-1.78,10.0,-7.623001178100005e-05,7.6230011781e-05,1.3562e-11
3,-1.77,-1.77,10.0,-8.3317511771e-05,8.331751177099998e-05,1.3542e-11
3,-1.76,-1.76,10.0,-9.072001176100024e-05,9.0720011761e-05,1.3522e-11
3,-1.75,-1.75,10.0,-9.843751175100013e-05,9.8437511751e-05,1.3502e-11
3,-1.74,-1.74,10.0,-0.0001064700117410001,0.000106470011741,1.3482e-11
3,-1.73,-1.73,10.0,-0.0001148175117310002,0.000114817511731,1.3462e-11
3,-1.72,-1.72,10.0,-0.0001234800117210001,0.000123480011721,1.3442e-11
3,-1.71,-1.71,10.0,-0.0001324575117110001,0.000132457511711,1.3422e-11
3,-1.7,-1.7,10.0,-0.0001417500117009999,0.000141750011701,1.3402e-11
3,-1.69,-1.69,10.0,-0.0001513575116910003,0.0001513575116910001,1.3382e-11
3,-1.68,-1.68,10.0,-0.0001612800116810001,0.0001612800116810001,1.3362e-11
3,-1.67,-1.67,10.0,-0.000171517511671,0.0001715175116710001,1.3342e-11
3,-1.66,-1.66,10.0,-0.000182070011661,0.0001820700116610001,1.3322e-11
3,-1.65,-1.65,10.0,-0.0001929375116510002,0.0001929375116510001,1.3302e-11
3,-1.64,-1.64,10.0,-0.0002041200116409999,0.0002041200116409999,1.3282e-11
3,-1.63,-1.63,10.0,-0.0002156175116310001,0.0002156175116310001,1.3262e-11
3,-1.62,-1.62,10.0,-0.0002274300116209996,0.0002274300116209999,1.3242e-11
3,-1.61,-1.61,10.0,-0.0002395575116110001,0.0002395575116110001,1.3222e-11
3,-1.6,-1.6,10.0,-0.0002520000116009997,0.0002520000116009999,1.3202e-11
3,-1.59,-1.59,10.0,-0.000264757511591,0.0002647575115910002,1.3182e-11
3,-1.58,-1.58,10.0,-0.0002778300115809998,0.0002778300115809999,1.3162e-11
3,-1.57,-1.57,10.0,-0.0002912175115710003,0.0002912175115709999,1.3142e-11
3,-1.56,-1.56,10.0,-0.0003049200115610002,0.000304920011561,1.3122e-11
3,-1.55,-1.55,10.0,-0.0003189375115509995,0.000318937511551,1.3102e-11
3,-1.54,-1.54,10.0,-0.000333270011541,0.0003332700115409999,1.3082e-11
3,-1.53,-1.53,10.0,-0.000347917511531,0.000347917511531,1.3062e-11
3,-1.52,-1.52,10.0,-0.0003628800115210006,0.000362880011521,1.3042e-11
3,-1.51,-1.51,10.0,-0.0003781575115110003,0.000378157511511,1.3022e-11
3,-1.5,-1.5,10.0,-0.0003937500115009998,0.000393750011501,1.3002e-11
3,-1.49,-1.49,10.0,-0.0004096575114910001,0.000409657511491,1.2982e-11
3,-1.48,-1.48,10.0,-0.0004258800114810002,0.0004258800114810001,1.2962e-11
3,-1.47,-1.47,10.0,-0.0004424175114710002,0.0004424175114710001,1.2942e-11
3,-1.46,-1.46,10.0,-0.000459270011461,0.0004592700114610001,1.2922e-11
3,-1.45,-1.45,10.0,-0.0004764375114510002,0.0004764375114510001,1.2902e-11
3,-1.44,-1.44,10.0,-0.0004939200114410002,0.0004939200114410001,1.2882e-11
3,-1.43,-1.43,10.0,-0.0005117175114310005,0.0005117175114310002,1.2862e-11
3,-1.42,-1.42,10.0,-0.0005298300114210002,0.0005298300114210001,1.2842e-11
3,-1.41,-1.41,10.0,-0.0005482575114110003,0.0005482575114109997,1.2822e-11
3,-1.4,-1.4,10.0,-0.0005670000114010002,0.0005670000114010002,1.2802e-11
3,-1.39,-1.39,10.0,-0.0005860575113909999,0.0005860575113909998,1.2782e-11
3,-1.38,-1.38,10.0,-0.0006054300113810004,0.0006054300113810002,1.2762e-11
3,-1.37,-1.37,10.0,-0.0006251175113709999,0.0006251175113709997,1.2742e-11
3,-1.36,-1.36,10.0,-0.0006451200113610001,0.0006451200113610004,1.2722e-11
3,-1.35,-1.35,10.0,-0.0006654375113509998,0.0006654375113509998,1.2702e-11
3,-1.34,-1.34,10.0,-0.0006860700113410002,0.0006860700113410003,1.2682e-11
3,-1.33,-1.33,10.0,-0.0007070175113310004,0.0007070175113309999,1.2662e-11
3,-1.32,-1.32,10.0,-0.0007282800113210005,0.0007282800113210003,1.2642e-11
3,-1.31,-1.31,10.0,-0.0007498575113110001,0.0007498575113109999,1.2622e-11
3,-1.3,-1.3,10.0,-0.0007717500113010004,0.0007717500113010004,1.2602e-11
3,-1.29,-1.29,10.0,-0.0007939575112910005,0.0007939575112910001,1.2582e-11
3,-1.28,-1.28,10.0,-0.0008164800112810001,0.000816480011281,1.2562e-11
3,-1.27,-1.27,10.0,-0.0008393175112709995,0.0008393175112709998,1.2542e-11
3,-1.26,-1.26,10.0,-0.0008624700112610005,0.000862470011261,1.2522e-11
3,-1.25,-1.25,10.0,-0.0008859375112510001,0.000885937511251,1.2502e-11
3,-1.24,-1.24,10.0,-0.000909720011241,0.000909720011241,1.2482e-11
3,-1.23,-1.23,10.0,-0.0009338175112309998,0.0009338175112309999,1.2462e-11
3,-1.22,-1.22,10.0,-0.0009582300112209998,0.0009582300112210002,1.2442e-11
3,-1.21,-1.21,10.0,-0.0009829575112110002,0.0009829575112110002,1.2422e-11
3,-1.2,-1.2,10.0,-0.001008000011201001,0.001008000011201,1.2402e-11
3,-1.19,-1.19,10.0,-0.001033357511191,0.001033357511191,1.2382e-11
3,-1.18,-1.18,10.0,-0.001059030011181,0.001059030011181,1.2362e-11
3,-1.17,-1.17,10.0,-0.001085017511171,0.001085017511171,1.2342e-11
3,-1.16,-1.16,10.0,-0.001111320011160999,0.001111320011161,1.2322e-11
3,-1.15,-1.15,10.0,-0.001137937511151,0.001137937511151,1.2302e-11
3,-1.14,-1.14,10.0,-0.001164870011141,0.001164870011141,1.2282e-11
3,-1.13,-1.13,10.0,-0.001192117511130999,0.001192117511131,1.2262e-11
3,-1.12,-1.12,10.0,-0.001219680011121,0.001219680011121,1.2242e-11
3,-1.11,-1.11,10.0,-0.001247557511111,0.001247557511111,1.2222e-11
3,-1.1,-1.1,10.0,-0.001275750011101,0.001275750011101,1.2202e-11
3,-1.09,-1.09,10.0,-0.001304257511091001,0.001304257511091001,1.2182e-11
3,-1.08,-1.08,10.0,-0.001333080011080999,0.001333080011081,1.2162e-11
3,-1.07,-1.07,10.0,-0.001362217511071001,0.001362217511071001,1.2142e-11
3,-1.06,-1.06,10.0,-0.001391670011061,0.001391670011061,1.2122e-11
3,-1.05,-1.05,10.0,-0.001421437511051,0.001421437511051,1.2102e-11
3,-1.04,-1.04,10.0,-0.001451520011041,0.001451520011041,1.2082e-11
3,-1.03,-1.03,10.0,-0.001481917511031,0.001481917511031,1.2062e-11
3,-1.02,-1.02,10.0,-0.001512630011021,0.001512630011021,1.2042e-11
3,-1.01,-1.01,10.0,-0.001543657511011,0.001543657511011,1.2022e-11
3,-1.0,-1.0,10.0,-0.001575000011001,0.001575000011001,1.2002e-11
3,-0.99,-0.99,10.0,-0.001606657510991,0.001606657510991,1.1982e-11
3,-0.98,-0.98,10.0,-0.001638630010981,0.001638630010981,1.1962e-11
3,-0.97,-0.97,10.0,-0.001670917510971,0.001670917510971,1.1942e-11
3,-0.96,-0.96,10.0,-0.001703520010961,0.001703520010961,1.1922e-11
3,-0.95,-0.95,10.0,-0.001736437510951,0.001736437510951,1.1902e-11
3,-0.94,-0.94,10.0,-0.001769670010941,0.001769670010941,1.1882e-11
3,-0.9299999999999999,-0.9299999999999999,10.0,-0.001803217510931,0.001803217510931,1.1862e-11
3,-0.9199999999999999,-0.9199999999999999,10.0,-0.001837080010921,0.001837080010921,1.1842e-11
3,-0.9099999999999999,-0.9099999999999999,10.0,-0.001871257510911,0.001871257510911,1.1822e-11
3,-0.8999999999999999,-0.8999999999999999,10.0,-0.001905750010901,0.001905750010901,1.1802e-11
3,-0.8899999999999999,-0.8899999999999999,10.0,-0.001940557510891,0.001940557510891,1.1782e-11
3,-0.8799999999999999,-0.8799999999999999,10.0,-0.001975680010881,0.001975680010881001,1.1762e-11
3,-0.8699999999999999,-0.8699999999999999,10.0,-0.002011117510871001,0.002011117510871001,1.1742e-11
3,-0.8599999999999999,-0.8599999999999999,10.0,-0.002046870010861,0.002046870010861001,1.1722e-11
3,-0.8499999999999999,-0.8499999999999999,10.0,-0.002082937510851001,0.002082937510851,1.1702e-11
3,-0.8400000000000001,-0.8400000000000001,10.0,-0.002119320010841,0.002119320010841,1.1682e-11
3,-0.8300000000000001,-0.8300000000000001,10.0,-0.002156017510831,0.002156017510831,1.1662e-11
3,-0.8200000000000001,-0.8200000000000001,10.0,-0.002193030010821,0.002193030010821,1.1642e-11
3,-0.81,-0.81,10.0,-0.002230357510811,0.002230357510811,1.1622e-11
3,-0.8,-0.8,10.0,-0.002268000010801001,0.002268000010801,1.1602e-11
3,-0.79,-0.79,10.0,-0.002305957510791,0.002305957510791,1.1582e-11
3,-0.78,-0.78,10.0,-0.002344230010781,0.002344230010781,1.1562e-11
3,-0.77,-0.77,10.0,-0.002382817510770999,0.002382817510771,1.1542e-11
3,-0.76,-0.76,10.0,-0.002421720010761001,0.002421720010761,1.1522e-11
3,-0.75,-0.75,10.0,-0.002460937510751,0.002460937510751,1.1502e-11
3,-0.74,-0.74,10.0,-0.002500470010741,0.002500470010741,1.1482e-11
3,-0.73,-0.73,10.0,-0.002540317510731001,0.002540317510731,1.1462e-11
3,-0.72,-0.72,10.0,-0.002580480010721,0.002580480010721,1.1442e-11
3,-0.71,-0.71,10.0,-0.002620957510711,0.002620957510711,1.1422e-11
3,-0.7,-0.7,10.0,-0.002661750010701,0.002661750010701,1.1402e-11
3,-0.69,-0.69,10.0,-0.002702857510691001,0.002702857510691001,1.1382e-11
3,-0.6799999999999999,-0.6799999999999999,10.0,-0.002744280010681001,0.002744280010681,1.1362e-11
3,-0.6699999999999999,-0.6699999999999999,10.0,-0.002786017510671001,0.002786017510671,1.134199999999999e-11
3,-0.6599999999999999,-0.6599999999999999,10.0,-0.002828070010661001,0.002828070010661001,1.132199999999999e-11
3,-0.6499999999999999,-0.6499999999999999,10.0,-0.002870437510651,0.002870437510651001,1.130199999999999e-11
3,-0.6399999999999999,-0.6399999999999999,10.0,-0.002913120010641001,0.002913120010641,1.128199999999998e-11
3,-0.6299999999999999,-0.6299999999999999,10.0,-0.002956117510631001,0.002956117510631,1.126199999999997e-11
3,-0.6199999999999999,-0.6199999999999999,10.0,-0.002999430010621,0.002999430010621001,1.124199999999996e-11
3,-0.6099999999999999,-0.6099999999999999,10.0,-0.003043057510611001,0.003043057510611001,1.122199999999994e-11
3,-0.5999999999999999,-0.5999999999999999,10.0,-0.003087000010601002,0.003087000010601001,1.120199999999992e-11
3,-0.5900000000000001,-0.5900000000000001,10.0,-0.003131257510590999,0.003131257510590999,1.118199999999988e-11
3,-0.5800000000000001,-0.5800000000000001,10.0,-0.003175830010581,0.003175830010581,1.116199999999982e-11
3,-0.5700000000000001,-0.5700000000000001,10.0,-0.003220717510571001,0.003220717510570999,1.114199999999973e-11
3,-0.56,-0.56,10.0,-0.003265920010561001,0.003265920010561,1.11219999999996e-11
3,-0.55,-0.55,10.0,-0.003311437510551001,0.003311437510551,1.110199999999942e-11
3,-0.54,-0.54,10.0,-0.003357270010541,0.003357270010540999,1.108199999999914e-11
3,-0.53,-0.53,10.0,-0.003403417510531,0.003403417510531,1.106199999999874e-11
3,-0.52,-0.52,10.0,-0.003449880010521,0.003449880010521,1.104199999999814e-11
3,-0.51,-0.51,10.0,-0.003496657510511001,0.003496657510511,1.102199999999727e-11
3,-0.5,-0.5,10.0,-0.003543750010500999,0.003543750010501,1.100199999999598e-11
3,-0.49,-0.49,10.0,-0.003591157510491,0.003591157510491,1.098199999999408e-11
3,-0.48,-0.48,10.0,-0.003638880010480999,0.003638880010481,1.096199999999128e-11
3,-0.47,-0.47,10.0,-0.003686917510471,0.003686917510471,1.094199999998717e-11
3,-0.46,-0.46,10.0,-0.003735270010461,0.003735270010461,1.092199999998111e-11
3,-0.45,-0.45,10.0,-0.003783937510451,0.003783937510451,1.09019999999722e-11
3,-0.4399999999999999,-0.4399999999999999,10.0,-0.003832920010441001,0.003832920010441001,1.088199999995907e-11
3,-0.4299999999999999,-0.4299999999999999,10.0,-0.003882217510431,0.003882217510431,1.086199999993975e-11
3,-0.4199999999999999,-0.4199999999999999,10.0,-0.003931830010421001,0.003931830010421001,1.084199999991132e-11
3,-0.4099999999999999,-0.4099999999999999,10.0,-0.003981757510411001,0.003981757510411001,1.082199999986946e-11
3,-0.3999999999999999,-0.3999999999999999,10.0,-0.004032000010401,0.004032000010401001,1.080199999980784e-11
3,-0.3899999999999999,-0.3899999999999999,10.0,-0.004082557510391001,0.004082557510391,1.078199999971714e-11
3,-0.3799999999999999,-0.3799999999999999,10.0,-0.004133430010381,0.004133430010381,1.076199999958363e-11
3,-0.3699999999999999,-0.3699999999999999,10.0,-0.004184617510371001,0.004184617510371001,1.07419999993871e-11
3,-0.3599999999999999,-0.3599999999999999,10.0,-0.004236120010361001,0.004236120010361001,1.072199999909782e-11
3,-0.3499999999999999,-0.3499999999999999,10.0,-0.004287937510351001,0.004287937510351001,1.070199999867198e-11
3,-0.3399999999999999,-0.3399999999999999,10.0,-0.004340070010341,0.004340070010341,1.068199999804516e-11
3,-0.3300000000000001,-0.3300000000000001,10.0,-0.004392517510331,0.004392517510331,1.066199999712247e-11
3,-0.3200000000000001,-0.3200000000000001,10.0,-0.004445280010321,0.004445280010321,1.064199999576427e-11
3,-0.3100000000000001,-0.3100000000000001,10.0,-0.004498357510311,0.004498357510311,1.062199999376499e-11
3,-0.3,-0.3,10.0,-0.004551750010301,0.004551750010300999,1.060199999082205e-11
3,-0.29,-0.29,10.0,-0.004605457510291,0.004605457510290999,1.058199998649004e-11
3,-0.28,-0.28,10.0,-0.004659480010281,0.004659480010281,1.05619999801133e-11
3,-0.27,-0.27,10.0,-0.004713817510270999,0.004713817510271,1.054199997072673e-11
3,-0.26,-0.26,10.0,-0.004768470010261001,0.004768470010261001,1.052199995690969e-11
3,-0.25,-0.25,10.0,-0.004823437510250999,0.004823437510250999,1.050199993657097e-11
3,-0.24,-0.24,10.0,-0.004878720010240999,0.004878720010240999,1.048199990663232e-11
3,-0.23,-0.23,10.0,-0.004934317510231,0.004934317510231,1.046199986256256e-11
3,-0.22,-0.22,10.0,-0.004990230010221,0.004990230010221,1.044199979769178e-11
3,-0.21,-0.21,10.0,-0.005046457510210999,0.005046457510210999,1.042199970220184e-11
3,-0.2,-0.2,10.0,-0.005103000010201001,0.005103000010201001,1.040199956164044e-11
3,-0.1899999999999999,-0.1899999999999999,10.0,-0.005159857510191,0.005159857510191,1.038199935473373e-11
3,-0.1799999999999999,-0.1799999999999999,10.0,-0.005217030010181,0.005217030010181,1.03619990501666e-11
3,-0.1699999999999999,-0.1699999999999999,10.0,-0.005274517510171,0.005274517510171001,1.034199860184309e-11
