case,vtest,v(ref),v(out),v(vcc),i(vcc),ic(q1),ib(q1),i(vtest),i(rr),ic(q2),ib(q2)
1,3.4,4.307451987392975,3.4,5.0,-0.008596800717518338,-0.004250774987097562,-2.833850060651667e-05,0.004289348730125209,0.004307451987392975,-0.004289348730125125,-2.833849968907271e-05
1,3.425,4.307451987393123,3.425,5.0,-0.008595738023721822,-0.004250774987073049,-2.833850060637378e-05,0.004288286036328581,0.004307451987393123,-0.004288286036328626,-2.83384997139159e-05
1,3.45,4.307451987393273,3.45,5.0,-0.008594675329925305,-0.004250774987048379,-2.833850060622025e-05,0.004287223342531954,0.004307451987393273,-0.004287223342531993,-2.833849973876235e-05
1,3.475,4.307451987393422,3.475,5.0,-0.008593612636129011,-0.004250774987023863,-2.833850060602271e-05,0.004286160648735438,0.004307451987393423,-0.004286160648735489,-2.833849976359264e-05
1,3.5,4.307451987393572,3.5,5.0,-0.008592549942332495,-0.004250774986999349,-2.83385006058668e-05,0.004285097954939032,0.004307451987393572,-0.004285097954939051,-2.833849978842282e-05
1,3.525,4.307451987393722,3.525,5.0,-0.0085914872485362,-0.004250774986974679,-2.83385006057135e-05,0.004284035261142516,0.004307451987393722,-0.004284035261142427,-2.83384998132556e-05
1,3.55,4.30745198739387,3.55,5.0,-0.00859042455474035,-0.004250774986950455,-2.833850060555867e-05,0.004282972567346333,0.00430745198739387,-0.004282972567346253,-2.833849983811473e-05
1,3.575,4.307451987394019,3.575,5.0,-0.008589361860943834,-0.004250774986925775,-2.83385006053878e-05,0.004281909873549816,0.004307451987394019,-0.004281909873549673,-2.833849986294383e-05
1,3.6,4.307451987394169,3.6,5.0,-0.00858829916714754,-0.004250774986901261,-2.833850060521802e-05,0.004280847179753189,0.004307451987394168,-0.004280847179753271,-2.833849988777401e-05
1,3.625,4.307451987394318,3.625,5.0,-0.008587236473351245,-0.004250774986876747,-2.833850060504812e-05,0.004279784485956784,0.004307451987394318,-0.004279784485956855,-2.833849991261796e-05
1,3.65,4.307451987394467,3.65,5.0,-0.008586173779555173,-0.004250774986852219,-2.833850060489211e-05,0.004278721792160378,0.004307451987394467,-0.004278721792160462,-2.833849993744814e-05
1,3.675,4.307451987394616,3.675,5.0,-0.008585111085758657,-0.004250774986827648,-2.83385006047362e-05,0.004277659098364084,0.004307451987394616,-0.004277659098364028,-2.83384999622922e-05
1,3.7,4.307451987394766,3.7,5.0,-0.008584048391962806,-0.004250774986803294,-2.833850060457086e-05,0.004276596404567901,0.004307451987394766,-0.004276596404567823,-2.833849998711295e-05
1,3.725,4.307451987394914,3.725,5.0,-0.00858298569816629,-0.004250774986778634,-2.833850060438188e-05,0.004275533710771384,0.004307451987394914,-0.00427553371077131,-2.83385000119518e-05
1,3.75,4.307451987395064,3.75,5.0,-0.008581923004370662,-0.004250774986754254,-2.833850060423053e-05,0.004274471016975201,0.004307451987395064,-0.004274471016975128,-2.833850003678654e-05
1,3.775,4.307451987395213,3.775,5.0,-0.008580860310573701,-0.004250774986729463,-2.833850060405857e-05,0.004273408323178463,0.004307451987395213,-0.004273408323178509,-2.833850006161455e-05
1,3.8,4.307451987395362,3.8,5.0,-0.008579797616777851,-0.004250774986705072,-2.833850060391752e-05,0.004272345629382279,0.004307451987395362,-0.00427234562938233,-2.83385000864597e-05
1,3.825,4.307451987395511,3.825,5.0,-0.008578734922981779,-0.004250774986680532,-2.833850060373299e-05,0.004271282935586096,0.00430745198739551,-0.004271282935585999,-2.833850011130289e-05
1,3.85,4.30745198739566,3.85,5.0,-0.008577672229184818,-0.00425077498665588,-2.833850060357599e-05,0.004270220241789469,0.004307451987395659,-0.004270220241789554,-2.833850013613198e-05
1,3.875,4.30745198739581,3.875,5.0,-0.00857660953538919,-0.004250774986631513,-2.833850060341065e-05,0.004269157547993507,0.00430745198739581,-0.004269157547993421,-2.833850016096661e-05
1,3.9,4.30745198739596,3.9,5.0,-0.008575546841592674,-0.004250774986606844,-2.833850060325474e-05,0.004268094854197102,0.00430745198739596,-0.004268094854196984,-2.833850018581078e-05
1,3.925,4.307451987396109,3.925,5.0,-0.008574484147797268,-0.004250774986582465,-2.83385006031022e-05,0.004267032160400919,0.00430745198739611,-0.004267032160400891,-2.83385002106582e-05
1,3.95,4.307451987396257,3.95,5.0,-0.008573421454000973,-0.004250774986557957,-2.833850060292807e-05,0.004265969466604735,0.004307451987396257,-0.004265969466604612,-2.833850023548393e-05
1,3.975,4.307451987396408,3.975,5.0,-0.008572358760205123,-0.004250774986533395,-2.83385006027765e-05,0.004264906772808441,0.004307451987396408,-0.004264906772808374,-2.833850026030447e-05
1,4.0,4.307451987396556,4.0,5.0,-0.008571296066408607,-0.004250774986508896,-2.833850060260596e-05,0.004263844079012147,0.004307451987396556,-0.004263844079012131,-2.833850028517498e-05
1,4.025,4.307451987396706,4.025,5.0,-0.008570233372612979,-0.004250774986484366,-2.833850060245059e-05,0.004262781385215964,0.004307451987396706,-0.004262781385215928,-2.833850031000462e-05
1,4.05,4.307451987396854,4.05,5.0,-0.008569170678816462,-0.004250774986459715,-2.833850060227907e-05,0.004261718691419558,0.004307451987396855,-0.004261718691419583,-2.833850033484423e-05
1,4.075,4.307451987397003,4.075,5.0,-0.008568107985020612,-0.004250774986435478,-2.833850060212435e-05,0.004260655997623708,0.004307451987397003,-0.004260655997623698,-2.833850035965522e-05
1,4.100000000000001,4.307451987397154,4.100000000000001,5.0,-0.008567045291224762,-0.004250774986410819,-2.833850060195771e-05,0.004259593303827192,0.004307451987397154,-0.00425959330382737,-2.833850038450123e-05
1,4.125,4.3074519873973,4.125,5.0,-0.008565982597428912,-0.004250774986386272,-2.83385006017966e-05,0.004258530610031119,0.004307451987397301,-0.00425853061003117,-2.833850040934714e-05
1,4.15,4.30745198739745,4.15,5.0,-0.008564919903632617,-0.004250774986361752,-2.833850060163039e-05,0.004257467916234936,0.004307451987397451,-0.004257467916234997,-2.833850043418697e-05
1,4.175,4.307451987397601,4.175,5.0,-0.008563857209836101,-0.004250774986337082,-2.833850060146104e-05,0.004256405222438642,0.004307451987397602,-0.004256405222438633,-2.833850045907212e-05
1,4.2,4.30745198739775,4.2,5.0,-0.00856279451604025,-0.004250774986312556,-2.833850060131847e-05,0.004255342528642236,0.00430745198739775,-0.0042553425286423,-2.833850048399955e-05
1,4.225000000000001,4.307451987397902,4.225000000000001,5.0,-0.008561731822243734,-0.004250774986287881,-2.833850060112483e-05,0.004254279834845498,0.004307451987397902,-0.004254279834845533,-2.833850050907238e-05
1,4.25,4.307451987398054,4.25,5.0,-0.008560669128445664,-0.004250774986262637,-2.833850060095873e-05,0.004253217141047316,0.004307451987398054,-0.004253217141047342,-2.833850053458853e-05
1,4.275,4.307451987398214,4.275,5.0,-0.008559606434644484,-0.004250774986236504,-2.833850060078461e-05,0.004252154447246026,0.004307451987398215,-0.004252154447246117,-2.833850056118813e-05
1,4.3,4.307451987398391,4.3,5.0,-0.008558543740834423,-0.004250774986207189,-2.833850060058164e-05,0.004251091753435854,0.004307451987398391,-0.004251091753435956,-2.833850059063669e-05
1,4.325,4.307451987398615,4.325,5.0,-0.00855748104700238,-0.004250774986170838,-2.83385006003506e-05,0.004250029059603588,0.004307451987398615,-0.004250029059603625,-2.833850062761969e-05
1,4.350000000000001,4.307451987398953,4.350000000000001,5.0,-0.008556418353110606,-0.004250774986114641,-2.833850059997026e-05,0.004248966365711704,0.004307451987398953,-0.004248966365711773,-2.833850068432314e-05
1,4.375,4.307451987399607,4.375,5.0,-0.00855535565906429,-0.004250774986007498,-2.83385005992741e-05,0.00424790367166461,0.004307451987399607,-0.004247903671664451,-2.833850079302959e-05
1,4.4,4.307451987401079,4.4,5.0,-0.008554292964608967,-0.00425077498576547,-2.833850059764682e-05,0.004246840977207733,0.00430745198740108,-0.004246840977207744,-2.833850103824663e-05
1,4.425,4.307451987404712,4.425,5.0,-0.008553230269079615,-0.004250774985168747,-2.833850059366899e-05,0.004245778281674717,0.004307451987404712,-0.004245778281674733,-2.833850164253907e-05
1,4.45,4.307451987414012,4.45,5.0,-0.008552167570727187,-0.004250774983640062,-2.833850058346946e-05,0.004244715583313186,0.004307451987414012,-0.004244715583313166,-2.833850319061736e-05
1,4.475000000000001,4.30745198743822,4.475000000000001,5.0,-0.008551104864955805,-0.004250774979661539,-2.833850055696701e-05,0.004243652877517268,0.004307451987438221,-0.004243652877517217,-2.833850721990739e-05
1,4.5,4.30745198750162,4.5,5.0,-0.008550042139681802,-0.004250774969242239,-2.833850048750792e-05,0.004242590152179759,0.00430745198750162,-0.004242590152179751,-2.83385177719497e-05
1,4.525,4.307451987668043,4.525,5.0,-0.008548979363147247,-0.00425077494189125,-2.833850030514989e-05,0.004241527375478893,0.004307451987668043,-0.004241527375478934,-2.833854547159361e-05
1,4.55,4.307451988105307,4.55,5.0,-0.008547916451878246,-0.004250774870029314,-2.83384998260777e-05,0.004240464463772797,0.004307451988105307,-0.004240464463772792,-2.833861825025203e-05
1,4.575,4.307451989254584,4.575,5.0,-0.00854685318646542,-0.004250774681151551,-2.833849856691316e-05,0.00423940119721089,0.004307451989254584,-0.004239401197210819,-2.833880953632734e-05
1,4.600000000000001,4.307451992275649,4.600000000000001,5.0,-0.008545788990207193,-0.004250774184654464,-2.833849525689987e-05,0.004238336997931413,0.004307451992275649,-0.004238336997931466,-2.833931236442388e-05
1,4.625,4.307452000217435,4.625,5.0,-0.008544722347274991,-0.004250772879462471,-2.83384865556464e-05,0.004237270347057231,0.004307452000217434,-0.004237270347057128,-2.834063419946146e-05
1,4.65,4.307452021095196,4.65,5.0,-0.008543649273405673,-0.004250769448309798,-2.833846368129305e-05,0.004236197252310503,0.004307452021095197,-0.004236197252310499,-2.834410910420259e-05
1,4.675,4.307452075980048,4.675,5.0,-0.008542559296250696,-0.00425076042827879,-2.833840354774333e-05,0.00423510722027054,0.004307452075980048,-0.004235107220270407,-2.835324415361264e-05
1,4.7,4.307452220264989,4.7,5.0,-0.008541424890230909,-0.004250736715899471,-2.833824546520864e-05,0.004233972669965724,0.004307452220264989,-0.004233972669965684,-2.837725890047745e-05
1,4.725000000000001,4.307452599568495,4.725000000000001,5.0,-0.00854017370871274,-0.004250674380144304,-2.833782989351114e-05,0.004232721109143522,0.004307452599568495,-0.004232721109143466,-2.844038953184593e-05
1,4.75,4.307453596682056,4.75,5.0,-0.008538615611973999,-0.004250510515549308,-2.833673746286682e-05,0.004231162015284617,0.004307453596682055,-0.00423116201528465,-2.860634367734931e-05
1,4.775,4.307456217764997,4.775,5.0,-0.008536250961984404,-0.004250079795246521,-2.833386599418474e-05,0.004228794744168485,0.004307456217764997,-0.004228794744168594,-2.904255657493475e-05
1,4.800000000000001,4.307463107174383,4.800000000000001,5.0,-0.008531767410376867,-0.004248947899699004,-2.832632002387791e-05,0.004224304303202198,0.004307463107174383,-0.004224304303202324,-3.018888745166034e-05
1,4.825,4.30748120968887,4.825,5.0,-0.008521721885862421,-0.004245975161608419,-2.830650176993059e-05,0.004214240676173264,0.00430748120968887,-0.004214240676173161,-3.319954631079525e-05
1,4.850000000000001,4.30752873836826,4.850000000000001,5.0,-0.008497108280995924,-0.004238180046328886,-2.82545343346719e-05,0.004189579542627442,0.00430752873836826,-0.004189579542627533,-4.109415770477359e-05
1,4.875,4.307653268212914,4.875,5.0,-0.008434554559381136,-0.004217823875064542,-2.811882652610813e-05,0.004126901291167995,0.004307653268212914,-0.004126901291167977,-6.171056662241075e-05
1,4.9,4.307977794324838,4.9,5.0,-0.008274653348491423,-0.004165233686934618,-2.776822527159246e-05,0.003966675554155308,0.004307977794324838,-0.003966675554155227,-0.0001149758821301372
1,4.925000000000001,4.308811896907277,4.925000000000001,5.0,-0.00787441614126494,-0.004033054427647581,-2.688703020884016e-05,0.003565604244357368,0.004308811896907277,-0.003565604244357359,-0.0002488704390510054
1,4.95,4.310883708529382,4.95,5.0,-0.006935842597863617,-0.003722602030315447,-2.48173475578871e-05,0.00262495888933395,0.004310883708529382,-0.002624958889333953,-0.0005634643306562245
1,4.975000000000001,4.315646851355643,4.975000000000001,5.0,-0.00504373978506345,-0.003096488024038795,-2.064325417795623e-05,0.0007280929337053627,0.004315646851355643,-0.0007280929337053191,-0.001198515573141312
1,5.0,4.325103703552737,5.0,5.0,-0.002176873387549405,-0.002148230315328532,-1.432153611042176e-05,-0.002148230316003419,0.004325103703552737,0.002148230316003419,-0.002162551852113841
2,0.0,4.327723958312742,0.0,5.0,-0.003992423534342149,-0.001941263740235258,-1.294175894050661e-05,0.002025276280563593,0.001967147253778519,-0.002025276280563607,-1.294175460279066e-05
2,0.025,4.327723958313067,0.025,5.0,-0.003991938218356528,-0.001941263740210649,-1.294175894034024e-05,0.002024790964577972,0.001967147253778667,-0.002024790964577892,-1.294175462762426e-05
2,0.05,4.327723958313394,0.05,5.0,-0.003991452902370796,-0.001941263740186068,-1.294175894017208e-05,0.002024305648592184,0.001967147253778815,-0.002024305648592199,-1.294175465246306e-05
2,0.07500000000000001,4.327723958313721,0.07500000000000001,5.0,-0.003990967586385619,-0.001941263740161601,-1.29417589400287e-05,0.002023820332606674,0.001967147253778964,-0.002023820332606665,-1.294175467729888e-05
2,0.1,4.327723958314048,0.1,5.0,-0.003990482270400331,-0.001941263740137131,-1.294175893985436e-05,0.002023335016621108,0.001967147253779113,-0.002023335016621114,-1.294175470213145e-05
2,0.125,4.327723958314376,0.125,5.0,-0.003989996954415043,-0.001941263740112651,-1.29417589397029e-05,0.002022849700635654,0.001967147253779262,-0.00202284970063559,-1.294175472695919e-05
2,0.15,4.327723958314701,0.15,5.0,-0.003989511638429533,-0.001941263740088125,-1.294175893953013e-05,0.002022364384649977,0.00196714725377941,-0.002022364384650006,-1.294175475180027e-05
2,0.175,4.327723958315029,0.175,5.0,-0.003989026322443912,-0.001941263740063527,-1.294175893936495e-05,0.002021879068664467,0.001967147253779558,-0.002021879068664368,-1.294175477664205e-05
2,0.2,4.327723958315354,0.2,5.0,-0.003988541006458846,-0.001941263740039131,-1.294175893920693e-05,0.002021393752679013,0.001967147253779706,-0.002021393752678961,-1.294175480147017e-05
2,0.225,4.327723958315682,0.225,5.0,-0.003988055690473225,-0.00194126374001454,-1.294175893904186e-05,0.002020908436693392,0.001967147253779855,-0.002020908436693348,-1.294175482631201e-05
2,0.25,4.327723958316009,0.25,5.0,-0.003987570374487603,-0.001941263739989869,-1.294175893888015e-05,0.002020423120707715,0.001967147253780004,-0.00202042312070767,-1.294175485115032e-05
2,0.275,4.327723958316336,0.275,5.0,-0.003987085058502204,-0.001941263739965342,-1.294175893871432e-05,0.002019937804722149,0.001967147253780153,-0.002019937804722152,-1.294175487599834e-05
2,0.3,4.327723958316663,0.3,5.0,-0.003986599742516916,-0.001941263739940947,-1.294175893854058e-05,0.00201945248873675,0.001967147253780301,-0.002019452488736782,-1.294175490082461e-05
2,0.325,4.32772395831699,0.325,5.0,-0.003986114426531628,-0.001941263739916338,-1.294175893838613e-05,0.00201896717275124,0.00196714725378045,-0.002018967172751224,-1.294175492565631e-05
2,0.35,4.327723958317316,0.35,5.0,-0.003985629110546673,-0.001941263739892015,-1.294175893821776e-05,0.002018481856765952,0.001967147253780598,-0.002018481856765945,-1.294175495049484e-05
2,0.375,4.327723958317643,0.375,5.0,-0.003985143794561163,-0.00194126373986729,-1.294175893805572e-05,0.002017996540780276,0.001967147253780747,-0.002017996540780274,-1.294175497533283e-05
2,0.4,4.327723958317971,0.4,5.0,-0.003984658478575653,-0.001941263739842748,-1.294175893789672e-05,0.002017511224794877,0.001967147253780896,-0.00201751122479481,-1.294175500016686e-05
2,0.425,4.327723958318296,0.425,5.0,-0.003984173162590476,-0.001941263739818349,-1.294175893772791e-05,0.002017025908809533,0.001967147253781044,-0.002017025908809499,-1.294175502500501e-05
2,0.45,4.327723958318623,0.45,5.0,-0.003983687846604966,-0.001941263739793685,-1.29417589375732e-05,0.002016540592823912,0.001967147253781192,-0.002016540592823934,-1.294175504984338e-05
2,0.475,4.327723958318949,0.475,5.0,-0.003983202530620122,-0.001941263739769286,-1.294175893739745e-05,0.002016055276838735,0.00196714725378134,-0.002016055276838648,-1.294175507467454e-05
2,0.5,4.327723958319277,0.5,5.0,-0.00398271721463439,-0.001941263739744627,-1.294175893723764e-05,0.002015569960853114,0.00196714725378149,-0.002015569960853108,-1.294175509951475e-05
2,0.525,4.327723958319605,0.525,5.0,-0.003982231898649213,-0.001941263739720098,-1.294175893707994e-05,0.002015084644867715,0.001967147253781638,-0.002015084644867719,-1.294175512435702e-05
2,0.55,4.327723958319931,0.55,5.0,-0.003981746582664258,-0.001941263739695686,-1.294175893690994e-05,0.002014599328882538,0.001967147253781787,-0.002014599328882449,-1.294175514918703e-05
2,0.5750000000000001,4.327723958320257,0.5750000000000001,5.0,-0.003981261266679081,-0.001941263739671163,-1.294175893675414e-05,0.002014114012897084,0.001967147253781935,-0.002014114012897088,-1.294175517403126e-05
2,0.6000000000000001,4.327723958320584,0.6000000000000001,5.0,-0.003980775950694015,-0.001941263739646703,-1.2941758936583e-05,0.002013628696911851,0.001967147253782084,-0.002013628696911804,-1.294175519885314e-05
2,0.625,4.327723958320909,0.625,5.0,-0.003980290634708616,-0.001941263739622165,-1.294175893642215e-05,0.002013143380926452,0.001967147253782231,-0.002013143380926443,-1.294175522369926e-05
2,0.65,4.327723958321236,0.65,5.0,-0.00397980531872355,-0.00194126373959763,-1.294175893625633e-05,0.002012658064941164,0.00196714725378238,-0.002012658064941109,-1.29417552485334e-05
2,0.675,4.327723958321564,0.675,5.0,-0.003979320002738373,-0.00194126373957304,-1.294175893609001e-05,0.00201217274895571,0.001967147253782529,-0.002012172748955718,-1.294175527336711e-05
2,0.7000000000000001,4.327723958321892,0.7000000000000001,5.0,-0.003978834686753085,-0.001941263739548449,-1.294175893593188e-05,0.002011687432970422,0.001967147253782678,-0.002011687432970345,-1.2941755298209e-05
2,0.7250000000000001,4.327723958322219,0.7250000000000001,5.0,-0.00397834937076802,-0.001941263739524041,-1.29417589357719e-05,0.002011202116985245,0.001967147253782827,-0.002011202116985183,-1.294175532304205e-05
2,0.75,4.327723958322544,0.75,5.0,-0.003977864054782509,-0.001941263739499376,-1.294175893561209e-05,0.002010716800999734,0.001967147253782974,-0.002010716800999762,-1.29417553478892e-05
2,0.775,4.327723958322871,0.775,5.0,-0.003977378738797777,-0.001941263739474992,-1.29417589354345e-05,0.002010231485014724,0.001967147253783123,-0.002010231485014619,-1.294175537271851e-05
2,0.8,4.327723958323198,0.8,5.0,-0.0039768934228126,-0.001941263739450452,-1.294175893527366e-05,0.002009746169029381,0.001967147253783272,-0.002009746169029356,-1.294175539755769e-05
2,0.8250000000000001,4.327723958323525,0.8250000000000001,5.0,-0.003976408106827423,-0.001941263739425858,-1.294175893511233e-05,0.002009260853044037,0.001967147253783421,-0.002009260853044044,-1.294175542239639e-05
2,0.8500000000000001,4.32772395832385,0.8500000000000001,5.0,-0.003975922790842468,-0.001941263739401317,-1.294175893495344e-05,0.002008775537058805,0.001967147253783568,-0.002008775537058802,-1.294175544723053e-05
2,0.875,4.327723958324179,0.875,5.0,-0.003975437474857069,-0.001941263739376717,-1.294175893479721e-05,0.002008290221073572,0.001967147253783718,-0.00200829022107351,-1.294175547206737e-05
2,0.9,4.327723958324507,0.9,5.0,-0.003974952158872114,-0.001941263739352258,-1.294175893463187e-05,0.002007804905088395,0.001967147253783867,-0.002007804905088368,-1.2941755496902e-05
2,0.925,4.327723958324831,0.925,5.0,-0.00397446684288727,-0.00194126373932772,-1.294175893447097e-05,0.002007319589103218,0.001967147253784014,-0.002007319589103168,-1.294175552174113e-05
2,0.9500000000000001,4.327723958325159,0.9500000000000001,5.0,-0.003973981526902093,-0.001941263739303196,-1.294175893430135e-05,0.002006834273118041,0.001967147253784163,-0.002006834273117989,-1.294175554657153e-05
2,0.9750000000000001,4.327723958325486,0.9750000000000001,5.0,-0.00397349621091736,-0.001941263739278794,-1.294175893413443e-05,0.002006348957132975,0.001967147253784312,-0.002006348957132943,-1.294175557140458e-05
2,1.0,4.32772395832581,1.0,5.0,-0.003973010894932183,-0.001941263739254194,-1.294175893396622e-05,0.002005863641147743,0.001967147253784459,-0.002005863641147704,-1.294175559624333e-05
2,1.025,4.327723958326139,1.025,5.0,-0.003972525578947339,-0.001941263739229669,-1.294175893380348e-05,0.002005378325162566,0.001967147253784609,-0.002005378325162548,-1.294175562108749e-05
2,1.05,4.327723958326466,1.05,5.0,-0.003972040262961829,-0.001941263739205082,-1.294175893364221e-05,0.002004893009177389,0.001967147253784757,-0.00200489300917736,-1.29417556459193e-05
2,1.075,4.327723958326793,1.075,5.0,-0.003971554946976985,-0.001941263739180604,-1.294175893348874e-05,0.002004407693192267,0.001967147253784906,-0.002004407693192308,-1.294175567075198e-05
2,1.1,4.327723958327119,1.1,5.0,-0.003971069630992363,-0.001941263739156081,-1.294175893331217e-05,0.002003922377207257,0.001967147253785054,-0.002003922377207183,-1.294175569558926e-05
2,1.125,4.327723958327445,1.125,5.0,-0.003970584315007408,-0.001941263739131682,-1.29417589331503e-05,0.002003437061222191,0.001967147253785202,-0.002003437061222215,-1.294175572042741e-05
2,1.15,4.327723958327772,1.15,5.0,-0.003970098999022453,-0.001941263739107147,-1.294175893298442e-05,0.002002951745237069,0.001967147253785351,-0.002002951745237126,-1.294175574526149e-05
2,1.175,4.327723958328099,1.175,5.0,-0.003969613683037387,-0.001941263739082408,-1.29417589328361e-05,0.002002466429251892,0.0019671472537855,-0.00200246642925184,-1.294175577009932e-05
2,1.2,4.327723958328426,1.2,5.0,-0.003969128367052432,-0.001941263739058014,-1.294175893266924e-05,0.002001981113266937,0.001967147253785648,-0.002001981113266912,-1.294175579494636e-05
2,1.225,4.327723958328751,1.225,5.0,-0.003968643051067478,-0.001941263739033486,-1.294175893249767e-05,0.002001495797281871,0.001967147253785796,-0.00200149579728186,-1.294175581977475e-05
2,1.25,4.327723958329081,1.25,5.0,-0.003968157735082745,-0.00194126373900889,-1.294175893233645e-05,0.002001010481296805,0.001967147253785946,-0.002001010481296762,-1.294175584460661e-05
2,1.275,4.327723958329406,1.275,5.0,-0.003967672419097901,-0.001941263738984487,-1.294175893217138e-05,0.002000525165311906,0.001967147253786094,-0.002000525165311852,-1.294175586944845e-05
2,1.3,4.327723958329734,1.3,5.0,-0.003967187103112946,-0.00194126373895989,-1.294175893201205e-05,0.002000039849326785,0.001967147253786243,-0.002000039849326782,-1.294175589428221e-05
2,1.325,4.327723958330061,1.325,5.0,-0.00396670178712788,-0.001941263738935292,-1.294175893184698e-05,0.001999554533341719,0.001967147253786391,-0.00199955453334171,-1.294175591911716e-05
2,1.35,4.327723958330387,1.35,5.0,-0.00396621647114348,-0.001941263738910956,-1.294175893167752e-05,0.00199906921735693,0.00196714725378654,-0.001999069217356915,-1.294175594395461e-05
2,1.375,4.327723958330712,1.375,5.0,-0.003965731155158636,-0.001941263738886429,-1.294175893151966e-05,0.00199858390137192,0.001967147253786687,-0.001998583901371936,-1.294175596879677e-05
2,1.4,4.32772395833104,1.4,5.0,-0.003965245839173792,-0.001941263738861894,-1.294175893135389e-05,0.001998098585386965,0.001967147253786836,-0.001998098585386963,-1.294175599362402e-05
2,1.425,4.327723958331368,1.425,5.0,-0.003964760523188615,-0.001941263738837241,-1.294175893118828e-05,0.001997613269401899,0.001967147253786985,-0.001997613269401878,-1.294175601847231e-05
2,1.45,4.327723958331695,1.45,5.0,-0.003964275207204326,-0.001941263738812908,-1.294175893102884e-05,0.001997127953417166,0.001967147253787134,-0.00199712795341714,-1.294175604330596e-05
2,1.475,4.327723958332021,1.475,5.0,-0.003963789891219149,-0.00194126373878811,-1.294175893085619e-05,0.001996642637431989,0.001967147253787282,-0.001996642637431931,-1.294175606813327e-05
2,1.5,4.327723958332346,1.5,5.0,-0.003963304575234861,-0.001941263738763837,-1.294175893070022e-05,0.001996157321447312,0.00196714725378743,-0.001996157321447283,-1.294175609297733e-05
2,1.525,4.327723958332674,1.525,5.0,-0.003962819259250017,-0.001941263738739313,-1.29417589305306e-05,0.001995672005462412,0.001967147253787579,-0.001995672005462394,-1.294175611780767e-05
2,1.55,4.327723958333,1.55,5.0,-0.003962333943265173,-0.001941263738714701,-1.294175893038011e-05,0.001995186689477457,0.001967147253787727,-0.001995186689477414,-1.294175614265027e-05
2,1.575,4.327723958333328,1.575,5.0,-0.003961848627280551,-0.001941263738690179,-1.294175893020854e-05,0.001994701373492558,0.001967147253787876,-0.001994701373492547,-1.294175616747871e-05
2,1.6,4.327723958333653,1.6,5.0,-0.003961363311295818,-0.001941263738665721,-1.294175893004303e-05,0.001994216057507714,0.001967147253788024,-0.001994216057507749,-1.294175619232706e-05
2,1.625,4.327723958333982,1.625,5.0,-0.003960877995310974,-0.001941263738641052,-1.294175892988631e-05,0.001993730741522814,0.001967147253788173,-0.001993730741522743,-1.294175621716342e-05
2,1.65,4.327723958334309,1.65,5.0,-0.003960392679326352,-0.001941263738616658,-1.294175892971951e-05,0.001993245425538082,0.001967147253788322,-0.001993245425538035,-1.294175624199658e-05
2,1.675,4.327723958334635,1.675,5.0,-0.003959907363341397,-0.001941263738591994,-1.294175892955785e-05,0.001992760109553071,0.001967147253788471,-0.001992760109553077,-1.294175626682801e-05
2,1.7,4.327723958334961,1.7,5.0,-0.003959422047356775,-0.001941263738567519,-1.294175892939544e-05,0.001992274793568394,0.001967147253788619,-0.001992274793568316,-1.294175629166562e-05
2,1.725,4.327723958335288,1.725,5.0,-0.003958936731372265,-0.001941263738542993,-1.294175892923465e-05,0.001991789477583494,0.001967147253788767,-0.001991789477583513,-1.29417563165048e-05
2,1.75,4.327723958335614,1.75,5.0,-0.003958451415387754,-0.001941263738518526,-1.294175892906416e-05,0.001991304161598817,0.001967147253788915,-0.001991304161598784,-1.294175634134127e-05
2,1.775,4.327723958335943,1.775,5.0,-0.003957966099403132,-0.001941263738493926,-1.294175892889416e-05,0.001990818845613918,0.001967147253789065,-0.001990818845613921,-1.294175636617817e-05
2,1.8,4.327723958336268,1.8,5.0,-0.003957480783418288,-0.00194126373846946,-1.294175892873684e-05,0.00199033352962924,0.001967147253789213,-0.001990333529629226,-1.294175639101393e-05
2,1.825,4.327723958336595,1.825,5.0,-0.00395699546743411,-0.001941263738444996,-1.294175892857643e-05,0.001989848213644507,0.001967147253789361,-0.001989848213644535,-1.294175641585355e-05
2,1.85,4.327723958336922,1.85,5.0,-0.003956510151448933,-0.001941263738420276,-1.294175892840925e-05,0.001989362897659608,0.00196714725378951,-0.00198936289765959,-1.294175644068633e-05
2,1.875,4.32772395833725,1.875,5.0,-0.003956024835464311,-0.001941263738395734,-1.294175892825031e-05,0.001988877581674875,0.001967147253789659,-0.001988877581674851,-1.294175646552741e-05
2,1.9,4.327723958337576,1.9,5.0,-0.003955539519480133,-0.001941263738371404,-1.294175892808198e-05,0.001988392265690309,0.001967147253789808,-0.001988392265690332,-1.294175649035905e-05
2,1.925,4.327723958337903,1.925,5.0,-0.00395505420349529,-0.001941263738346734,-1.294175892792721e-05,0.00198790694970552,0.001967147253789956,-0.001987906949705482,-1.294175651519737e-05
2,1.95,4.327723958338229,1.95,5.0,-0.003954568887511112,-0.001941263738322341,-1.294175892775146e-05,0.001987421633720954,0.001967147253790104,-0.001987421633720919,-1.294175654003552e-05
2,1.975,4.327723958338555,1.975,5.0,-0.003954083571526601,-0.001941263738297811,-1.294175892760266e-05,0.001986936317736221,0.001967147253790252,-0.001986936317736244,-1.29417565648728e-05
2,2.0,4.327723958338884,2.0,5.0,-0.003953598255541646,-0.001941263738273212,-1.29417589274313e-05,0.001986451001751488,0.001967147253790402,-0.001986451001751493,-1.29417565897084e-05
