case,vin,v(c1),v(tail),v(vn),v(c2),v(in),v(vp),i(vp),i(vin),ic(q2),ib(q2),i(rt),i(rc2),i(vn),ic(q1),ib(q1),i(rc1)
1,0.09799999999999998,2.701323719667715,-0.5741019767829787,-12.0,11.77086820144464,0.09799999999999998,12.0,-0.002027193208298477,-1.285495367647102e-05,4.875144669280396e-05,2.907707932645369e-07,0.002040338932717325,4.875144650114029e-05,0.002040338932768219,0.001978441761605672,1.28549536764711e-05,0.001978441761772826
1,0.09999999999999998,2.683160379497594,-0.5721575335474688,-12.0,11.78743053827823,0.09999999999999998,12.0,-0.002027533847302739,-1.288259526259896e-05,4.522754520208792e-05,2.697122023430595e-07,0.002040686154723666,4.522754504718519e-05,0.00204068615476768,0.001982306302100651,1.288259526259901e-05,0.001982306302234555
1,0.102,2.666160369299758,-0.5702094761427933,-12.0,11.80282531655693,0.102,12.0,-0.002027875386005893,-1.290849242218094e-05,4.195206043207278e-05,2.501437273174623e-07,0.002041034022117358,4.19520603070361e-05,0.002041034022155404,0.001985923325573828,1.290849242218094e-05,0.001985923325680903
1,0.104,2.650245789020224,-0.5682580575181034,-12.0,11.81713071986908,0.104,12.0,-0.002028217764081468,-1.29327608815596e-05,3.890835757546828e-05,2.319647987421669e-07,0.00204138248972891,3.890835747466373e-05,0.002041382489761776,0.001989309406505993,1.293276088155964e-05,0.001989309406591441
1,0.106,2.635343382286395,-0.5663035139599325,-12.0,11.83042027112986,0.106,12.0,-0.00202856092481821,-1.295550961923341e-05,3.60807934577995e-05,2.150809552238152e-07,0.002041731515364298,3.608079337662477e-05,0.002041731515392673,0.001992480131360409,1.295550961923341e-05,0.001992480131428426
1,0.108,2.621384340867924,-0.5643460660451647,-12.0,11.84276302885738,0.108,12.0,-0.002028904814963323,-1.297684112725854e-05,3.345467477649329e-05,1.994035686952544e-07,0.002042081059634792,3.34546747111957e-05,0.002042081059659276,0.001995450140186823,1.297684112725855e-05,0.001995450140240867
1,0.11,2.608304104977808,-0.5623859195599734,-12.0,11.85422378761932,0.11,12.0,-0.002029249384563434,-1.299685168302144e-05,3.101621545261701e-05,1.848495675270038e-07,0.002042431085792862,3.101621540014389e-05,0.002042431085813978,0.00199823316911081,1.299685168302151e-05,0.001998233169153658
1,0.112,2.596042161884811,-0.5604232663827423,-12.0,11.86486328016866,0.112,12.0,-0.002029594586805373,-1.301563162704346e-05,2.875249362326539e-05,1.713411602881663e-07,0.00204278155957451,2.875249358113702e-05,0.002042781559592713,0.002000842093182114,1.301563162704343e-05,0.002000842093215998
1,0.114,2.584541844913222,-0.5584582853296741,-12.0,11.87473837918713,0.114,12.0,-0.002029940377858059,-1.3033265643415e-05,2.665140871738441e-05,1.588055624867514e-07,0.002043132449048273,2.665140868358966e-05,0.002043132449063957,0.002003288969140686,1.303326564341495e-05,0.0020032889691674
1,0.116,2.573750134548763,-0.5564911429623258,-12.0,11.88390229691231,0.116,12.0,-0.002030286716716427,-1.304983303989087e-05,2.470163898191362e-05,1.471747282022713e-07,0.002043483724471013,2.470163895482675e-05,0.002043483724484523,0.002005585077734518,1.304983303989087e-05,0.002005585077755582
1,0.118,2.563617463055441,-0.5545219943567808,-12.0,11.89240478123907,0.118,12.0,-0.002030633565048895,-1.306540802516587e-05,2.289259975806183e-05,1.363850881353163e-07,0.002043835358150575,2.289259973636717e-05,0.002043835358162206,0.002007740965290838,1.306540802516594e-05,0.002007740965307353
1,0.12,2.5540975237299,-0.5525509838345535,-12.0,11.9002923071631,0.12,12.0,-0.002030980887048475,-1.308005998151166e-05,2.121440274861867e-05,1.263772952863108e-07,0.002044187324315259,2.121440273125481e-05,0.00204418732432527,0.002009766484299861,1.308005998151168e-05,0.002009766484312787
1,0.122,2.545147085685819,-0.5505782456556325,-12.0,11.90760826267544,0.122,12.0,-0.002031328649288622,-1.309385373087289e-05,1.965781646592177e-05,1.17095979183569e-07,0.002044539598990066,1.965781645203323e-05,0.002044539598998679,0.002011670832822701,1.309385373087288e-05,0.002011670832832805
1,0.124,2.536725814844173,-0.5486039046743514,-12.0,11.91439312842543,0.124,12.0,-0.00203167682058419,-1.310684979346708e-05,1.821422800569231e-05,1.084895093424485e-07,0.00204489215987958,1.821422799458958e-05,0.002044892159886989,0.002013462592578486,1.310684979346707e-05,0.002013462592586346
1,0.126,2.528796101633842,-0.5466280769589696,-12.0,11.92068465064882,0.126,12.0,-0.002032025371857512,-1.31191046377582e-05,1.687560625380191e-05,1.005097684280714e-07,0.002045244986257327,1.687560624493196e-05,0.002045244986263698,0.00201514976560371,1.311910463775822e-05,0.002015149765609821
1,0.128,2.521322895751253,-0.544650870376024,-12.0,11.9265180070108,0.128,12.0,-0.002032374276010468,-1.313067092102541e-05,1.563446660053126e-05,9.311193542068865e-08,0.002045598058861424,1.563446659344745e-05,0.002045598058866902,0.002016739809409925,1.313067092102542e-05,0.002016739809414627
1,0.13,2.514273548198692,-0.5426723851406328,-12.0,11.93192596514263,0.13,12.0,-0.00203272350780174,-1.314159772034068e-05,1.448383720935055e-05,8.625427893336707e-08,0.002045951359796315,1.44838372036968e-05,0.002045951359801023,0.002018239670592399,1.314159772034066e-05,0.002018239670596023
1,0.132,2.50761766071521,-0.5406927143340341,-12.0,11.93693903375948,0.132,12.0,-0.002033073043730542,-1.315193075314922e-05,1.341722686419539e-05,7.989796071140633e-08,0.002046304872440351,1.341722685968486e-05,0.002046304872444397,0.00201965581686634,1.315193075314923e-05,0.002019655816869104
1,0.134,2.501326942620598,-0.5387119443897006,-12.0,11.94158560633678,0.134,12.0,-0.002033422861925467,-1.316171258774861e-05,1.24285944000276e-05,7.400684924003243e-08,0.002046658581358982,1.242859439642983e-05,0.002046658581362458,0.002020994267525436,1.316171258774866e-05,0.002020994267527533
1,0.136,2.495375075023027,-0.5367301555494194,-12.0,11.94589209739654,0.136,12.0,-0.002033772942039651,-1.317098284334945e-05,1.151231970573168e-05,6.854734330777404e-08,0.002047012472223318,1.151231970286395e-05,0.002047012472226304,0.002022260622333917,1.317098284334947e-05,0.002022260622335526
1,0.138,2.489737582279316,-0.5347474222907379,-12.0,11.94988307151537,0.138,12.0,-0.002034123265151156,-1.317977837989335e-05,1.066317627560981e-05,6.34882053059843e-08,0.002047366531733797,1.066317627332452e-05,0.002047366531736361,0.002023460088875544,1.317977837989341e-05,0.002023460088876741
1,0.14,2.484391710545884,-0.5327638137271986,-12.0,11.95358136521356,0.14,12.0,-0.002034473813669146,-1.318813347776873e-05,9.876305275531482e-06,5.880040399418465e-08,0.002047720747548715,9.876305273711285e-06,0.002047720747550916,0.002024597508393614,1.318813347776874e-05,0.002024597508394493
1,0.142,2.479316313228909,-0.5307793939827493,-12.0,11.95700820192239,0.142,12.0,-0.002034824571245188,-1.319608000763947e-05,9.147191081792601e-06,5.445696642262246e-08,0.002048075108217366,9.147191080342174e-06,0.002048075108219257,0.002025677380163398,1.31960800076395e-05,0.002025677380164062
1,0.144,2.474491743104564,-0.5287942225417191,-12.0,11.96018330025567,0.144,12.0,-0.002035175522689973,-1.320364759051652e-05,8.471638244628026e-06,5.043283867266495e-08,0.00204842960311755,8.471638243473735e-06,0.002048429603119173,0.002026703884445349,1.320364759051646e-05,0.002026703884445838
1,0.146,2.469899750864859,-0.526808354575707,-12.0,11.96312497583242,0.146,12.0,-0.002035526653894768,-1.321086374875016e-05,7.845749823808418e-06,4.670475505878536e-08,0.002048784222397195,7.845749822889771e-06,0.002048784222398588,0.002027680904070953,1.321086374875014e-05,0.002027680904071307
1,0.148,2.465523389827973,-0.5248218412486929,-12.0,11.9658502369126,0.148,12.0,-0.002035877951757832,-1.321775404781219e-05,7.265907040604358e-06,4.325111541895074e-08,0.002049138956919876,7.265907039873221e-06,0.002049138956921072,0.002028612044717225,1.321775404781219e-05,0.002028612044717452
1,0.15,2.461346926543048,-0.5228347300016448,-12.0,11.96837487411739,0.15,12.0,-0.002036229404115227,-1.322434222967808e-05,6.728750188372517e-06,4.005187011684708e-08,0.002049493798213992,6.728750187790334e-06,0.002049493798215018,0.002029500653926857,1.322434222967808e-05,0.002029500653927011
1,0.152,2.45735575701354,-0.5208470648178382,-12.0,11.97071354451033,0.152,12.0,-0.002036580999676142,-1.323065033774871e-05,6.231160742945772e-06,3.708841237559329e-08,0.002049848738425386,6.231160742483336e-06,0.002049848738426267,0.002030349838933185,1.323065033774864e-05,0.002030349838933289
1,0.154,2.453536328261806,-0.5188588864700686,-12.0,11.97287985031731,0.154,12.0,-0.002036932727962205,-1.323669883418657e-05,5.770244613705492e-06,3.434347756454099e-08,0.002050203770273202,5.770244613337789e-06,0.002050203770273957,0.002031162483348505,1.323669883418661e-05,0.002031162483348552
1,0.156,2.449876064960625,-0.5168702327508743,-12.0,11.97488641256161,0.156,12.0,-0.002037284579250853,-1.324250670949659e-05,5.343316476545757e-06,3.180104906779106e-08,0.002050558887008772,5.343316476252928e-06,0.00205055888700942,0.002031941262774303,1.324250670949653e-05,0.002031941262774335
1,0.158,2.446363300860196,-0.5148811386868337,-12.0,11.97674493988641,0.158,12.0,-0.002037636544522232,-1.324809158530445e-05,4.947885130782959e-06,2.94462703694599e-08,0.002050914082377351,4.947885130550572e-06,0.002050914082377907,0.002032688659391448,1.324809158530449e-05,0.002032688659391448
1,0.16,2.442987214743589,-0.5128916367379651,-12.0,11.97846629283131,0.16,12.0,-0.00203798861540979,-1.32534698101957e-05,4.58163982331038e-06,2.726536300169244e-08,0.002051269350582506,4.581639823125454e-06,0.002051269350582983,0.002033406975586477,1.32534698101957e-05,0.00203340697558647
1,0.162,2.439737770655252,-0.510901756983181,-12.0,11.98006054382185,0.162,12.0,-0.002038340784153978,-1.325865654942336e-05,4.242437484860697e-06,2.524555001228679e-08,0.002051624686253003,4.242437484713585e-06,0.002051624686253413,0.002034098346669117,1.325865654942338e-05,0.002034098346669095
1,0.164,2.436605662149249,-0.5089115272927169,-12.0,11.98153703312286,0.164,12.0,-0.002038693043559274,-1.326366586846454e-05,3.928290825040622e-06,2.33749846224716e-08,0.002051980084412015,3.928290824923711e-06,0.002051980084412366,0.00203476475273424,1.326366586846455e-05,0.002034764752734202
1,0.166,2.433582260320154,-0.5069209734883924,-12.0,11.98290442099698,0.166,12.0,-0.002039045386953903,-1.326851081113322e-05,3.637357234778574e-06,2.164268375780212e-08,0.002052335540448501,3.637357234686063e-06,0.002052335540448803,0.002035408029719129,1.326851081113317e-05,0.002035408029719116
1,0.168,2.430659565383941,-0.5049301194925183,-12.0,11.98417073629979,0.168,12.0,-0.002039397808152501,-1.327320347223348e-05,3.367928446927579e-06,2.003846614990403e-08,0.002052691050090621,3.367928446853991e-06,0.00205269105009088,0.002036029879705584,1.327320347223348e-05,0.002036029879705544
1,0.17,2.427830161587934,-0.5029389874662162,-12.0,11.98534342173296,0.17,12.0,-0.002039750301421174,-1.327775506535901e-05,3.118420907938982e-06,1.855289472048795e-08,0.002053046609381033,3.118420907880858e-06,0.002053046609381254,0.002036631880513231,1.327775506535894e-05,0.002036631880513205
1,0.172,2.425087175241871,-0.5009475979378657,-12.0,11.98642937596623,0.172,12.0,-0.002040102861445163,-1.328217598601012e-05,2.887366815742841e-06,1.717722297398935e-08,0.002053402214653952,2.887366815696516e-06,0.002053402214654143,0.002037215494629425,1.32821759860102e-05,0.002037215494629389
1,0.174,2.422424235668655,-0.4989559699223585,-12.0,11.98743499282855,0.174,12.0,-0.002040455483298546,-1.328647587034102e-05,2.673405781196351e-06,1.590334513852201e-08,0.002053757862513865,2.673405781159866e-06,0.002053757862514027,0.00203778207751736,1.328647587034107e-05,0.002037782077517307
1,0.176,2.419835438885239,-0.4969641210317926,-12.0,11.98836619775855,0.176,12.0,-0.002040808162416268,-1.329066364981062e-05,2.475277072677568e-06,1.472374980988516e-08,0.002054113549815751,2.475277072648168e-06,0.002054113549815891,0.002038332885343593,1.329066364981067e-05,0.002038332885343566
1,0.178,2.41731531383696,-0.4949720675781935,-12.0,11.98922848169388,0.178,12.0,-0.002041160894567941,-1.3294747602059e-05,2.291812405581441e-06,1.363147686612206e-08,0.002054469273646751,2.291812405558179e-06,0.002054469273646871,0.002038869082162358,1.329474760205905e-05,0.002038869082162349
1,0.18,2.414858791012647,-0.4929798246688288,-12.0,11.99002693256923,0.18,12.0,-0.002041513675833715,-1.329873539809874e-05,2.121929240608458e-06,1.262007743412837e-08,0.002054825031309138,2.1219292405899e-06,0.00205482503130924,0.002039391746593094,1.329873539809877e-05,0.002039391746593054
1,0.182,2.412461173283948,-0.4909874062946257,-12.0,11.99076626458307,0.182,12.0,-0.002041866502581504,-1.330263414640714e-05,1.964624556808065e-06,1.168357670236772e-08,0.002055180820304531,1.964624556793442e-06,0.00205518082030462,0.00203990187802469,1.330263414640713e-05,0.002039901878024692
1,0.184,2.410118108818635,-0.4889948254121784,-12.0,11.99145084538354,0.184,12.0,-0.002042219371446372,-1.330645043356159e-05,1.818969067342283e-06,1.081643938590788e-08,0.002055536638319254,1.818969067330875e-06,0.002055536638319329,0.002040400402379024,1.330645043356158e-05,0.002040400402379014
1,0.186,2.407825565924237,-0.4870020940198055,-12.0,11.99208472131509,0.186,12.0,-0.002042572279310814,-1.331019036233537e-05,1.68410184786151e-06,1.001353766265059e-08,0.002055892483210749,1.684101847852138e-06,0.002055892483210814,0.002040888177462964,1.331019036233537e-05,0.002040888177462928
1,0.188,2.405579809693607,-0.4850092232280679,-12.0,11.99267164085864,0.188,12.0,-0.002042925223286772,-1.33138595868644e-05,1.559225349232314e-06,9.270121409836328e-09,0.002056248352994988,1.559225349225056e-06,0.002056248352995043,0.002041365997937537,1.33138595868644e-05,0.002041365997937531
1,0.19,2.40337738032528,-0.4830162233251522,-12.0,11.99321507638986,0.19,12.0,-0.002043278200698938,-1.331746334532191e-05,1.443600768120927e-06,8.581790581756756e-09,0.002056604245834794,1.443600768115093e-06,0.002056604245834842,0.002041834599930813,1.331746334532185e-05,0.002041834599930791
1,0.192,2.401215073002926,-0.4810231038374818,-12.0,11.99371824437213,0.192,12.0,-0.002043631209069168,-1.33210064903144e-05,1.336543750615824e-06,7.944469579246884e-09,0.002056960160029021,1.33654375061159e-06,0.002056960160029062,0.002042294665318555,1.332100649031442e-05,0.002042294665318526
1,0.194,2.399089919227289,-0.4790298735858963,-12.0,11.99418412409337,0.194,12.0,-0.002043984246102009,-1.332449351707232e-05,1.237420405668748e-06,7.354383471351032e-09,0.002057316094002518,1.237420405665395e-06,0.002057316094002554,0.002042746825696335,1.332449351707231e-05,0.002042746825696322
1,0.196,2.396999169495913,-0.4770365407377206,-12.0,11.99461547504878,0.196,12.0,-0.002044337309671339,-1.332792858956847e-05,1.145643606645091e-06,6.808035938895561e-09,0.002057672046296836,1.145643606642103e-06,0.002057672046296866,0.002043191666064695,1.332792858956851e-05,0.002043191666064699
1,0.198,2.394940277237706,-0.4750431128550199,-12.0,11.9950148530647,0.198,12.0,-0.002044690397807981,-1.333131556481788e-05,1.06066956070368e-06,6.302188818224238e-09,0.002058028015561604,1.060669560701927e-06,0.00205802801556163,0.002043629728247287,1.333131556481787e-05,0.002043629728247297
1,0.2,2.392910883913031,-0.4730495969393149,-12.0,11.99538462525276,0.2,12.0,-0.002045043508688148,-1.333465801528805e-05,9.819946270750003e-07,5.833843131567984e-09,0.002058384000546551,9.819946270732258e-07,0.002058384000546573,0.002044061514061071,1.333465801528803e-05,0.002044061514061057
2,-0.2,11.9975589212223,-0.656527896405028,-12.0,6.704111299655807,-0.2,12.0,-0.001127304208323806,-3.074271217319092e-09,0.001126784829860469,7.039927764467707e-06,0.001134347210359497,0.001126784829860467,0.001134347210359497,5.193784633396703e-07,3.074271217319083e-09,5.193784633396817e-07
2,-0.198,11.99736283440816,-0.6565268941869541,-12.0,6.704306798820568,-0.198,12.0,-0.001127304333355588,-3.322240305388979e-09,0.001126743234293497,7.039654985412991e-06,0.001134347310581305,0.001126743234293496,0.001134347310581307,5.610990620926927e-07,3.32224030538898e-09,5.610990620930068e-07
2,-0.196,11.9971510052413,-0.6565258114687282,-12.0,6.70451799317226,-0.196,12.0,-0.00112730446842266,-3.590122419124989e-09,0.001126698299325064,7.039360308057477e-06,0.001134347418853127,0.001126698299325051,0.001134347418853139,6.061690975969827e-07,3.590122419124992e-09,6.061690975962258e-07
2,-0.194,11.99692217143362,-0.6565246417887659,-12.0,6.704746141217186,-0.194,12.0,-0.001127304614329618,-3.879514816007251e-09,0.001126649757187838,7.039041976692763e-06,0.001134347535821124,0.001126649757187833,0.001134347535821137,6.548571417850556e-07,3.879514816007258e-09,6.548571417839597e-07
2,-0.192,11.99667496974011,-0.6565233781677989,-12.0,6.704992602116391,-0.192,12.0,-0.00112730477194545,-4.192142559273533e-09,0.001126597318698655,7.038698095226492e-06,0.00113434766218322,0.00112659731869864,0.001134347662183236,7.074532467861199e-07,4.192142559273529e-09,7.074532467849067e-07
2,-0.19,11.9964079279276,-0.6565220130672175,-12.0,6.705258843692036,-0.19,12.0,-0.001127304942208596,-4.529868692101107e-09,0.001126540671554893,7.038326616004488e-06,0.001134347798693278,0.001126540671554886,0.001134347798693296,7.642706537038855e-07,4.529868692101118e-09,7.642706537030439e-07
2,-0.188,11.99611945611178,-0.6565205383444717,-12.0,6.705546451065089,-0.188,12.0,-0.001127305126132588,-4.894705212962954e-09,0.001126479478496795,7.03792532777715e-06,0.001134347946165553,0.00112647947849679,0.001134347946165574,8.256476357928178e-07,4.894705212962936e-09,8.256476357911848e-07
2,-0.186,11.99580783741418,-0.6565189452048582,-12.0,6.705857135969978,-0.186,12.0,-0.001127305324811895,-5.288824913825959e-09,0.001126413375325547,7.03749184272835e-06,0.001134348105479514,0.001126413375325536,0.001134348105479539,8.919494863459588e-07,5.288824913825967e-09,8.919494863439492e-07
2,-0.184,11.99547121788694,-0.6565172241494889,-12.0,6.706192746799388,-0.184,12.0,-0.001127305539428461,-5.714574147248044e-09,0.001126341968766105,7.037023582464886e-06,0.001134348277585051,0.001126341968766088,0.00113434827758508,9.63570662355291e-07,5.714574147248034e-09,9.63570662353419e-07
2,-0.182,11.99510759564975,-0.656515364919137,-12.0,6.706555279435008,-0.182,12.0,-0.001127305771258607,-6.174486593357887e-09,0.001126264834162808,7.036517762920488e-06,0.001134348463508086,0.001126264834162764,0.00113434846350812,1.040937095800212e-06,6.174486593357884e-09,1.04093709579732e-06
2,-0.18,11.99471480917928,-0.6565133564336492,-12.0,6.70694688892263,-0.18,12.0,-0.001127306021680472,-6.671298102553297e-09,0.001126181512995211,7.035971378096845e-06,0.001134348664356635,0.001126181512995185,0.001134348664356674,1.124508685262674e-06,6.671298102553313e-09,1.124508685259548e-06
2,-0.178,11.99429052468716,-0.6565111867265685,-12.0,6.707369902056698,-0.178,12.0,-0.00112730629218219,-7.20796269545587e-09,0.001126091510200727,7.035381182507938e-06,0.001134348881327343,0.001126091510200703,0.001134348881327389,1.214781981460374e-06,7.207962695455861e-09,1.214781981455543e-06
2,-0.176,11.99383222251823,-0.6565088428746112,-12.0,6.707826830940675,-0.176,12.0,-0.001127306584370486,-7.787669806936605e-09,0.001125994291289253,7.034743672301041e-06,0.001134349115712539,0.001125994291289218,0.001134349115712592,1.312293081232533e-06,7.787669806936585e-09,1.312293081227116e-06
2,-0.174,11.99333718249615,-0.6565063109215873,-12.0,6.708320387597468,-0.174,12.0,-0.001127306899980125,-8.41386286748796e-09,0.001125889279234615,7.034055064917145e-06,0.001134349368907841,0.001125889279234581,0.001134349368907903,1.417620745507944e-06,8.413862867487933e-09,1.417620745500733e-06
2,-0.172,11.99280246813824,-0.6565035757963454,-12.0,6.708853499707374,-0.172,12.0,-0.001127307240883961,-9.090259321161177e-09,0.00112577585112613,7.033311277153479e-06,0.001134349642420366,0.001125775851126091,0.001134349642420438,1.531389757831158e-06,9.090259321161142e-09,1.531389757821956e-06
2,-0.17,11.99222490965679,-0.6565006212242857,-12.0,6.709429327555085,-0.17,12.0,-0.001127307609103928,-9.820872186138216e-09,0.001125653334562802,7.032507901554144e-06,0.001134349937877571,0.001125653334562748,0.001134349937877656,1.654274541120422e-06,9.820872186138195e-09,1.654274541109432e-06
2,-0.168,11.99160108565812,-0.6564974296319419,-12.0,6.710051282276069,-0.168,12.0,-0.001127308006822597,-1.061003327100857e-08,0.001125521003771111,7.031640181043438e-06,0.001134350257036806,0.001125521003771049,0.001134350257036904,1.787003051478337e-06,1.061003327100856e-08,1.78700305146461e-06
2,-0.166,11.99092730344544,-0.6564939820441176,-12.0,6.710723045493822,-0.166,12.0,-0.001127308436395991,-1.146241816692562e-08,0.001125378075426918,7.030702981548534e-06,0.001134350601795588,0.001125378075426846,0.001134350601795703,1.930360969072125e-06,1.146241816692561e-08,1.930360969054469e-06
2,-0.164,11.99019957782561,-0.6564902579730048,-12.0,6.71144859044945,-0.164,12.0,-0.001127308900367112,-1.2383073143587e-08,0.001125223704159768,7.029690762577024e-06,0.0011343509742027,0.001125223704159692,0.001134350974202833,2.085196207339273e-06,1.2383073143587e-08,2.085196207317383e-06
2,-0.162,11.98941360831377,-0.6564862352986869,-12.0,6.712232204728252,-0.162,12.0,-0.001127309401480527,-1.337744408459391e-08,0.001125056977717468,7.028597545672002e-06,0.001134351376470131,0.001125056977717393,0.001134351376470287,2.252423763055596e-06,1.337744408459389e-08,2.252423763027681e-06
2,-0.16,11.98856475462392,-0.656481890140383,-12.0,6.713078514694999,-0.16,12.0,-0.001127309942698237,-1.445140760603848e-08,0.001124876911767122,7.027416880305042e-06,0.001134351810985962,0.001124876911767021,0.001134351810986144,2.433030931115316e-06,1.445140760603846e-08,2.43303093108028e-06
2,-0.158,11.98764801032691,-0.6564771967177433,-12.0,6.713992511756345,-0.158,12.0,-0.001127310527216487,-1.561130451026774e-08,0.001124682444307269,7.026141807446519e-06,0.001134352280328226,0.001124682444307161,0.001134352280328438,2.628082909211685e-06,1.561130451026772e-08,2.62808290916788e-06
2,-0.156,11.98665797455114,-0.656472127201464,-12.0,6.714979580574436,-0.156,12.0,-0.001127311158484106,-1.686397573523079e-08,0.001124472429665143,7.024764820262223e-06,0.001134352787279854,0.001124472429665013,0.001134352787280101,2.838728818962122e-06,1.686397573523082e-08,2.838728818906876e-06
2,-0.154,11.98558882159487,-0.65646665155244,-12.0,6.716045529362475,-0.154,12.0,-0.001127311840222048,-1.821680096823514e-08,0.001124245632050671,7.023277822029424e-06,0.001134353334844756,0.001124245632050537,0.001134353334845045,3.066208171374729e-06,1.821680096823516e-08,3.066208171304954e-06
2,-0.152,11.9844342683127,-0.6564607373486219,-12.0,6.717196622399698,-0.152,12.0,-0.001127312576444418,-1.967774010141713e-08,0.001124000718638518,7.021672080955626e-06,0.001134353926265138,0.001124000718638362,0.001134353926265474,3.311857805895677e-06,1.967774010141709e-08,3.311857805807688e-06
2,-0.15,11.98318753913269,-0.656454349598697,-12.0,6.718439614907524,-0.15,12.0,-0.001127313371481079,-2.12553777144313e-08,0.001123736252147504,7.019938181718465e-06,0.00113435456504013,0.001123736252147335,0.001134354565040523,3.577119333581285e-06,2.125537771443129e-08,3.577119333470668e-06
2,-0.148,11.98184132855459,-0.6564474505416495,-12.0,6.71978179043758,-0.148,12.0,-0.001127314230001989,-2.29589707779904e-08,0.001123450682885807,7.0180659735269e-06,0.001134355254945835,0.001123450682885621,0.001134355254946293,3.863547116182838e-06,2.295897077799035e-08,3.863547116043748e-06
2,-0.146,11.98038776097461,-0.6564399994312136,-12.0,6.721231000924632,-0.146,12.0,-0.001127315157043086,-2.479849977918548e-08,0.001123142340229005,7.016044514538826e-06,0.001134356000056879,0.001123142340228802,0.001134356000057412,4.172816814087536e-06,2.479849977918536e-08,4.172816813912033e-06
2,-0.144,11.97881834767672,-0.6564319523041606,-12.0,6.722795709563982,-0.144,12.0,-0.001127316158034346,-2.678472347692843e-08,0.001122809423497254,7.01386201238432e-06,0.001134356804769584,0.001122809423497025,0.001134356804770206,4.506734537088001e-06,2.678472347692842e-08,4.506734536867744e-06
2,-0.142,11.9771239408271,-0.6564232617313154,-12.0,6.724485036676342,-0.142,12.0,-0.001127317238829569,-2.892923750124144e-08,0.001122449992196759,7.011505760518553e-06,0.001134357673826869,0.001122449992196523,0.001134357673827593,4.867246632809657e-06,2.892923750124151e-08,4.867246632532205e-06
2,-0.14,11.97529468430477,-0.6564138765501306,-12.0,6.72630880872704,-0.14,12.0,-0.001127318405738514,-3.124453701533254e-08,0.001122061955590237,7.008962070306258e-06,0.001134358612344987,0.001122061955589991,0.001134358612345832,5.256450148268447e-06,3.124453701533257e-08,5.256450147920317e-06
2,-0.138,11.97331996120025,-0.6564037415775934,-12.0,6.728277610666098,-0.138,12.0,-0.001127319665561071,-3.374408366280184e-08,0.001121643061560683,7.006216198494187e-06,0.001134359625842241,0.001121643061560405,0.001134359625843225,5.676604000385901e-06,3.374408366280182e-08,5.676603999947542e-06
2,-0.136,11.97118833781347,-0.6563927973021806,-12.0,6.730402841757709,-0.136,12.0,-0.001127321025623976,-3.644237702356197e-08,0.001121190884732675,7.003252269926683e-06,0.001134360720269782,0.001121190884732402,0.001134360720270929,6.130140891301308e-06,3.644237702356199e-08,6.130140890750822e-06
2,-0.134,11.96888750398496,-0.656380979553512,-12.0,6.732696775065946,-0.134,12.0,-0.001127322493819922,-3.93550308011205e-08,0.001120702813816027,7.000053195265664e-06,0.001134361902044649,0.001120702813815756,0.001134361902045985,6.619680003893361e-06,3.935503080112061e-08,6.619680003200936e-06
2,-0.132,11.96640420959782,-0.6563682191483218,-12.0,6.73517262075562,-0.132,12.0,-0.001127324078649325,-4.249885395974912e-08,0.001120176038137358,6.996600583439913e-06,0.001134363178085168,0.001120176038137102,0.001134363178086724,7.148040511971737e-06,4.249885395974919e-08,7.148040511102357e-06
2,-0.13,11.9637241970965,-0.6563544415112865,-12.0,6.737844593364528,-0.13,12.0,-0.001127325789264901,-4.589193702327583e-08,0.001119607533326899,6.992874648751826e-06,0.001134364555848871,0.001119607533326696,0.001134364555850684,7.718255938005997e-06,4.589193702327586e-08,7.71825593691413e-06
2,-0.128,11.96083212987862,-0.6563395662692321,-12.0,6.740727983189004,-0.128,12.0,-0.001127327635519052,-4.955374373492652e-08,0.001118994046130153,6.988854112406027e-06,0.001134366043373077,0.001118994046129999,0.001134366043375188,8.333589388898351e-06,4.955374373492659e-08,8.33358938752733e-06
2,-0.126,11.95771151643202,-0.6563235068171888,-12.0,6.743839231909135,-0.126,12.0,-0.00112732962801431,-5.350520826050968e-08,0.001118332078317273,6.984516098174667e-06,0.001134367649318281,0.001118332078317205,0.001134367649320739,8.997549697034741e-06,5.350520826050947e-08,8.997549695315552e-06
2,-0.124,11.95434463010953,-0.6563061698547384,-12.0,6.74719601256254,-0.124,12.0,-0.001127331778156943,-5.776883809561707e-08,0.001117617869667451,6.979836022349739e-06,0.001134369383014526,0.001117617869667545,0.001134369383017388,9.713908489491452e-06,5.776883809561704e-08,9.713908487334852e-06
2,-0.122,11.95071242446025,-0.6562874548910852,-12.0,6.7508173139463,-0.122,12.0,-0.001127334098213772,-6.236882280528024e-08,0.00111684738001112,6.974787477645542e-06,0.001134371254510891,0.001116847380011426,0.001134371254514222,1.048671820265108e-05,6.236882280528016e-08,1.048671819994769e-05
2,-0.12,11.94679444406977,-0.6562672537172818,-12.0,6.754723529493447,-0.12,12.0,-0.001127336601372331,-6.733114868789624e-08,0.001116016270319954,6.969342111134432e-06,0.001134373274628272,0.001116016270320543,0.001134373274632147,1.132033105237183e-05,6.73311486878963e-08,1.132033104898473e-05
