case,time,v(out),v(sum),v(vn),v(drive),v(in),v(vp),i(vp),i(vin),i(rf),i(d1),i(vn),i(ri),i(d2),i(rl)
1,0.003507900000000854,0.0002712170926608188,-0.0001140189373543677,-12.0,-0.1177848805694329,-0.000992335667428732,12.0,-0.001147519285688044,8.783167211753514e-08,3.852360300151865e-08,6.564531238040239e-08,0.001147403152132554,-8.783167300743644e-08,-4.93079559870719e-08,2.712170926608188e-08
1,0.003508100000000854,0.0002750162641332534,-0.0001154685515216075,-12.0,-0.1163443781848908,-0.001017436663263124,12.0,-0.001147522120523888,9.01968102718667e-08,3.904848156548609e-08,6.655010792444571e-08,0.001147403256347106,-9.019681117415161e-08,-5.114821414004759e-08,2.750162641332534e-08
1,0.003508300000000854,0.0002788695526649184,-0.0001169361627043624,-12.0,-0.1148856008649908,-0.001042536052426148,12.0,-0.001147524957208899,9.25599880575811e-08,3.958057153692809e-08,6.746752677366796e-08,0.001147403359142332,-9.255998897217853e-08,-5.297930049917858e-08,2.788695526649185e-08
1,0.003508500000000854,0.0002827773422277792,-0.0001184217877549987,-12.0,-0.1134083230258239,-0.001067633795282371,12.0,-0.001147527795284269,9.492119982583744e-08,4.011991299827779e-08,6.839764719879238e-08,0.001147403460029097,-9.492120075273727e-08,-5.480116933268171e-08,2.827773422277792e-08
1,0.0035087000000008544,0.0002867400047844558,-0.0001199254344595218,-12.0,-0.1119123189318129,-0.001092729852199175,12.0,-0.001147530634270639,9.728044083486696e-08,4.066654392439777e-08,6.934054448681781e-08,0.001147403558498132,-9.728044177396534e-08,-5.661377792421111e-08,2.867400047844558e-08
1,0.003508900000000854,0.0002907579001099849,-0.0001214471013447331,-12.0,-0.1103973628106359,-0.001117824183546389,12.0,-0.001147533473667866,9.963770726896706e-08,4.12205001454718e-08,7.029629017774042e-08,0.001147403654019309,-9.963770822016556e-08,-5.841708662761042e-08,2.907579001099849e-08
1,0.003509100000000855,0.0002948313756543299,-0.0001229867774917869,-12.0,-0.1088632289705082,-0.001142916749696567,12.0,-0.001147536312954445,1.019929962572633e-07,4.178181531461168e-08,7.126495282783196e-08,0.001147403746041226,-1.01992997220478e-07,-6.021105891909e-08,2.948313756543299e-08
1,0.003509300000000855,0.0002989607664511234,-0.0001245444423723288,-12.0,-0.1073096919196782,-0.001168007511025193,12.0,-0.001147539151586684,1.043463058901762e-07,4.235052088234523e-08,7.224659752391727e-08,0.001147403833991095,-1.043463068652864e-07,-6.199566143842662e-08,2.989607664511234e-08
1,0.003509500000000855,0.0003031463950821391,-0.0001261200656848728,-12.0,-0.1057365264879673,-0.001193096427910672,12.0,-0.001147541988998631,1.066976352356864e-07,4.292664607670119e-08,7.32412855364295e-08,0.001147403917273843,-1.066976362225799e-07,-6.377086402589412e-08,3.031463950821391e-08
1,0.0035097000000008554,0.0003073885716890623,-0.0001277136072155891,-12.0,-0.1041435079502078,-0.001218183460733896,12.0,-0.001147544824601365,1.090469843532991e-07,4.351021789046513e-08,7.424907508268852e-08,0.001147403995271885,-1.090469853518307e-07,-6.553663974774213e-08,3.073885716890623e-08
1,0.003509900000000855,0.0003116875940506675,-0.0001293250167057282,-12.0,-0.1025304121513828,-0.001243268569879158,12.0,-0.001147547657782824,1.113943543073311e-07,4.410126107563957e-08,7.527002042484465e-08,0.001147404067344353,-1.11394355317343e-07,-6.729296491672816e-08,3.116875940506675e-08
1,0.0035101000000008547,0.0003160437477153203,-0.0001309542337385659,-12.0,-0.1008970156333098,-0.001268351715733718,12.0,-0.001147550487907093,1.137397471781344e-07,4.469979814538862e-08,7.630417291071279e-08,0.001147404132826887,-1.137397481995152e-07,-6.903981909997807e-08,3.160437477153203e-08
1,0.0035103000000008553,0.0003204573062034995,-0.0001326011876372013,-12.0,-0.09924309576266944,-0.001293432858687793,12.0,-0.00114755331431402,1.16083166072503e-07,4.530584938407009e-08,7.735158007171616e-08,0.001147404191031115,-1.160831671050592e-07,-7.077718511979921e-08,3.204573062034995e-08
1,0.003510500000000855,0.0003249285312751693,-0.0001342657973801025,-12.0,-0.09756843086019808,-0.001318511959134765,12.0,-0.001147556136318732,1.18424615131889e-07,4.591943286552718e-08,7.841228596983107e-08,0.001147404241244236,-1.184246161754662e-07,-7.250504904419367e-08,3.249285312751693e-08
1,0.003510700000000855,0.0003294576732750226,-0.0001359479715334787,-12.0,-0.09587280033084335,-0.001343588977471452,12.0,-0.001147558953211248,1.207640995394497e-07,4.654056448085013e-08,7.948633182208731e-08,0.001147404282728531,-1.207641005937973e-07,-7.422340016503869e-08,3.294576732750226e-08
1,0.003510900000000856,0.0003340449715527555,-0.0001376476081936451,-12.0,-0.09415598479469006,-0.001368663874097748,12.0,-0.001147561764256671,1.231016255254254e-07,4.716925797464005e-08,8.057375509851195e-08,0.001147404314720319,-1.231016265904103e-07,-7.593223096827111e-08,3.340449715527555e-08
1,0.0035111000000008557,0.0003386906549555419,-0.0001393645949536647,-12.0,-0.09241776621847266,-0.001393736609416898,12.0,-0.001147564568693478,1.25437200370915e-07,4.780552499092066e-08,8.16745904935745e-08,0.001147404336430816,-1.254372014463234e-07,-7.763153709079034e-08,3.38690654955542e-08
1,0.0035113000000008563,0.0003433949424264494,-0.0001410988088760397,-12.0,-0.09065792804745029,-0.001418807143835774,12.0,-0.001147567365734415,1.277708324103871e-07,4.844937513024892e-08,8.278886944046437e-08,0.001147404347044444,-1.277708334959734e-07,-7.932131726692587e-08,3.433949424264495e-08
1,0.003511500000000856,0.0003481580436673619,-0.0001428501164897971,-12.0,-0.08887625533747796,-0.001443875437764507,12.0,-0.001147570154565473,1.301025310319431e-07,4.910081601571591e-08,8.39166204580355e-08,0.001147404345719043,-1.30102532127471e-07,-8.100157326175884e-08,3.481580436673619e-08
1,0.003511700000000856,0.0003529801599167439,-0.0001446183737954153,-12.0,-0.08707253488705942,-0.001468941451616769,12.0,-0.001147572934345773,1.324323066769158e-07,4.975985337121591e-08,8.505786935897319e-08,0.001147404331585232,-1.324323077821354e-07,-8.26723097926529e-08,3.529801599167439e-08
1,0.003511900000000856,0.0003578614848061538,-0.0001464034262896943,-12.0,-0.08524655536921706,-0.001494005145810045,12.0,-0.001147575704207159,1.34760170837341e-07,5.042649110958481e-08,8.621263959673886e-08,0.001147404303746068,-1.347601719520351e-07,-8.433353443899438e-08,3.578614848061538e-08
1,0.003512100000000856,0.0003628022053384896,-0.0001482051090014588,-12.0,-0.08339810746297757,-0.001519066480765269,12.0,-0.0011475784632538,1.370861360525231e-07,5.110073143399484e-08,8.738095198801421e-08,0.00114740426127674,-1.37086137176381e-07,-8.598525753729575e-08,3.628022053384896e-08
1,0.003512300000000856,0.0003678025029587929,-0.0001500232465415479,-12.0,-0.08152698398431356,-0.001544125416907103,12.0,-0.001147581210562113,1.394102159037988e-07,5.178257495003408e-08,8.856282526781278e-08,0.001147404203223954,-1.394102170365554e-07,-8.762749206342414e-08,3.678025029587929e-08
1,0.003512500000000856,0.0003728625547439684,-0.0001518576531675623,-12.0,-0.07963298001637924,-0.001569181914664135,12.0,-0.001147583945180315,1.417324250083292e-07,5.247202079115307e-08,8.97582763670357e-08,0.001147404128605736,-1.417324261496573e-07,-8.926025350087076e-08,3.728625547439684e-08
1,0.003512700000000857,0.0003779825347146801,-0.0001537081328525117,-12.0,-0.07771589303888365,-0.001594235934468878,12.0,-0.001147586666128374,1.440527790119673e-07,5.316906675671918e-08,9.096732027369381e-08,0.001147404036410861,-1.440527801616367e-07,-9.088355969668759e-08,3.779825347146801e-08
1,0.003512900000000857,0.0003831626152572518,-0.0001555744793773518,-12.0,-0.07577552305648126,-0.001619287436757332,12.0,-0.001147589372397589,1.463712945802997e-07,5.387370946346036e-08,9.218997093496384e-08,0.001147403925598684,-1.46371295737998e-07,-9.249743070007671e-08,3.831626152572518e-08
1,0.003513100000000857,0.0003884029686933913,-0.000157456476413629,-12.0,-0.07381167272603757,-0.001644336381969896,12.0,-0.001147592062950234,1.486879893903086e-07,5.458594451070204e-08,9.34262413265774e-08,0.001147403795098951,-1.486879905556267e-07,-9.410188858851145e-08,3.884029686933913e-08
1,0.003513300000000857,0.0003937037689678823,-0.0001593538976322406,-12.0,-0.07182414748270333,-0.001669382730551009,12.0,-0.001147594736719988,1.51002882119206e-07,5.53057666600123e-08,9.467614345282094e-08,0.001147403643810858,-1.510028832918769e-07,-9.569695727800094e-08,3.937037689678823e-08
1,0.003513500000000857,0.0003990651934956746,-0.0001612665068027414,-12.0,-0.06981275566468613,-0.001694426442948784,12.0,-0.001147597392611251,1.533159924349477e-07,5.60331700298416e-08,9.593968938736985e-08,0.001147403470603249,-1.533159936146042e-07,-9.728266231831149e-08,3.990651934956746e-08
1,0.0035137000000008568,0.0004044874251459368,-0.0001631940579052799,-12.0,-0.06777730863668822,-0.001719467479615922,12.0,-0.00114760002949902,1.556273409847434e-07,5.676814830512167e-08,9.72168907875659e-08,0.001147403274314313,-1.556273421710643e-07,-9.885903067206035e-08,4.044874251459368e-08
1,0.0035139000000008573,0.0004099706543934615,-0.0001651362952384215,-12.0,-0.06571762091197422,-0.00174450580100928,12.0,-0.001147602646229158,1.579369493844967e-07,5.751069496318831e-08,9.85077604903628e-08,0.001147403053750912,-1.579369505770858e-07,-1.00426090477682e-07,4.099706543934615e-08
1,0.003514100000000857,0.0004155150816368287,-0.0001670929535276557,-12.0,-0.06363351027306198,-0.00176954136758986,12.0,-0.001147605241617872,1.602448402077154e-07,5.826080351644845e-08,9.981231167965898e-08,0.001147402807688754,-1.602448414062204e-07,-1.019838707969447e-07,4.155150816368287e-08
1,0.003514300000000857,0.0004211209196863901,-0.0001690637580332916,-12.0,-0.06152479789108817,-0.001794574139823012,12.0,-0.001147607814452187,1.625510369749371e-07,5.901846777196817e-08,1.0113055969041e-07,0.00114740253487159,-1.625510381789721e-07,-1.035324013433576e-07,4.211209196863901e-08
1,0.003514500000000858,0.0004267883964564312,-0.0001710484246421208,-12.0,-0.05939130844388318,-0.001819604078178717,12.0,-0.001147610363489404,1.64855564144518e-07,5.978368210985521e-08,1.024625217657671e-07,0.00114740223401151,-1.648555653536596e-07,-1.050717121953994e-07,4.267883964564311e-08
1,0.0035147000000008578,0.0004325177578365679,-0.0001730466599635588,-12.0,-0.05723287023289596,-0.001844631143131212,12.0,-0.001147612887457715,1.671584471029095e-07,6.055644178001267e-08,1.038082176121891e-07,0.001147401903788069,-1.671584483167653e-07,-1.06601833490096e-07,4.325177578365678e-08
1,0.0035149000000008583,0.0004383092707988453,-0.000175058161395965,-12.0,-0.05504931529908026,-0.001869655295159277,12.0,-0.001147615385055645,1.694597121582034e-07,6.133674321948102e-08,1.051676702321092e-07,0.001147401542848697,-1.694597133763312e-07,-1.081227950987078e-07,4.383092707988453e-08
1,0.003515100000000858,0.0004441632267100366,-0.0001770826171951914,-12.0,-0.05284047953795336,-0.001894676494746499,12.0,-0.001147617854952589,1.717593865331026e-07,6.21245843905228e-08,1.065409071035472e-07,0.001147401149808001,-1.717593877551308e-07,-1.096346262820897e-07,4.441632267100366e-08
1,0.003515300000000858,0.000450079944912448,-0.0001791197065003917,-12.0,-0.05060620281403489,-0.00191969470238092,12.0,-0.001147620295788706,1.740574983625788e-07,6.291996514128397e-08,1.079279596249982e-07,0.001147400723247792,-1.740574995880529e-07,-1.111373553270764e-07,4.50079944912448e-08
1,0.003515500000000858,0.0004560597765420056,-0.0001811690993615336,-12.0,-0.04834632907497934,-0.001944709878555304,12.0,-0.001147622706175341,1.763540766909038e-07,6.372288759035393e-08,1.093288652317947e-07,0.001147400261716626,-1.763540779193771e-07,-1.126310091598289e-07,4.560597765420056e-08
1,0.003515700000000858,0.0004621031086521212,-0.0001832304567087706,-12.0,-0.04606070646570624,-0.001969721983767344,12.0,-0.001147625084694892,1.786491514748451e-07,6.45333565360892e-08,1.107436674308016e-07,0.001147399763729942,-1.786491527058574e-07,-1.14115612939394e-07,4.621031086521212e-08
1,0.003515900000000858,0.0004682103686187362,-0.0001853034303136809,-12.0,-0.04374918744296669,-0.001994730978519582,12.0,-0.001147627429901372,1.809427535874475e-07,6.53513798932417e-08,1.121724167371663e-07,0.001147399227769554,-1.809427548205902e-07,-1.155911896240239e-07,4.682103686187362e-08
1,0.003516100000000859,0.0004743820288927509,-0.0001873876626957776,-12.0,-0.04141162889075877,-0.002019736823319332,12.0,-0.001147629740320569,1.832349148275872e-07,6.617696915885285e-08,1.136151720620981e-07,0.001147398652283613,-1.832349160623555e-07,-1.170577595158108e-07,4.743820288927509e-08
1,0.003516300000000859,0.0004806186121028383,-0.0001894827869877549,-12.0,-0.03904789223713565,-0.002044739478678881,12.0,-0.001147632014450382,1.855256679332418e-07,6.701013990905932e-08,1.150720011292017e-07,0.001147398035686429,-1.855256691691126e-07,-1.185153397774039e-07,4.806186121028384e-08
1,0.003516500000000859,0.0004869206965352253,-0.000191588426755436,-12.0,-0.03665784357302338,-0.002069738905115763,12.0,-0.001147634250761243,1.878150465994855e-07,6.785091232906613e-08,1.165429820010333e-07,0.001147397376358265,-1.878150478360327e-07,-1.199639439186401e-07,4.869206965352253e-08
1,0.003516700000000859,0.0004932889220514885,-0.000193704195752838,-12.0,-0.03424135377367971,-0.002094735063152402,12.0,-0.00114763644769658,1.901030855032642e-07,6.869931178043265e-08,1.180282039811575e-07,0.001147396672645155,-1.901030867399565e-07,-1.21403581255391e-07,4.932889220514885e-08
1,0.003516900000000859,0.0004997239964513078,-0.0001958296976223697,-12.0,-0.03179829862357886,-0.002119727913316383,12.0,-0.001147638603673239,1.923898203330992e-07,6.955536940736776e-08,1.195277691060093e-07,0.001147395922858812,-1.923898215694014e-07,-1.228342563324965e-07,4.997239964513079e-08
1,0.003517100000000859,0.0005062267023400733,-0.0001979645255129631,-12.0,-0.02932855894556105,-0.002144717416140724,12.0,-0.001147640717082243,1.94675287827329e-07,7.041912278530364e-08,1.210417930469498e-07,0.001147395125276256,-1.946752890627761e-07,-1.242559683129526e-07,5.062267023400733e-08
1,0.003517300000000859,0.0005127979045425159,-0.0002001082616349874,-12.0,-0.02683202073517733,-0.002169703532163519,12.0,-0.001147642786289081,1.969595258188405e-07,7.129061661775034e-08,1.225704070705047e-07,0.001147394278139994,-1.969595270528531e-07,-1.256687103269832e-07,5.127979045425159e-08
1,0.0035175000000008593,0.0005194385581198161,-0.0002022604767079123,-12.0,-0.02430857530127463,-0.002194686221928208,12.0,-0.001147644809634706,1.992425732899787e-07,7.216990348277284e-08,1.241137592873642e-07,0.001147393379657531,-1.992425745220296e-07,-1.270724687788287e-07,5.194385581198161e-08
1,0.003517700000000859,0.0005261497170277372,-0.0002044207293332169,-12.0,-0.02175811941399001,-0.002219665445983858,12.0,-0.00114764678543619,2.015244704355219e-07,7.305704463609541e-08,1.256720163177183e-07,0.001147392428001311,-2.015244716650641e-07,-1.284672226085394e-07,5.261497170277372e-08
1,0.00351790000000086,0.0005329325435164517,-0.0002065885652386438,-12.0,-0.01918055546140038,-0.002244641164884792,12.0,-0.001147648711987484,2.038052587381444e-07,7.395211087550956e-08,1.272453652167993e-07,0.001147391421308622,-2.038052599646148e-07,-1.298529425006439e-07,5.329325435164518e-08
1,0.00351810000000086,0.0005397883182944463,-0.000208763516427171,-12.0,-0.0165757916162598,-0.002269613339190871,12.0,-0.001147650587560434,2.060849810535424e-07,7.485518347216173e-08,1.288340153136891e-07,0.001147390357681307,-2.0608498227637e-07,-1.312295900409105e-07,5.397883182944463e-08
1,0.00351830000000086,0.000546718451584825,-0.0002109451001760625,-12.0,-0.01394374201433857,-0.002294581929467763,12.0,-0.001147652410405802,2.083636817106074e-07,7.576635517608875e-08,1.304382003363552e-07,0.001147389235185578,-2.083636829291701e-07,-1.325971168080571e-07,5.46718451584825e-08
1,0.0035185000000008603,0.0005537244951112126,-0.0002131328179121036,-12.0,-0.01128432694609835,-0.002319546896286517,12.0,-0.00114765417875427,2.106414066237645e-07,7.668573130233162e-08,1.320581808142429e-07,0.00114738805185191,-2.106414078374413e-07,-1.339554634024413e-07,5.537244951112126e-08
1,0.00351870000000086,0.0005608081551527302,-0.0002153261539159998,-12.0,-0.008597473063534448,-0.002344508200224182,12.0,-0.001147655890817795,2.129182034226242e-07,7.7613430906873e-08,1.336942464114782e-07,0.001147386805674688,-2.129182046308182e-07,-1.353045583979081e-07,5.608081551527302e-08
1,0.00351890000000086,0.0005679713067407713,-0.0002175245738719449,-12.0,-0.005883113604248203,-0.002369465801863382,12.0,-0.001147657544790845,2.151941215970531e-07,7.854958806127161e-08,1.353467187371199e-07,0.001147385494612066,-2.151941227991437e-07,-1.366443172132713e-07,5.679713067407713e-08
1,0.0035191000000008603,0.0005752160091357056,-0.0002197275232125215,-12.0,-0.003141188634977222,-0.002394419661792587,12.0,-0.001147659138851906,2.174692126626998e-07,7.94943532348227e-08,1.370159541489065e-07,0.001147384116585674,-2.174692138580066e-07,-1.379746408957023e-07,5.752160091357056e-08
1,0.00351930000000086,0.0005825445226883203,-0.0002219344252759599,-12.0,-0.0003716453170722413,-0.002419369740606386,12.0,-0.001147660671165047,2.197435303451849e-07,8.044789479642802e-08,1.387023470652226e-07,0.001147382669480376,-2.197435315330427e-07,-1.392954148020701e-07,5.825445226883203e-08
1,0.00351950000000086,0.0005899593272640686,-0.0002241446792244258,-12.0,0.002425561803432587,-0.00244431599890506,12.0,-0.001147662139881709,2.220171307883533e-07,8.141040064884945e-08,1.404063333762702e-07,0.001147381151143926,-2.220171319680634e-07,-1.406065071744345e-07,5.899593272640687e-08
1,0.003519700000000861,0.0005974631423419492,-0.000226357657728781,-12.0,0.005250470478166204,-0.002469258397295202,12.0,-0.001147663543142605,2.242900727857862e-07,8.238208000707303e-08,1.421283942404025e-07,0.001147379559386665,-2.242900739566421e-07,-1.419077675919415e-07,5.974631423419492e-08
1,0.003519900000000861,0.0006050589489982187,-0.0002285727043712413,-12.0,0.008103110407977182,-0.002494196896389289,12.0,-0.001147664879079808,2.265624180405564e-07,8.3363165336946e-08,1.438690602414971e-07,0.001147377891981175,-2.265624192018048e-07,-1.431990252922068e-07,6.050589489982187e-08
1,0.0035201000000008613,0.0006127500139366654,-0.0002307891307674626,-12.0,0.01098350286014651,-0.002519131456805958,12.0,-0.001147666145819089,2.288342314529754e-07,8.43539144704128e-08,1.456289158621032e-07,0.001147376146661846,-2.288342326038495e-07,-1.444800873442998e-07,6.127500139366654e-08
1,0.003520300000000861,0.0006205399157952589,-0.0002330062133509498,-12.0,0.01389166024740577,-0.002544062039170274,12.0,-0.001147667341482404,2.311055814421921e-07,8.535461291462088e-08,1.474086044981476e-07,0.001147374321124485,-2.311055825819325e-07,-1.457507366612655e-07,6.205399157952589e-08
1,0.003520500000000861,0.0006284325739305926,-0.0002352231898182359,-12.0,0.01682758566448867,-0.002568988604113306,12.0,-0.00114766846419068,2.333765403017173e-07,8.636557637488285e-08,1.492088337433362e-07,0.001147372413025831,-2.33376541429507e-07,-1.470107298315846e-07,6.284325739305925e-08
1,0.003520700000000861,0.0006364322799620846,-0.0002374392551736497,-12.0,0.01979127237760615,-0.002593911112272744,12.0,-0.001147669512066846,2.356471845949439e-07,8.738715351357343e-08,1.510303815170644e-07,0.00114737041998303,-2.356471857099094e-07,-1.482597947572394e-07,6.364322799620846e-08
1,0.003520900000000861,0.0006445437323147202,-0.000239653557362287,-12.0,0.02278270326172883,-0.002618829524292477,12.0,-0.001147670483239212,2.379175955917033e-07,8.841972896770072e-08,1.528741021793179e-07,0.001147368339573045,-2.379175966930189e-07,-1.494976280718211e-07,6.445437323147202e-08
1,0.003521100000000861,0.0006527720740900075,-0.0002418651924300837,-12.0,0.02580185018014481,-0.002643743800822859,12.0,-0.001147671375845006,2.401878597525072e-07,8.946372665200912e-08,1.547409340767192e-07,0.001147366169332142,-2.401878608392775e-07,-1.507238923221469e-07,6.527720740900076e-08
1,0.003521300000000861,0.0006611229345642077,-0.00024407319918344,-12.0,0.02884867330018254,-0.002668653902520988,12.0,-0.001147672188034552,2.424580692625115e-07,9.051961337476478e-08,1.566319068370403e-07,0.001147363906755071,-2.424580703337548e-07,-1.519382128858731e-07,6.611229345642077e-08
1,0.003521500000000862,0.000669602474688662,-0.0002462765532888791,-12.0,0.03192312033845345,-0.002693559790050344,12.0,-0.001147672917975554,2.447283226213594e-07,9.158790279775412e-08,1.585481502683339e-07,0.001147361549294468,-2.447283236761465e-07,-1.531401746019301e-07,6.69602474688662e-08
1,0.003521700000000862,0.0006782174369618565,-0.0002484741607713948,-12.0,0.03502512572832502,-0.002718461424081061,12.0,-0.001147673563858052,2.469987252936998e-07,9.266915977332513e-08,1.604909034488844e-07,0.001147359094359955,-2.469987263309666e-07,-1.54329318083693e-07,6.782174369618565e-08
1,0.003521900000000862,0.0006869752000990793,-0.0002506648508447085,-12.0,0.03815460970167926,-0.002743358765290199,12.0,-0.00114767412389971,2.492693904257805e-07,9.376400509437879e-08,1.624615251355488e-07,0.001147356539317345,-2.492693914445491e-07,-1.55505135685343e-07,6.869752000990793e-08
1,0.003522100000000862,0.0006958838389478459,-0.000252847368025207,-12.0,0.04131147727626204,-0.002768251774361387,12.0,-0.0011476745963516,2.515404396344556e-07,9.487312069730528e-08,1.644615045884312e-07,0.001147353881487796,-2.51540440633618e-07,-1.566670670887578e-07,6.958838389478459e-08
1,0.003522300000000862,0.0007049521901281276,-0.0002550203634524427,-12.0,0.04449561713916191,-0.002793140411985098,12.0,-0.001147674979504895,2.538120038748924e-07,9.599725535805703e-08,1.66492474355795e-07,0.001147351118146591,-2.538120048532655e-07,-1.578144944751531e-07,7.049521901281276e-08
1,0.0035225000000008617,0.0007141899239231126,-0.0002571823853518183,-12.0,0.04770690041606761,-0.002818024638858915,12.0,-0.001147675271697706,2.560842243942156e-07,9.713723092749309e-08,1.685562232844884e-07,0.001147348246522341,-2.560842253507096e-07,-1.58946737241223e-07,7.141899239231126e-08
1,0.0035227000000008623,0.0007236076229669208,-0.0002593318685652397,-12.0,0.05094517931508156,-0.002842904415687176,12.0,-0.001147675471323034,2.583572537788216e-07,9.829394915321605e-08,1.70654711438567e-07,0.001147345263795717,-2.583572547121937e-07,-1.600630462273898e-07,7.236076229669209e-08
1,0.003522900000000862,0.000733216868324343,-0.0002614671230677336,-12.0,0.05421028563287527,-0.00286777970318125,12.0,-0.001147675576837289,2.606312571023274e-07,9.946839913920766e-08,1.72790086024055e-07,0.001147342167098336,-2.606312580113517e-07,-1.611625974050367e-07,7.33216868324343e-08
1,0.003523100000000862,0.0007430303335748236,-0.0002635863213818569,-12.0,0.05750202910994184,-0.00289265046205973,12.0,-0.00114767558676983,2.629064131844e-07,1.006616654956681e-07,1.74964698909652e-07,0.001147338953511411,-2.629064140677873e-07,-1.622444849858616e-07,7.430303335748236e-08
1,0.003523300000000863,0.0007530618875418373,-0.000265687484811245,-12.0,0.06082019562059601,-0.002917516653048364,12.0,-0.0011476754997333,2.651829159672863e-07,1.018749372353082e-07,1.771811259862477e-07,0.001147335620064497,-2.651829168237119e-07,-1.633077139010365e-07,7.530618875418373e-08
1,0.0035235000000008627,0.0007633267063518038,-0.0002677684683834906,-12.0,0.06416454518226687,-0.002942378236879973,12.0,-0.00114767531443485,2.674609760215394e-07,1.031095174735295e-07,1.794421881917696e-07,0.001147332163734323,-2.674609768496483e-07,-1.643511916076218e-07,7.633267063518038e-08
1,0.0035237000000008633,0.0007738413954799973,-0.0002698269444299599,-12.0,0.06753480976740364,-0.002967235174294652,12.0,-0.00114767502968885,2.697408221880561e-07,1.043668339909957e-07,1.817509735768663e-07,0.001147328581443238,-2.697408229864693e-07,-1.653737191688342e-07,7.738413954799973e-08
1,0.003523900000000863,0.0007846241224930106,-0.0002718603846802558,-12.0,0.07093069090016321,-0.002992087426040044,12.0,-0.00114767464443069,2.720227033685958e-07,1.056484507173266e-07,1.841108629441202e-07,0.001147324870057759,-2.720227041359789e-07,-1.663739815582982e-07,7.846241224930106e-08
1,0.003524100000000863,0.0007956947611447184,-0.0002738660408017065,-12.0,0.07435185701880173,-0.003016934952870982,12.0,-0.00114767415773143,2.74306890472021e-07,1.069560801946425e-07,1.865255563199275e-07,0.001147321026387637,-2.743068912069275e-07,-1.673505371462664e-07,7.956947611447185e-08
1,0.003524300000000863,0.0008070750474758303,-0.0002758409232643538,-12.0,0.07779794058353168,-0.003041777715549757,12.0,-0.001147673568814863,2.765936785275385e-07,1.082915970740184e-07,1.88999101785603e-07,0.001147317047183954,-2.765936792285404e-07,-1.683018063138703e-07,8.070750474758303e-08
1,0.003524500000000863,0.0008187887484922781,-0.0002777817784654478,-12.0,0.08126853490842315,-0.003066615674846399,12.0,-0.001147672877074818,2.788833889723014e-07,1.096570526957726e-07,1.915359276044581e-07,0.001147312929138657,-2.788833896380951e-07,-1.692260591607073e-07,8.187887484922782e-08
1,0.003524700000000863,0.000830861843943919,-0.0002796850640254521,-12.0,0.08476319069497418,-0.003091448791538308,12.0,-0.001147672082095416,2.811763721220083e-07,1.110546907969371e-07,1.941408751815477e-07,0.001147308668882922,-2.811763727512856e-07,-1.701214022694427e-07,8.308618439439191e-08
1,0.003524900000000863,0.0008433227215580206,-0.0002815469221954147,-12.0,0.08828141224405504,-0.003116277026410533,12.0,-0.001147671183672142,2.834730098300216e-07,1.124869643753435e-07,1.968192365336963e-07,0.001147304262986701,-2.834730104215119e-07,-1.709857644992372e-07,8.433227215580206e-08
1,0.003525100000000864,0.000856202385927926,-0.0002833631513360261,-12.0,0.09182265332228161,-0.003141100340255974,12.0,-0.001147670181835198,2.857737183394466e-07,1.139565537263952e-07,1.995767923146374e-07,0.001147299707958176,-2.857737188919948e-07,-1.718168818023091e-07,8.56202385927926e-08
1,0.003525300000000864,0.0008695346810239807,-0.0002851291754581482,-12.0,0.09538631265857898,-0.003165918693875368,12.0,-0.001147669076875054,2.880789513291937e-07,1.154663856482129e-07,2.024198537259325e-07,0.001147295000243397,-2.88078951841722e-07,-1.726122810644429e-07,8.695346810239808e-08
1,0.003525500000000864,0.0008833565259703541,-0.000286840011848929,-12.0,0.09897172904679152,-0.003190732048076868,12.0,-0.001147667869369269,2.903892031510728e-07,1.170196537819283e-07,2.053553063013913e-07,0.001147290136227286,-2.903892036227939e-07,-1.733692630008867e-07,8.833565259703542e-08
1,0.003525700000000864,0.0008977081633385934,-0.0002884902368727362,-12.0,0.1025781760308675,-0.003215540363676941,12.0,-0.001147666560212507,2.92705012250211e-07,1.18619840021133e-07,2.083906563282723e-07,0.001147285112234277,-2.927050126804205e-07,-1.740848841691673e-07,8.977081633385934e-08
1,0.003525900000000864,0.00091263341870709,-0.0002900739500728117,-12.0,0.106204856150563,-0.003240343601500011,12.0,-0.001147665150647766,2.950269647543415e-07,1.202707368779902e-07,2.115340786562614e-07,0.001147279924530833,-2.950269651427199e-07,-1.747559381909793e-07,9.126334187070901e-08
1,0.003526100000000864,0.0009281799695801121,-0.0002915847368237608,-12.0,0.1098508947278839,-0.003265141722378097,12.0,-0.001147663642300408,2.97355698208994e-07,1.219764706403873e-07,2.147944676289537e-07,0.001147274569328502,-2.973556985554337e-07,-1.7537893633033e-07,9.281799695801121e-08
1,0.0035263000000008643,0.0009443996210258978,-0.0002930156298353583,-12.0,0.1135153331780322,-0.003289934687151725,12.0,-0.001147662037214601,2.99691905426883e-07,1.237415250861256e-07,2.181814871826671e-07,0.001147269042788137,-2.996919057316367e-07,-1.759500876301421e-07,9.443996210258978e-08
1,0.003526500000000864,0.0009613485843766694,-0.0002943590699858288,-12.0,0.1171971218334166,-0.003314722456669558,12.0,-0.001147660337890847,3.020363384045312e-07,1.255707654362498e-07,2.217056239289805e-07,0.001147263341026837,-3.020363386683729e-07,-1.764652788729449e-07,9.613485843766695e-08
